"text","cmp_code","eu_code"
"Lograr este objetivo exige políticas integrales de salud pública que empiecen en las acciones de prevención de daños y de promoción de la salud en el ámbito laboral.","504",NA
"La Generalitat debe liderar de manera efectiva la prevención de los riesgos laborales y la promoción de la salud y el bienestar de la población trabajadora.","701",NA
"Defenderemos la promoción de la salud como modelo útil y necesario para proteger y mejorar la salud de las personas,","504",NA
"y nos comprometemos a reforzar en los entornos de vida, estudio, ocio y trabajo aquellos recursos y activos que contribuyan a mantener la salud individual y colectiva.","504",NA
"Propuestas","H",NA
"1 . Impulsaremos un plan de choque contra las listas de espera, mediante la contratación de más personal sanitario y la mejora de los servicios.","504",NA
"2. Mejoraremos las contrataciones de profesionales sanitarios de atención continuada y de sustituciones, con la creación de las plazas necesarias.","504",NA
"Trabajaremos contra la precariedad en la atención primaria","504",NA
"y aumentaremos la tasa de profesionales de enfermería, para llegar a la media de los estados de la UE.","504",NA
"También reclamaremos al Estado el aumento de las plazas de formación MIR, en especial de MIR pediátrico, para ajustarlas a la demanda real del Sistema Nacional de Salud, con la actualización de los estándares y el diseño de las especializaciones médicas y de enfermería.","504",NA
"3. Comunicaremos completamente los sistemas de historia clínica de primaria y especializada,","504",NA
"y trabajaremos para que se pueda compartir la información de la historia clí nica entre distintos hospitales o departamentos de salud.","504",NA
"4. Incluiremos a los psicólogos en los equipos de atención primaria, como recurso fundamental para desmedicalizar la atención que recibe la ciudadanía.","504",NA
"5. Crearemos centros integrales de atención pediátrica donde se abordarán los trastornos infantiles y juveniles.","504",NA
"En estos centros integraremos los de desarrollo infantil y atención temprana y las u nidades de neurorrehabilitación infantil.","504",NA
"Pondremos orden en el ámbito de la atención al autismo.","504",NA
"6. Reorientaremos la atención a la salud mental hacia un modelo organizativo y de provisión de servicios más comunitario, equitativo, mejor coordinado, mejor gobernado, accesible, de calidad, eficaz y eficiente.","504",NA
"7. Continuaremos con la reversión de los servicios y la recuperación de las concesiones administrativas de departamentos sanitarios privatizadas, para garantizar un servicio público y de calidad.","504",NA
"8. Estudiaremos la ampliación de las prestaciones sanitarias a ámbitos como son odontología, nutrición, podología, prótesis, psicología, fisioterapia, estomatología y otras disciplinas de las ciencias de la salud.","504",NA
"9. Garantizaremos el derecho de las mujeres a elegir el hospital en el que serán atendidas durante el parto y a ser informadas de todas las intervenciones sanitarias que se les propongan.","504",NA
"10. Propondremos en el Congreso la promulgación de la Ley de Muerte Digna y de Atención Sanitaria al Final de la Vida.","604",NA
"11. Impulsaremos una política decidida de prevención y detección de las infecciones de transmisión sexual, con la multiplicación de recursos de atención y la implementación de las pruebas rápidas.","504",NA
"12. Pondremos en marcha medidas específicas para la prevención de la ludopatía","504",NA
"y restringiremos la publicidad del juego en línea,","403",NA
"y regularemos la instalación y el funcionamiento de las casas de apuestas.","403",NA
"Educación","H",NA
"La educación es la mejor herramienta para transformar la sociedad, generar opor-tunidades y ayudar a red ucir las desigualdades.","506",NA
"El sistema educativo debe adecuarse al alumnado y a la pluralidad de la sociedad valenciana y tiene que encontrar las respuestas educativas en los retos que se nos plantean.","506",NA
"La diversidad del alumnado y de las familias y las nuevas causas de exclusión social hacen que los centros educativos tengan que asumir la inclusión y la atención específica del alumnado como una tarea básica y fundamental de su día a día.","506",NA
"Así mismo, la administración educativa debe proporcionar las herramientas, los recursos y crear los contextos necesarios para hacerlo posible, y facilitar las estrategias pedagógicas que conviertan estos retos en oportunidades de mejora de todo el sistema.","506",NA
"Propuestas","H",NA
"1. Aumentaremos la oferta pública de Educación Infantil del nivel 2-3 años en centros públicos de educación infantil y primaria","506",NA
"y seguiremos ampliando la oferta gratuita de plazas 0-3 en las escuelas infantiles en todo el territorio.","506",NA
"2. Seguiremos bajando la ratio en todos los niveles y enseñanzas y recuperaremos la jornada lectiva del profesorado de 18 horas de docencia directa en enseñanza secundaria y bachillerato y de 23 horas en enseñanza infantil y primaria.","506",NA
"Así mismo, impulsaremos la mejora continuada de las condiciones económicas y laborales de los equipos docentes valencianos.","701",NA
"3. Haremos gratuitos los comedores escolares durante la legislatura, con un proyecto integral como espacio de socialización en igualdad,","506",NA
"donde se fomente una alimentación saludable, sostenible y de proximidad, que, además, potencie el producto de proximidad y ecológico.","416.2",NA
"4. Seguiremos aumentando las plazas de profesorado generalista y específico","506",NA
"y mejoraremos la gestión del personal, asumiendo la Conselleria competente en educación la gestión de aquellos profesionales que trabajen en los centros educativos y que ahora dependen de la Conselleria de Justicia.","506",NA
"5. Profundizaremos en el programa de oferta rural: un pueblo, una escuela.","506",NA
"Potenciaremos equipos docentes que dan continuidad a los proyectos educativos en coherencia con el medio, de forma que la escuela rural sea también un núcleo de irradiación de cultura y un espacio de socialización del municipio.","506",NA
"Garantizaremos el servicio de transporte escolar en las zonas rurales.","506",NA
"Facilitaremos la agrupación de centros rurales y los dotaremos de los recursos necesarios que les faciliten la organización de acuerdo con su singularidad.","506",NA
"6. Integraremos las áreas de formación profesional y de empleo para contribuir al cambio de modelo productivo, mejorar la empleabilidad de la gente, la calidad del trabajo y para que el mundo empresarial valenciano pueda contar con más personal cualificado.","411",NA
"La formación profesional del alumnado estará en consonancia con las necesidades de nuestras empresas y aprovecharemos de forma más eficiente todos los recu rsos de formación.","411",NA
"7. Después de haber doblado el presupuesto en becas universitarias durante la pasada legislatura, pondremos en marcha un nuevo sistema de tasas universitarias relacionado directamente con los ingresos de forma progresiva, tanto para títulos de grado como para títulos de máster, de forma que ninguna persona tenga que renunciar a los estudios universitarios por razones económicas.","506",NA
"8. Pondremos en marcha un Instituto Valenciano de la Investigación y Estudios Avanzados para sacar adelante nuevas fórmulas que nos permitan competir en igualdad con otros sistemas de investigación, mediante la colaboración con las universidades valencianas","411",NA
"y la contratación indefinida de los investigadores que se hayan beneficiado del programa GENT, que aportarán un mayor retorno a la sociedad valenciana.","411",NA
"Cultura y deporte","H",NA
"La puesta en marcha del Plan FesCultura 2016-2020 ha supuesto un cambio radical en las políticas públicas en materia de cultura.","502",NA
"Por primera vez hay una estrategia compartida entre la Generalitat y los sectores culturales para la transformación del ecosistema cultural valenciano a través de la mejora de los derechos culturales de la ciudadanía, de la expresión, de la participación y de la construcción de las identidades individuales y colectivas,","502",NA
"además de incrementar la innovación y la productividad de la cultura para que conlleve un valor añadido y genere puestos de trabajo de calidad.","502",NA
"El compromiso presupuestario progresivo es el camino para esta recuperación del sector.","502",NA
"Al mismo tiempo, apostamos por que el deporte sea un elemento de cohesión social, reductor de desigualdades y generador de salud.","502",NA
"Propuestas","H",NA
"1. Crearemos la campaña “Elige un libro” para impulsar los hábitos de lectura a través de las librerías: regalaremos un libro a cada niño/a al cumplir 6 años","502",NA
"y profundizaremos en el plan de fomento del libro y la lectura que ya hemos iniciado.","502",NA
"2. Impulsaremos una plaza virtual de encuentro (Market Place) entre creativos de contenidos, productores de contenidos y exhibidores de contenidos para intercambiar talentos, contenidos, conocimientos y know-how.","502",NA
"3. Elaboraremos la Ley de las Artes Escénicas Valencianas que impulsará la formación y el acompañamiento para compañías de artes escénicas en cuestiones relativas a mecenazgo, gestión, comunicación e internacionalización;","502",NA
"crearemos centros de referencia escénica como espacios de investigación y experimentación de las nuevas dramaturgias;","502",NA
"promoveremos nuevas relaciones para consolidar programas de residencia, movilidad e intercambio con otros centros territoriales del mundo,","502",NA
"y estableceremos un programa plurianual de ayudas.","502",NA
"4. Crearemos espacios culturales en las ciudades de Alicante y Castelló siguiendo el modelo de éxito del Centre de Cultura Contemporània del Carme (CCCC), situado en València, como universos de promoción, producción, investigación y residencia cultural.","502",NA
"5. Impulsaremos, en colaboración con los ayuntamientos, el programa Patrimonio Edificante.","502",NA
"Para ello delegaremos las competencias necesarias y dotaremos económicamente a los ayuntamientos valencianos que se adhieran al plan, para impulsar el patrimonio cultural valenciano en todo el territorio.","502",NA
"6. Aprobaremos el Estatuto de la Música para dar respuesta a la falta de adecuación de la reglamentación existente en materia laboral y jurídica, así como a las necesidades de las distintas profesiones de la música valenciana.","502",NA
"7. Crearemos un Centro de Alto Rendimiento Deportivo en el territorio valenciano.","502",NA
"8. Pondremos en marcha el Plan Estratégico del Deporte en el que se ha estado trabajando y redactando con la participación del sector durante esta legislatura.","502",NA
"9. Crearemos un programa de asesoramiento y de atención a deportistas de élite no profesionales y exprofesionales, tanto en lo relativo a la vertiente académica y formativa como a la inserción laboral, durante su trayectoria deportiva y los años posteriores.","502",NA
"10. Aumentaremos las ayudas a la construcción y reforma de infraestructuras deportivas municipales establecidas en la actual legislatura.","502",NA
"Empleo","H",NA
"Estos últimos años hemos experimentado transformaciones económicas estructurales que han modificado el mercado de trabajo: la globalización y la extensión de las nuevas tecnologías, la automatización y la precarización.","701",NA
"También hemos experimentado, sin embargo, la inclusión en el debate de la sostenibilidad ambiental, la perspectiva de género, la inclusión social y la conciliación, entre otros.","416.2",NA
"Hace falta aplicar medidas concretas para generar empleo estable y de calidad, que reduzcan la tasa de paro sin caer en una precariedad que afecte a las capas más vulnerables de la sociedad.","701",NA
"Las personas, sus oportunidades y su bienestar tienen que estar en el centro de las políticas de empleo.","701",NA
"Propuestas","H",NA
"1. Elaboraremos una Ley Valenciana de Empleo que estructure todo el sistema de agentes e instituciones que intervienen en materia de políticas de empleo y desarrollo territorial.","701",NA
"2. Propondremos el establecimiento, a nivel estatal, de la jornada laboral de 32 horas como instrumento para la creación de empleo.","701",NA
"Mientras tanto, desde la Generalitat pondremos en marcha un programa de ayudas para empresas que quieran, voluntariamente, reducir su jornada laboral, manteniendo los salarios y creando nuevos puestos de trabajo.","701",NA
"3. Trabajaremos contra la precariedad mediante ayudas y programas específicos que subvencionen la contratación estable y de calidad.","701",NA
"4. Impulsaremos un programa de control y sanciones para evitar las horas extra no remuneradas.","701",NA
"5. Incidiremos en la incorporación de la perspectiva de género en todos los programas de empleo como herramienta para facilitar la inclusión sociolaboral de las mujeres.","503",NA
"6. Intensificaremos las campañas de inspección y prevención de la economía irregular, principalmente en aquellos sectores con más incidencia y en los que las mujeres se ven más afectadas.","403",NA
"Introduciremos sesiones formativas en derechos laborales dirigidas al alumnado de las últimas etapas obligatorias.","701",NA
"7. Derogaremos las reformas laborales desarrolladas por los gobiernos del PP y el PSOE,","701",NA
"y promoveremos un nuevo marco laboral que recupere los derechos de las personas trabajadoras para impulsar una economía sostenible.","416.2",NA
"8. Impulsaremos políticas de reconocimiento de los derechos de las personas trabajadoras del hogar, exigiendo la ratificación del Convenio 189 de la Organización Internacional del Trabajo.","701",NA
"9. Exigiremos el traspaso de la inspección de trabajo a aquellas comunidades autónomas que lo pidan, con el establecimiento de mecanismos de coordinación en el ámbito estatal.","301",NA
"Medio ambiente","H",NA
"El cambio climático es el reto más grande al que debemos hacer frente como sociedad en las próximas décadas.","501",NA
"Urge la necesidad de reducir las emisiones de gases de efecto invernadero para evitar escenarios de cambio climático catastrófico.","501",NA
"Tenemos que actuar en una doble vía: ir hacia una producción y un consumo más responsable con el medio ambiente","416.2",NA
"y desarrollar estrategias de bienestar basadas en reducir el consumo de recursos naturales y de energía,","416.2",NA
"conservar y recuperar los espacios forestales, fluviales y agrarios y su biodiversidad,","501",NA
"así como en la distribución justa de los costes y beneficios de esta transición ecológica necesaria e inaplazable.","416.2",NA
"En este sentido es clave el alineamiento de energía, clima y políticas ambientales con el objetivo de acelerar la transición a una economía sostenible, circular y competitiva.","416.2",NA
"Propuestas","H",NA
"1. Aprobaremos una nueva Ley de Protección de Espacios Naturales para desarrollar y adaptar a la realidad valenciana la normativa europea y estatal vigente en materia de patrimonio natural, biodiversidad, conservación de los ecosistemas acuáticos y espacios protegidos por sus altos valores ecológicos.","501",NA
"2. Ampliaremos la red de espacios naturales protegidos de la Comunidad Valenciana con la creación de los parques naturales de El Caroig, de Aitana y de Serra Escalona,","501",NA
"e impulsaremos la declaración del Parque Natural de la Albufera como Reserva de la Biosfera en colaboración con las diversas administraciones públicas, los actores sociales, económicos y ambientales y las poblaciones involucradas en estos espacios naturales.","501",NA
"3. Fortaleceremos el despliegue y la aplicación de las Líneas Estratégicas para la Prevención de Incendios Forestales,","501",NA
"así como la colaboración y coordinación entre administraciones para la prevención y la extinción de incendios forestales,","501",NA
"y reforzaremos la implementación de los planes municipales de prevención de incendios forestales.","501",NA
"4. Pondremos en marcha un Fondo Forestal Valenciano como instrumento para que los propietarios y los municipios que gestionan sus bosques de manera sostenible reciban una compensación que incentive estas prácticas y que reconozca aquello que los terrenos forestales ofrecen a la sociedad.","416.2",NA
"5. Desplegaremos el nuevo Plan Integral de Residuos, una política de gestión de residuos coordinada entre las administraciones, transparente e integrada, basada en la reducción, la reutilización, la recogida selectiva y el reciclaje y la valorización de los materiales.","416.2",NA
"6. Exigiremos al Gobierno central un calendario de cierre definitivo de la central nuclear de Cofrents al final de la actual prórroga de funcionamiento, en marzo de 2021;","416.2",NA
"así como la elaboración de un plan de contingencia social y económica del área de influencia socioeconómica de la central y del abastecimiento eléctrico postcierre.","416.2",NA
"7. Elaboraremos una Ley de Transición Hidrológica, basada en la aplicación de la Directiva Marco del Agua (DMA) para recuperar y conservar el buen estado de los ríos, acuíferos, lagos, estuarios y aguas costeras;","501",NA
"para garantizar el uso sostenible del agua en cada cuenca;","416.2",NA
"para garantizar la aplicación de medidas de mitigación y adaptación a los efectos del cambio climático;","501",NA
"y para reconocer y garantizar el ejercicio del derecho humano esencial de acceso al agua potable y el saneamiento a todas las personas.","501",NA
"8. Finalizaremos las obras complementarias en el trasvase Júcar-Vinalopó para permitir la plena operatividad de esta infraestructura con el fin de satisfacer los usos agrarios del Vinalopó y revertir la sobreexplotación de los acuíferos.","703.1",NA
"9. Promoveremos que desde las confederaciones hidrográficas se elaboren planes de recuperación ecológica, socioeconómica y patrimonial de las principales cuencas fluviales que atraviesan el País Valenciano empezando por las cuencas del Júcar, Vinalopó, Segura, Turia, Palancia, Millares y Serpis, en colaboración con las autoridades autonómicas y municipales, contando con la participación de la población y de todas las partes interesadas.","416.2",NA
"10. Aprobaremos una ley para garantizar la dignidad y el bienestar animal.","501",NA
"Apoyaremos a las entidades locales para los planes de esterilización felina y la atención de los animales abandonados con sacrificio cero, en colabora-ción con las asociaciones protectoras de animales.","501",NA
"11. Promoveremos la reducción del IVA de los servicios veterinarios.","501",NA
"Territorio","H",NA
"El modelo territorial que necesitamos es un modelo de protección del territorio y de las personas.","501",NA
"Nos hace falta un urbanismo mediterráneo, sostenible, que recupere y refuerce las poblaciones compactas, muy equipadas y dotadas, con servicios y comercios de proximidad y plena accesibilidad, en vez de potenciar un urbanismo disperso, de baja densidad, con separación de actividades y urbanizaciones cerradas, derrochador de suelo y de recursos, y generador de tráfico y de graves problemas económicos y ambientales.","416.2",NA
"Al mismo tiempo, hay que enfrentarse con medidas concretas y eficientes al grave problema de despoblamiento que sufren muchas comarcas valencianas de interior, que hipoteca el futuro de buena parte de nuestro territorio y de su gente.","416.2",NA
"Propuestas","H",NA
"1. Desplegaremos intensamente la nueva Ley de Urbanismo para promover un modelo territorial al servicio de las personas, que nos permita un futuro sostenible y que no deprede el medio ni especule con el suelo.","416.2",NA
"2. Adaptaremos las ciudades y pueblos al cambio climático, con el estudio de su funcionamiento bioclimático,","501",NA
"y diseñaremos programas de reintroducción de arbolado y espacios verdes ajardinados en las ciudades, con el fin de mitigar el efecto isla de calor.","501",NA
"3. Impulsaremos en el Estado la promulgación de leyes de protección del territorio, siguiendo la filosofía de las ya promulgadas en las Corts Valencianes.","501",NA
"4. Impulsaremos la reforma de la Ley 7/1985 Reguladora de Bases del Régimen Local y el resto de normativa en materia de régimen local para permitir que las comunidades autónomas puedan eliminar las diputaciones provinci-ales y diseñar su propia estructura de gobierno territorial.","303",NA
"Mientras tanto, continuaremos trabajando en la coordinación y vaciado de competencias de las diputaciones y promoveremos la agrupación de entidades locales, como las comarcas, mancomunidades o áreas metropolitanas, priorizando la proximidad a la ciudadanía en la toma de decisiones y la eficiencia en la prestación de servicios.","303",NA
"5. Desarrollaremos una Estrategia Valenciana de Desarrollo Rural Sostenible con el objetivo de revertir el despoblamiento y mejorar la calidad de vida de las personas que viven en las zonas rurales;","416.2",NA
"incrementando las rentas y puestos de trabajo,","701",NA
"fomentando el trabajo autónomo, la creación de pymes y cooperativas y el teletrabajo;","402",NA
"promoviendo actividades económicas sostenibles y nuevas actividades innovadoras y de bajo impacto territorial;","416.2",NA
"incorporando incentivos fiscales y económicos","402",NA
"y mejorando las dotaciones y servicios públicos, de comunicación y financieros.","504",NA
"6. Crearemos un fondo específico para promover el desarrollo rural integral gestionado desde la Agencia Valenciana de Promoción Rural y Lucha contra el Despoblamiento.","410",NA
"7. Impulsaremos la Ley de Servicios Sociales en el Mundo Rural (sanidad, educación, servicios sociales, movilidad y conectividad).","504",NA
"Es necesario romper con el círculo vicioso de la despoblación invirtiendo en servicios públicos que atraigan población que busca en el entorno rural una mejor forma de vida.","504",NA
"8. Avanzaremos decididamente hacia un modelo de movilidad basado en premisas de sostenibilidad, eficiencia energética, integración social, mejora de la seguridad vial y de la salud, dando prioridad al transporte público.","416.2",NA
"9. Abordaremos un nuevo enfoque de las inversiones en infraestructuras de movilidad y transporte, priorizando la mejora de los servicios de cercanías, de los ferrocarriles regionales, autonómicos, carriles bici, carriles bus y VAO de acceso a las ciudades,","411",NA
"así como en las inf raestructu ras que permitan la rápida electrificación del transporte.","411",NA
"10. Exigiremos al Estado una inversión adecuada para dignificar las infraestructuras en nuestro territorio, con especial hincapié a la red de cercanías, el corredor mediterráneo, el tren Gandia-Dénia, las mejoras de la vía Xàtiva-Alcoi, la doble lí nea ferroviaria allí donde todavía no haya y el túnel pasante en la ciudad de València.","411",NA
"11. Impulsaremos el traspaso a la Generalitat de las competencias del tren de cercanías y de todos los transportes que operan con red autonómica.","301",NA
"Promoveremos acuerdos entre comunidades para la potenciación de las líneas que las interconectan (Castilla-La Mancha, Aragón, Cataluña, Murcia).","411",NA
"El traspaso deberá ir acompañado de un plan de inversiones del Estado para la mejora, reparación y modernización de las líneas y el material.","411",NA
"12. Exigiremos la gratuidad total de la AP-7","411",NA
"y la adecuación urgente de los accesos en las distintas comarcas.","411",NA
"13. Mejoraremos el transporte colectivo, priorizando los vehículos de menores emisiones: tranvía, trolebús, autobuses a gas, híbridos y eléctricos, siempre teniendo en cuenta los criterios de eficiencia y de ajuste a la demanda real.","416.2",NA
"14. Potenciaremos el transporte público en entornos rurales como herramienta de cohesión social y territorial y de lucha contra el despoblamiento.","411",NA
"Modelo económico","H",NA
"Caminamos hacia nuevo modelo económico basado en la sostenibilidad económica, medioambiental y social;","416.2",NA
"en la planificación y la participación ciudadana;","202.4",NA
"en la ética y la cooperación,","606.1",NA
"y en el que la economía y el trabajo son instrumentos al servicio del bienestar de las personas.","416.2",NA
"En este sentido, se debe considerar la modernidad, las nuevas tecnologías y la automatización al servicio de un modelo económico que no pasa por trabajar y consumir más, sino menos y mejor.","416.2",NA
"Queremos una economía para las personas, que priorice su bienestar, su autorreal-ización y el progreso de la sociedad en su conjunto;","416.2",NA
"una economía para la transición ecológica, que sea sostenible, respetuosa con el entorno y que sitúe los sectores productivos valencianos en la vanguardia de la transición ecológica de la economía;","416.2",NA
"una economía avanzada y conectada, que promueva la innovación y permita a los sectores productivos mejorar hacia el servicio de las personas,","411",NA
"y una economía femi-nista, que incorpore la perspectiva de género y la apuesta por nuevos sectores como la cultura o los cuidados.","503",NA
"Propuestas","H",NA
"1. Desarrollaremos el Plan Estratégico de la Industria Valenciana (PEIV) y lo ampliaremos a nuevos clústeres emergentes y potenciales, sobre los criterios de sostenibilidad,","416.2",NA
"y potenciaremos y pondremos en valor sectores productivos como la ganadería, la química verde, la cultura y el sector audiovisual, la artesanía o la prestación de servicios de cuidados.","410",NA
"2. Impulsaremos programas específicos para apoyar a las pymes industriales, que contarán con las necesidades de financiación productiva y de inversiones, para la transformación digital, la incorporación de I+D+i, la diversificación productiva y la internacionalización.","402",NA
"Tam bién trabajaremos a nivel estatal para crear un Plan Integral de apoyo especial a las pymes y microempresas, por su importancia para la disminución del desempleo.","402",NA
"Facilitaremos el acceso al crédito de las pequeñas empresas que sean económicamente viables.","402",NA
"3. Promoveremos una Ley de Institutos Tecnológicos que dote de estabilidad al sector y de un espacio de colaboración a largo plazo.","411",NA
"Crearemos una Escuela de Innovación que ayudará a nuestras pymes a introducir nuevos procesos, nuevas maneras de organizarse y principios de gestión avanzada para que puedan ganar productividad.","411",NA
"4. Potenciaremos, en coordinación con las empresas tecnológicas que operan en nuestro territorio, un rápido despliegue de la Red 5G y la extensión de su cobertura a todo el territorio, para estar al frente de las regiones de Europa en el impulso a la economía del conocimiento.","411",NA
"5. Desarrollaremos la Ley de Gestión, Modernización y Promoción de Áreas Industriales y el Mapa del Suelo Industrial del IVACE para la modernización y mejora de los servicios y dotaciones de los polígonos industriales y la generación de un contexto industrial competitivo.","411",NA
"6. Fomentaremos las cooperativas y la economía social para impulsar un cambio en el modelo productivo basado en valores democráticos, participativos, igualitarios y sostenibles.","403",NA
"Promoveremos las fórmulas cooperativas para el emprendimiento y para la recuperación, por parte de los trabajadores y trabajadoras, de empresas en proceso de quiebra.","403",NA
"7. Defenderemos los productos industriales propios contra la competencia desleal de los productos extracomunitarios, promoviendo una legislación europea adecuada (mayor control de los productos perniciosos y nocivos en el consumo, de los fabricados con trabajo infantil o cuasiesclavitud, de los generadores de contaminación en su producción, etc.), acompañada de medidas que posibiliten su aplicación.","406",NA
