"text","cmp_code","eu_code"
"Exigiremos la retirada de todos los recursos presentados por los y las delegadas del gobierno contra las decisiones soberanas adoptadas por nuestros ayuntamientos y/o diputaciones y concejos.","301",NA
"Pediremos la desaparición de la figura del Delegado/a del Gobierno, ya que su actuación se limita únicamente a entorpecer la labor de las entidades institucionales de la CAV y Navarra, y a recurrir las decisiones democráticamente adoptadas por la mayoría de los","301",NA
"Ninguna institución, ni política ni judicial, está por encima de la voluntad y decisión de la ciudadanía vasca y navarra y sus instituciones, decisiones que son constantemente atacadas por el Gobierno Español",NA,NA
"LEYES, NORMAS Y DECRETOS RECURRIDOS",NA,NA
"Navarra",NA,NA
"Ley de Vivienda",NA,NA
"Ley contra el Fracking",NA,NA
"Ley anti-deshaucios",NA,NA
"Ley consumo cannabis",NA,NA
"Ley de Policía Foral y Local",NA,NA
"Ley de reparación a las víctimas de actos violentos de motivación política de los grupos de extrema derecha y de los funcionarios públicos",NA,NA
"Ley para el pago del IBI por parte de la Iglesia",NA,NA
"Ley para la asistencia sanitaria gratuita",NA,NA
"Ley para la Regulación de Horarios Comerciales",NA,NA
"Anulación de la captación de EiTB",NA,NA
"CAV",NA,NA
"Ley del Sistema Universitario Vasco.",NA,NA
"Ley para la Prevención y Corrección de la Contaminación del Suelo.",NA,NA
"Ley para la Igualdad de Hombres y Mujeres.",NA,NA
"Ley de Aguas.",NA,NA
"Ley de convocatoria y regulación de una consulta popular al objeto de recabar laopinión ciudadana en la C.A.P.V. sobre la apertura de un proceso de negociaciónparaalcanzar la",NA,NA
"paz y la normalización política.",NA,NA
"Ley sobre Entidades de Previsión Social Voluntaria.",NA,NA
"Ley de Ordenación del Sistema de Seguridad Pública de Euskadi.",NA,NA
"Ley de Vivienda",NA,NA
"Ley contra el Fracking",NA,NA
"Ley de Empoderamiento Ciudadano (Ley de Consultas)",NA,NA
"Recursos contra las ordenanzas de Euskera",NA,NA
"Anulación ordenanza de participación de Donostia",NA,NA
"Anulación de la decisión de Trebiñu para su integración en la CAV",NA,NA
"Oportunidades para:","H",NA
"derogar las leyes injustas que atacan nuestros derechos sociales y económicos.","H",NA
"Son muchas las leyes aprobadas por el PP y por el PSOE que han recortado los derechos más básicos de la ciudadanía tanto de Hego Euskal Herria como del Estado.","201.2",NA
"Leyes que, atacando directamente a la mayoría social, han favorecido los intereses de las élites económicas españolas, de sus bancos y grandes empresas, poniendo la política a su servicio.","606.1",NA
"Leyes hechas a medida del IBEX35 y de las patronales que aspiran a convertir a la mayoría social en mano de obra barata al servicio de sus ganancias.","606.1",NA
"Leyes que pretenden que paguemos su crisis y además seamos sujetos callados y sumisos, que aceptemos como irremediable la austeridad o los recortes de libertades que sufrimos la mayoría, para beneficio de unos pocos.","606.1",NA
"Leyes que intentan, en definitiva, robarnos los derechos que tantos años costó conquistar.","201.2",NA
"Por ello, en beneficio de la sociedad, exigiremos: La derogación de todas las leyes que supongan un retroceso en nuestro bienestar social y económico.","606.1",NA
"Así, exigiremos la retirada de:Reformas Laborales: obviando los convenios propios existentes y las condiciones laborales que estos establecen, se nos imponen reformas que precarizan nuestras condiciones laborales, abaratan el despido, destruyen nuestros marcos de negociación y acentúan el desempleo empobreciendo a las clases trabajadoras.","701",NA
"Reforma de las pensiones: se nos niegan pensiones dignas porque, aun teniendo capacidad económica para ello, las cuantiás nos son impuestas desde Madrid.","301",NA
"LOMCE: ley educativa que la ciudadanía ni acepta, ni obedece, por ser mercantilista, privatizadora y excluyente,","506",NA
"por tener un claro afán político, y por negar nuestros derechos lingüísticos.","301",NA
"Ley del Aborto: niega el derecho de las mujeres a decidir sobre su cuerpo, cuando la mayoría social y política respeta y defiende este derecho para todas las mujeres.","604",NA
"Artículo 135 de la Constitución: un cambio constitucional impuesto por el PP y el PSOE sin refrendo democrático, que avala priorizar el pago de la deuda que la ciudadanía no ha generado, por encima de la inversión en necesidades sociales y económicas urgentes.","204",NA
"Una imposición que solo beneficia a las élites económicas, bancarias y financieras Europeas.","103.2",NA
"Ley de Fundaciones Bancarias: Leyes que nos impiden disponer de una banca publica al servicio del tejido industrial, económico y social de nuestro país.","413",NA
"Copago farmacéutico: un castigo adicional a las personas que necesitan de atención médica constante, impidiendo un acceso gratuito y de calidad a la sanidad y los tratamientos derivados de ella.","504",NA
"Ley de Estabilidad Presupuestaria: ley que delimita sin tomar en cuenta nuestras necesidades y realidades socio-economicas, cómo y cuánto podemos invertir, impidiendo el avance social.","409",NA
"Su único objetivo es recortar el gasto en servicios públicos y sociales para priorizar el pago de la deuda generada por su nefasto modelo económico, cumpliendo así con los limites de déficit impuestos por Europa.","409",NA
"“Impuesto al Sol” - Decreto auto-consumo: decreto aprobado por el PP que pretende frenar la transición energética por medio de las renovables, impidiendo que la ciudadanía acceda a la energía solar fotovoltaica imponiendo el llamado “Impuesto al Sol”.","416.2",NA
"El decreto, anteponiendo los intereses de las grandes compañías energéticas, permite aumentar sus desorbitados beneficios mientras encarece la factura eléctrica de los consumidores.","403",NA
"Reformas de la administración local y reforma de la administración general: El derecho a tener, regular y gestionar nuestra propias instituciones y administraciones públicas.","301",NA
"DEROGAREMOS",NA,NA
"Reformas Laborales",NA,NA
"Reforma de las pensiones",NA,NA
"LOMCE",NA,NA
"Ley del Aborto",NA,NA
"Artículo 135 de la Constitución",NA,NA
"Ley de Fundaciones Bancarias",NA,NA
"Copago farmacéutico",NA,NA
"Ley de Estabilidad Presupuestaria",NA,NA
"“Impuesto al Sol”",NA,NA
"Reformas de la administración local y general",NA,NA
"Oportunidades para:","H",NA
"exigir instrumentos para avanzar en nuestro bienestar social, laboral y económico.","H",NA
"Queremos y podemos avanzar en nuestro bienestar social y económico, dejando atrás el paro, el empobrecimiento y la precariedad a la que pretenden condenarnos.","504",NA
"Tenemos capacidad y fuerza suficiente para ello.","305.1",NA
"Como bien hemos demostrado, la capacidad social y política para dar nuevos pasos hacia la justicia social y el desarrollo económico en beneficio de la mayoría ha quedado plasmada en iniciativas y leyes que pretenden asegurar una vivienda digna para todas,","503",NA
"pensiones mínimas que sustenten la vida de las personas mayores,","504",NA
"políticas fiscales que repartan mejor la riqueza que todas generamos,","503",NA
"políticas sociales para combatir la pobreza y la exclusión","504",NA
"o convenios laborales que aseguran condiciones dignas para los y las trabajadoras.","701",NA
"Queremos y podemos avanzar en nuestro bienestar social y económico, dejando atrás el paro, el empobrecimiento y la precariedad a la que pretenden condenarnos",NA,NA
"Por eso, para continuar construyendo condiciones económicas más justas,","503",NA
"para seguir construyendo el futuro digno que aspiramos lograr para las capas populares y trabajadoras de nuestro pueblo,","701",NA
"necesitamos tener cada vez más herramientas propias, cada vez más instrumentos soberanos que nos permitan tomar las decisiones necesarias para mejorar nuestras condiciones de vida, para poder avanzar hacia un nuevo país mejor para todas.","301",NA
"Por tanto, para seguir mejorando el día a día, para poder responder a los problemas que a todas nos preocupan, exigiremos nuevas transferencias e instrumentos propios:","301",NA
"Marco Propio de Relaciones Laborales que garantice el derecho a regular las relaciones y el conjunto de las políticas pasivas y activas de empleo, recuperando la negociación colectiva,","301",NA
"para así conseguir universalizar mejores condiciones salariales y laborales","701",NA
"comenzando por un salario mínimo de 1.200€.","412",NA
"Marco Vasco y Navarro de Relaciones Laborales para garantizar un salario mínimo de 1.200€.",NA,NA
"Sistema Propio de Pensiones: transferencia de la gestión del régimen económico de la seguridad social,","301",NA
"asegurando que la cuantiá de las pensiones se adapte a las necesidades económicas de todas las personas mayores vascas y navarras, para poder así fijar unas pensiones mínimas de 1.080€","504",NA
"Transferencia de todas las competencias sobre fiscali-dad y materia presupuestaria:","301",NA
"Soberanía fiscal plena para poder repartir de manera mas justa la riqueza de este país.","503",NA
"Sistema de Finanzas Propio: tener la capacidad de gestionar nuestras propias finanzas","301",NA
"para impulsar nuestra industria y las pequeñas y medianas empresas que sustentan nuestro tejido productivo,","402",NA
"para dignificar el trabajo reproductivo y de cuidados que sostiene el ámbito productivo,","503",NA
"creando para ello los bancos y/o cajas publicas de función social propias.","413",NA
"Transferencia de todas las competencias en materia educativa:","301",NA
"tener la posibilidad de desarrollo de un modelo educativo propio, de acceso universal y de calidad.","506",NA
"Cierre definitivo de Garoña","501",NA
"y transferencias completas sobre medio ambiente y energía:","301",NA
"para poder impedir que unas pocas empresas se enriquezcan a costa de destruir nuestro entorno y poner en riesgo nuestra salud.","416.2",NA
"Para avanzar hacia un modelo energético auto suficiente y basado en energías renovables;","416.2",NA
"y para poder disminuir el gasto energético que tanto daña nuestra industria.","402",NA
"Sistema Vasco y Navarro de Pensiones para poder así fijar unas pensiones mínimas de 1.080€",NA,NA
"Oportunidades para:","H",NA
"construir la paz y la convivencia democrática.","H",NA
"Construir un futuro democrático y en paz en Euskal Herria es una necesidad reclamada por toda la sociedad vasca y navarra.","202.1",NA
"Ese futuro debe construirse dando solución, lo antes posible, a todas las consecuencias que el conflicto ha generado en nuestro país, reconociendo y reparando todos y cada uno de los sufrimientos que aún hoy existen.","201.2",NA
"El bloqueo al que el Estado español pretende condenar el proceso de resolución, debe acabar para poder seguir dando pasos hacia la solución integral y definitiva del conflicto, cerrando todas las heridas como la mejor garantía de no repetición de lo acontecido.","201.2",NA
"Es hora de que también el Estado español abra las puertas a las soluciones y permita a la sociedad vasca y navarra transitar hacia una fase democrática que respete y vele por todos los derechos para todas las personas.","201.2",NA
"EH Bildu utilizará todos los medios y esfuerzos para acabar con las hirientes consecuencias que tantos años de confrontación han generado a nuestro pueblo y sus gentes.","606.1",NA
"Por tanto, propondremos diversas medidas destinadas a solucionar los nudos que aún hoy se encuentran sin resolver: Acabar con la política de dispersión: propondremos derogar las leyes de excepción que permiten mantener la política cruel de dispersión, para así, permitir que todas y todos los presos independentistas vascos y navarros cumplan su condena lo más cerca posible de su entorno social y familiar.","201.2",NA
"Transferencia de prisiones y política penitenciaria: trabajaremos por conseguir la transferencia de prisiones para la CAV y Navarra","301",NA
"para así, poder dar un trato justo y humano a todas las personas presas en ellas.","201.2",NA
"El futuro debe construirse dando solución a todas las consecuencias que el conflicto ha generado en nuestro país, reconociendo y reparando todos y cada uno de los sufrimientos que aún hoy existen.",NA,NA
"Aplicar todas las medidas legales para acabar con las situaciones de excepción de los presos y presas inde-pendentistas: salida de prisión de los y las presas gravemente enfermas","201.2",NA
"salida de prisión de los y las presas que hayan cumplido los 2/3 o las f de su condena","605.2",NA
"aplicar a acumulación de penas ordenada por Europa, impidiendo así el alargamiento injusto de las penas","605.2",NA
"Aprobar una ley de víctimas que reconozca, repare y ponga en valor la memoria de todas las víctimas del conflicto, sin exclusiones ni excepciones.","201.2",NA
"EH Bildu utilizará todos los medios y esfuerzos para acabar con las hirientes consecuencias que tantos años de confrontación han generado a nuestro pueblo y sus gentes.",NA,NA
"Desaparición de la Audiencia Nacional como tribunal especial.","301",NA
"EXIGIREMOS",NA,NA
"• Acabar con la política de dispersión",NA,NA
"• Transferencia de prisiones y política penitenciaria",NA,NA
"• Acabar con las situaciones de excepción de los presos y presas independentistas",NA,NA
"• Aprobar una ley de víctimas que reconozca, repare y ponga en valor la memoria de todas las víctimas del conflicto",NA,NA
"• Desaparición de la Audiencia Nacional",NA,NA
"Oportunidades para:","H",NA
"defender todos los derechos y libertades de la ciudadanía, derogando las leyes que los anulan.","H",NA
"Los últimos gobiernos españoles, tanto del PSOE como del PP, han iniciado una cruzada contra las libertades y derechos civiles y políticos más básicos.","201.2",NA
"Aunque en Euskal Herria conocemos bien las mordazas y recortes de libertades aplicadas por el Estado contra la ciudadanía, ahora han dado un envoltorio “legal"" a la falta de democracia existente en el Estado Español.","201.1",NA
"Todo para salvaguardar su falsa “democracia”, su falta de respeto hacia los DDHH más básicos, de las críticas y ansias de cambio de la mayoría social.","201.2",NA
"Hoy no se puede protestar, no se puede informar ni salir a la calle a manifestarse.","201.2",NA
"Las personas que buscan un futuro mejor fuera de sus países son tratados como ciudadanas de segunda, negándoles los derechos mas básicos.","201.2",NA
"Y por si fuera poco, la cadena perpetua es hoy una realidad en el Estado Español.","605.2",NA
"Leyes que hacen que el Estado Español siga escalando puestos entre los estados menos democráticos de toda Europa.","202.1",NA
"Desde EH Bildu aspiramos a que toda personapuedadisfrutar y ver respetados todos sus derechos civiles, poder vivir con total libertad, expresarse contra quienes nos roban esa libertad, y poder hacerlo de forma libre.","201.1",NA
"Buscaremos mayorías parlamentarias que permitan derogar las leyes recortadoras de libertad:","201.1",NA
"Ley Mordaza: ley que da barniz legal y jurídico al recorte de libertades y derechos que durante décadas se han aplicado en Euskal Herria.","605.2",NA
"Son muchas las personas que en aplicación de esta ley, han sido detenidas, multadas o juzgadas por ejercer su derecho a la libre expresión.","201.2",NA
"Aspiramos a que toda persona pueda disfrutar y ver respetados todos sus derechos civiles, poder vivir con total libertad, expresarse contra quienes nos roban esa libertad, y poder hacerlo de forma libre",NA,NA
"Ley de Extranjería y política para con las personas refugiadas: La Ley de Extranjería vulnera el principio de igualdad entre las personas dependiendo de su procedencia, teniendo consecuencias imprevisibles y dramáticas sobre aquellas personas que tan solo buscan un futuro digno.","201.2",NA
"Igualmente las personas refugiadas deben contar con los mismos derechos básicos que el resto de la ciudadanía, derechos negados por el modelo Europa que debemos de cambiar.","201.2",NA
"Prisión Permanente Revisable: en la práctica, la aplicación de la cadena perpetua.","605.2",NA
"Esta medida aprobada por el PP y el PSOE, que atenta directamente contra los DDHH, supone el alargamiento de penas, la renuncia a la re-socialización de las personas presas, y ahonda en la injusticia de penas que se aplican en el Estado Español dependiendo del impulso ideológico de los hechos.","201.2",NA
"Esta medida afectará también a las penas impuestas contra las y los presos independentistas vascos.","605.2",NA
"Muerte Digna: modificación del artículo 143 del Código Penal: modificaremos el artículo 143 del Código Penal para asegurar el derecho a una muerte digna, despenalizando para ello la eutanasia y la muerte asistida.","604",NA
"La ley castiga hoy día con carácter general la conducta de auxiliar a otra persona a quitarse la vida con actos imprescindibles a tal fin, ejecutar la muerte de quien no desea seguir viviendo y la cooperación necesaria a un suicidio “eutanásico” (petición expresa por sufrimiento), con una sanción que oscila entre los seis meses y los dos años para el “suicidio” o un año y seis meses a seis años para la eutanasia.","604",NA
"Oportunidades para: acabar con la corrupción, comprometernos con la transparencia y regenerar las antidemocráticas estructuras del Estado Español.","304",NA
"Oportunidades para:","H",NA
"acabar con la corrupción, comprometernos por la transparencia y regenerar las antidemocráticas estructuras del Estado Español.","H",NA
"Estamos ante un estado corrompido en todos sus estamentos y estructuras.","304",NA
"Un estado que ha hecho de la corrupción y el clientelismo una forma de vivir.","304",NA
"Un estado que mantiene los privilegios en los despachos sobre en mano, mientras roba derechos a la mayoría a golpe de leyes y decretos.","304",NA
"Un estado podrido que no solo ha hecho oídos sordos a quienes saqueaban lo público para llenarse los bolsillos, sino que ha permitido e impulsado que eso ocurriese, y siga ocurriendo hoy día.","304",NA
"El poder judicial, los cuerpos de seguridad del Estado, los medios de comunicación, los aparatos legislativos... Todos los pilares del Estado necesitan un cambio en profundidad.","304",NA
"Esos pilares instaurados por la dictadura, que aún hoy siguen funcionando como poderes en manos de quienes quisieron acabar con la democracia y la libertad.","201.1",NA
"Esos que hacen de la corrupción su proyecto político y de las puertas giratorias el seguro económico de sus vidas, esos que gobiernan para las grandes empresas a cambio de un sillón y un sueldo millonario, esos que utilizan las instituciones únicamente para sus propios intereses deben desaparecer de los espacios de representación ciudadana.",NA,NA
"Es hora de que, tanto en el Estado Español como en Euskal Herria, esos que hacen de la corrupción su proyecto político y de las puertas giratorias el seguro económico de sus vidas, esos que gobiernan para las grandes empresas a cambio de un sillón y un sueldo millonario, esos que utilizan las instituciones únicamente para sus propios intereses desaparezcan de los estamentos que deben representar a la ciudadanía.","304",NA
"Por ello, propondremos y buscaremos mayorías para: Corrupción 0; clientelismo 0: aprobar un compromiso ético que deberán acatar todas las personas que ejerzan cualquier cargo público, tanto en instituciones públicas como en órganos o empresas dependientes de las mismas.","304",NA
"La finalidad sera acabar con la corrupción y el clientelismo en cualquiera de las estructuras estatales, autonómicas, territoriales y locales.","304",NA
"Cualquier persona o cargo que sea imputado por utilizar su posición para primar sus intereses, sera automáticamente apartado de sus funciones, sea cual sea su posición o cargo.","304",NA
"Cualquier persona acusada de haber beneficiado intereses privados por encima del interés publico, sera apartada de su cargo.","304",NA
"Cualquier persona acusada de favorecer la contratación de personas ligadas a su entorno, por encima de las condiciones estipuladas para la adjudicación de contratos o puestos, sera aparatada de su cargo.","304",NA
"Transparencia: se propondrá una nueva Ley de Transparencia que vincule a todos los cargos públicos, sean estos cargos públicos institucionales o cargos en organismos y/o empresas dependientes de las mismas.","304",NA
"Al inicio y final de cada legislatura se deberá presentar la situación económica detallada, especificando para ello tanto los ingresos y remuneraciones, como las inversiones, bienes e inmuebles de que dispongan, tanto en en el ámbito estatal como en el extranjero.","304",NA
