"text","cmp_code","eu_code"
"así como propugnando avances en los derechos sociales, que son nuestras otras grandes prioridades y señas de identidad.","504",NA
"Hemos apostado siempre, no como otros, por estar en las instituciones, porque es allí donde se defienden nuestro autogobierno y nuestros valores, aunque no siempre sea fácil, y especialmente en la pasada legislatura.","301",NA
"Frente al balance autocomplaciente que realiza el Partido Popular, pensamos que realmente ésta ha sido una legislatura para olvidar.","305.1",NA
"Con una tasa de desempleo que duplica la de la media de los países de la Unión Europea -ya por sí muy elevada-, con un indudable deterioro de la calidad en el empleo que nos da una idea de la profundidad de la crisis que estamos viviendo, el gobierno de Rajoy ha sido el de las 3 ""R""s: Recortes, Recesión y Recentralización.","701",NA
"Particularmente importante y grave es la cuestión de los recortes, ya que han afectado especialmente a los servicios públicos esenciales, que son la base del Estado de bienestar, perjudicando claramente a las personas.","504",NA
"Además, ésta ha sido la legislatura donde han aflorado significativos escándalos de corrupción, escándalos que han derivado en una enorme desconfianza de la ciudadanía hacia la acción política e institucional.","304",NA
"Ha sido también la legislatura de la amnistía fiscal, de las tasas judiciales exageradas, del gobierno mediante el decreto-ley, de la restauración de la cadena perpetua, de la ley mordaza, del ninguneo de la memoria histórica, de la unilateralidad de una reforma educativa que no mejora la calidad de la educación y que atenta gravemente contra el modelo educativo consolidado y consensuado que tenemos en Euskadi.","305.1",NA
"Y de la marcha atrás en tantas y tantas competencias ya consolidadas mediante la utilización de leyes básicas.","301",NA
"Ha sido también la legislatura del fiasco de la transparencia, del nulo diálogo, de la nula apuesta por mejorar la convivencia en Euskadi tras el fin de la violencia, de un gobierno que ha impuesto recurso tras recurso contra competencias vascas.","305.1",NA
"De un gobierno que ha intentado impedir la renovación generacional de la Ertzaintza, que ha intentado recentralizar a través de normativa sectorial transversal.","301",NA
"De un gobierno que nunca ha dialogado con Euskadi.","301",NA
"RETOS Y RIESGOS PARA UN NUEVO ESCENARIO",NA,NA
"1.- UNA RECUPERACIÓN ECONÓMICA SIN BASES SÓLIDAS","H",NA
"Comenzábamos la pasada legislatura en una situación insostenible y al borde de la intervención.","408",NA
"El Estado español contaba con las mayores cifras de paro de la Unión Europea, un déficit público desbocado, un sistema financiero con graves problemas de solvencia y liquidez, y un tejido económico con escasa capacidad para competir a nivel internacional.","408",NA
"En Euskadi, a pesar de las dificultades que también hemos pasado, las repercusiones de la crisis se han presentado con una menor intensidad que en el resto del Estado.","408",NA
"Gran parte de nuestra capacidad para amortiguar las consecuencias de la crisis se ha debido a la buena gestión del Concierto Económico, vehículo e instrumento fundamental que se ha convertido en uno de los pilares básicos de nuestro autogobierno, y al modelo de política económica y de gestión desarrollado por EAJ-PNV en las últimas tres décadas.","301",NA
"Un modelo que funciona, que favorece el crecimiento económico y la creación de empleo.","410",NA
"Desde unas instituciones gestionadas con rigor, con seriedad, con anticipación.","303",NA
"Desde los principios del equilibrio presupuestario, recurriendo a la deuda de forma medida y para realizar inversiones con retorno social, y de la responsabilidad en el uso de los recursos públicos.","414",NA
"Sin embargo, aun desde esta situación ventajosa que el autogobierno nos proporciona, debemos tener claro que la política económica de la Unión Europea y del Estado español nos afecta y mucho.","408",NA
"El acceso al crédito, una regulación laboral que favorezca al mismo tiempo la contratación y la calidad del empleo, poder acceder a los mercados internacionales con unos atributos de seriedad y calidad que a menudo están alejados de los que actualmente proporciona la marca España, son condiciones básicas para que las empresas vascas puedan seguir aumentando su competitividad, mejorando su posicionamiento internacional y generando empleo de calidad.","402",NA
"El Estado español tenía la tarea de abordar durante la legislatura 2011-2015 un número importante de reformas económicas, tendentes, sobre todo, a favorecer la actividad empresarial generadora de empleo.","402",NA
"Desde EAJ-PNV, como hemos hecho siempre, hemos actuado con rigor y responsabilidad, ofreciendo propuestas orientadas a superar la crisis económica.","410",NA
"Ofreciendo nuestra experiencia y el modelo de política socioeconómica que ha llevado a Euskadi a su nivel de desarrollo.","410",NA
"Sin embargo, la realidad que dibuja el final de la legislatura, a pesar de que algunos indicadores económicos han cambiado de signo y apuntan a una tímida recuperación, sigue siendo altamente preocupante.","410",NA
"No podemos hablar en ningún caso de una recuperación económica sólida, porque las bases de la economía española no lo son.","410",NA
"Las reformas emprendidas han sido claramente insuficientes en unos casos y mal enfocadas en otros.","410",NA
"El crecimiento experimentado en estos últimos meses se está apoyando sobre todo en sectores de bajo valor añadido y en la creación de empleo precario (temporalidad, apuesta por un modelo de devaluación salarial en lugar de por uno de mayor valor añadido, parcialidad no deseada), y en factores de coyuntura internacional (precio bajo del petróleo y de otras materias primas, derrumbe de los mercados turísticos de los países árabes) que, si bien ayudan a maquillar la situación, no suponen avanzar en un modelo productivo que permita augurar un crecimiento sostenible.","410",NA
"La inversión en I+D, en lugar de subir, ha bajado.","411",NA
"El Estado español está muy lejos del objetivo del 3% para 2020.","411",NA
"Y sin I+D+i, sin sectores competitivos orientados a una economía global, cualquier síntoma de recuperación será un simple espejismo.","411",NA
"2.- IMPORTANTES RIESGOS SOCIALES","H",NA
"Estos últimos cuatro años, esta ""legislatura de los recortes"", se han traducido en un importante aumento de la desigualdad social.","504",NA
"No sólo no se ha avanzado, sino que se ha retrocedido significativamente en materia social, al mismo tiempo que han aumentado las desigualdades.","504",NA
"En el Estado español han aparecido nuevas figuras como ""las y los trabajadores pobres"".","701",NA
"Al mismo tiempo, existen muchos hogares sin ningún tipo de ingresos, y se vislumbra un evidente riesgo de colapso en el sistema de pensiones y en los servicios sociales.","504",NA
"Los instrumentos del autogobierno vasco, y especialmente nuestro sistema de protección social, han evitado en gran medida que esta situación se trasladase a Euskadi.","504",NA
"Pero no siempre podremos actuar como dique de contención ante estas situaciones.","301",NA
"Es preciso que las políticas económicas y sociales del gobierno central establezcan como prioridad clara el empleo y la prosperidad de las personas,","701",NA
"junto a unas políticas y servicios sociales que palíen las consecuencias negativas de la crisis, reduciendo las desigualdades, y que garanticen la cohesión social que es inherente a las sociedades desarrolladas.","504",NA
"EAJ-PNV quiere dejar claro su absoluto compromiso con las políticas públicas, y muy especialmente con la educación, la sanidad y los servicios sociales, como instrumentos fundamentales de desarrollo y cohesión social.","504",NA
"Porque el desarrollo sin cohesión no es sostenible, porque el crecimiento económico sin cohesión no es siquiera deseable.","416.2",NA
"Las políticas públicas pueden y deben mejorarse en clave de eficiencia,","303",NA
"pero sin perder sus objetivos, sobre todo los de igualdad de oportunidades y protección de las personas más débiles.","503",NA
"El autogobierno vasco y la gestión institucional de EAJ-PNV han permitido construir un modelo de servicios públicos que funciona y en el que debemos profundizar.","504",NA
"Con valores propios que debemos seguir preservando y potenciando.","301",NA
"Valores compartidos como el trabajo, el esfuerzo, la responsabilidad, la solidaridad, la innovación y la apuesta por la calidad y la innovación.","000",NA
"Son valores propios de una sociedad ganadora, que siempre mira al futuro para consolidar niveles de vida con un umbral básico de dignidad.","000",NA
"Estamos abiertos a compartir este modelo exitoso con el Estado y otras Comunidades Autónomas, pero exigiendo siempre el máximo respeto a nuestras competencias y a nuestros valores propios.","301",NA
"3.- UNA LEGISLATURA ABIERTA E INCIERTA: RECENTRALIZACIÓN O""TIEMPO PARA UN NUEVO ESTATUS""",NA,NA
"A la situación de crisis del modelo de crecimiento económico español, se le une una profunda crisis política en su modelo de Estado.","410",NA
"El Estado Autonómico ha cubierto un ciclo, esto es evidente.","301",NA
"En su seno se esbozan cambios, que nadie sabe exactamente hacia dónde apuntan, aunque pueda constatarse la proliferación de voces que apuestan por hacer evolucionar su estructura y funcionamiento hacia un modelo más centralizado, frente a otras que abogan por indefinidos cambios constitucionales.","301",NA
"Vista la experiencia de la última legislatura, corremos un importante riesgo de que se siga utilizando la crisis económica como coartada para recentralizar el poder y hacer tabla rasa del Estado autonómico.","301",NA
"Algunas comunidades autónomas gobernadas por el PP y algunos partidos políticos han planteado abiertamente la posibilidad de devolver competencias al Estado.","301",NA
"El debate está en los medios de comunicación.","301",NA
"Y sus posiciones cuentan con el aval teórico y doctrinal de los foros de pensamiento que nutren de ideas ese entorno político que va desde el PP a Ciudadanos, sin olvidarnos de otras fuerzas políticas como el PSOE y Podemos.","301",NA
"Si hasta hace unos años se hacía un balance positivo del modelo autonómico, al que se aludía como uno de los principales logros del régimen político inaugurado tras la restauración democrática, hoy se ha convertido para algunos en uno de los principales problemas del sistema.","301",NA
"EAJ-PNV se opone frontalmente a que esta tentación recentralizadora afecte a Euskadi.","301",NA
"De la misma forma que en su día no aceptamos -y el tiempo nos ha dado la razón- la perversa fórmula del ""café para todos"", cuyo objetivo confesado fue diluir nuestra personalidad y singularidad como Pueblo, tampoco vamos a aceptar un movimiento en sentido inverso que tenga como propósito el mismo objetivo.","301",NA
"Si algunas comunidades autónomas han desarrollado modelos poco eficientes, deberán asumir las reformas necesarias para seguir prestando los servicios públicos básicos (especialmente educación y sanidad) para su ciudadanía sin que se resientan la calidad de los mismos y el criterio de equidad.","303",NA
"Pero no es el caso de Euskadi, que ha conjugado servicios públicos avanzados con excelencia en la gestión, y ha aplicado la sostenibilidad como criterio básico de planificación y gestión del sector público.","303",NA
"EAJ-PNV se compromete a hacer una defensa férrea del Concierto Económico como instrumento de autogobierno y de desarrollo económico y social.","301",NA
"De la misma manera que lo hará del Estatuto de Autonomía ante cualquier intento de disminuir el contenido de las competencias pactado y ratificado por la ciudadanía vasca.","301",NA
"Pero el nuevo tiempo es tan imprevisible que cabe también la posibilidad de que corran vientos de cambio hacia la construcción de nuevas estructuras y acuerdos institucionales en base al diálogo.","303",NA
"El objetivo de EAJ-PNV ante la próxima legislatura será el reconocimiento nacional de Euskadi y la bilateralidad en relación con el Estado.","301",NA
"No hay que descartar cualquier mecanismo o procedimiento que pueda coadyuvar a este fin.","301",NA
"Si, por la confluencia de fuerzas políticas, se produjera un proceso de reforma constitucional, EAJ-PNV participará en ella, pero siempre bajo las dos premisas señaladas en el párrafo anterior, nación y bilateralidad, en una defensa firme de nuestros derechos históricos, del Concierto Económico y del mantenimiento de la Disposición Adicional Cuarta de la Constitución.","301",NA
"Por otro lado, EAJ-PNV considera imprescindible la participación directa de las comunidades autónomas en los ámbitos de decisión europeos y, por tanto, impulsará y planteará, tal y como ya lo ha venido haciendo, iniciativas tendentes a garantizar la presencia de Euskadi en el marco de decisiones de la Unión Europea.","301",NA
"Además, velará para evitar la conculcación de nuestro ejercicio competencial en los procesos de transposición de Directivas de la Unión Europea, hecho que lamentablemente ha tenido que ser denunciado por EAJ-PNV en varias ocasiones durante las pasadas legislaturas.","301",NA
"un NUESTRA APUESTA: MÁS EUSKADI Y MÁS EUROPA",NA,NA
"La respuesta a estos retos, que también afectan a Euskadi, tiene que venir necesariamente del avance complementario en una doble dirección: más Euskadi (profundizando en nuestro autogobierno)","301",NA
"y más Europa (refuerzo de la gobernanza europea).","108",NA
"Para EAJ-PNV la profundización en nuestro autogobierno es fundamental.","301",NA
"Necesitamos y demandamos nuevas competencias.","301",NA
"Por un lado, todas aquellas competencias que están previstas en nuestro Estatuto de Autonomía y que, casi 40 años después, todavía no son una realidad.","301",NA
"Por otro lado, asumir nuevas competencias que permitan que las políticas y servicios públicos se presten desde y para Euskadi.","301",NA
"Tan importante como acceder a nuevas competencias es salvaguardar las actuales ante posibles legislaciones que quieran limitar nuestro autogobierno.","301",NA
"Muy especialmente, debemos proteger y defender nuestro Concierto Económico, pilar básico de nuestro País.","301",NA
"En paralelo, EAJ-PNV considera que sin unas instituciones europeas reforzadas en el ámbito económico no es posible desarrollar la apuesta por una Europa más cohesionada, competitiva económicamente y avanzada socialmente.","108",NA
"Necesitamos y queremos más Europa, en el respeto de las legítimas aspiraciones y competencias del Pueblo Vasco.","108",NA
"Para ello proponemos reforzar la gobernanza económica europea, aunque ello implique cesiones de soberanía de los Estados a favor de la Unión Europea.","108",NA
"Desde EAJ-PNV apoyaremos e impulsaremos cuantas iniciativas se planteen en el sentido de reforzar los instrumentos económicos en el seno de la Unión Europea, desde el convencimiento de que una Europa económica es fundamental para abordar el reto de la competitividad mundial, en el que las nuevas regiones emergentes están dando pasos agigantados que exigen una agenda económica común europea basada sobre todo en la innovación y en desarrollar las sinergias necesarias para ganar la dimensión que necesitamos para mantener el liderazgo en la nueva economía global.","108",NA
"En concreto, proponemos las siguientes medidas:","108",NA
"1) Nueva gobernanza económica europea.","108",NA
"Cambio de la orientación de la política económica europea.","409",NA
"La política de austeridad y recortes se ha mostrado como equivocada para salir de la crisis.","409",NA
"Los sacrificios y recortes no han servido para crecer, reducir las tasas de paro y abandonar la atonía de la economía que padecemos.","409",NA
"Hay voces cualificadas que señalan que sin un impulso de la demanda desde el presupuesto comunitario, desde el BEI, desde el MEDE, a través de iniciativas como el Plan Juncker u otras similares, es absolutamente imposible.","409",NA
"Hay que avanzar sin miedo hacia una Europa que cuente con recursos para llevar a cabo una política fiscal orientada al crecimiento económico y la generación de empleo.","409",NA
"2) Creación de los Eurobonos.","408",NA
"Alcanzar un acuerdo político para emitir Eurobonos que, con un rating de deuda europea, financien el déficit de los diferentes países, lo que aliviaría de forma significativa el coste del endeudamiento de los Estados y las regiones menos desarrolladas que tienen dificultades de acceso a los mercados financieros.","408",NA
"3) Profundizar en el papel del Banco Central Europeo.","108",NA
"El Banco Central Europeo debe asumir un papel aún más beligerante frente a la crisis económica.","108",NA
"En lugar de orientar su actuación exclusivamente al control de la inflación, verdadera obsesión alemana, debe facilitar a las entidades financieras la liquidez que precisan para que éstas puedan otorgar préstamos a las familias y a las empresas, sirviendo así como un instrumento para contar con un tejido económico renovado, capaz de competir con éxito en los mercados internacionales.","402",NA
"4) Profundizar en la colaboración y la coordinación con aquellas instituciones con relevancia en el desarrollo económico mundial, como el Fondo Monetario Internacional, la OCDE, el G-8 y el G-20, sin olvidar las relaciones bilaterales o multilaterales entre los distintos países.","410",NA
"5) Trasladar el concepto de gobernanza económica europea a otras políticas básicas para nuestro desarrollo, como la política exterior, la política energética y la política social.","108",NA
"Para EAJ-PNV, la identidad y gobernanza europeas no son contrarias a la identidad y gobernanza vascas.","108",NA
"Todo lo contrario.","108",NA
"La profundización en la construcción europea no puede conducir sino a un reconocimiento de la incuestionable realidad de la existencia de una nación vasca en el seno europeo.","301",NA
"PROPUESTAS PARA LA RECUPERACIÓN ECONÓMICA, LA COHESIÓN SOCIAL, LA TRANSPARENCIA Y LA PROFUNDIZACIÓN EN NUESTRO AUTOGOBIERNO",NA,NA
"1.- UN NUEVO MODELO PRODUCTIVO. APUESTA POR LA INDUSTRIA Y LA INNOVACIÓN","H",NA
"Nunca hemos compartido aquella idea de que ""la mejor política industrial es la que no existe"".","410",NA
"Incluso cuando en el Estado ha habido una cierta política industrial, los avances en este ámbito han sido muy tímidos, sin estrategias a largo plazo y con una gran dosis de improvisación.","410",NA
"Tras el derrumbe del anterior motor económico -la construcción- de un modelo de escaso valor añadido y claramente desequilibrado, los sucesivos Gobiernos de Zapatero y Rajoy han pasado por fases que rayaban en la ocurrencia, como hablar de la ""economía sostenible"" como el ícono milagroso que iba a solucionar todos los problemas pero sin trasladar medidas concretas a la economía productiva, o la inacción, esperando que las soluciones viniesen por arte de magia desde Europa.","410",NA
"Pero sin concretar y sin dar ningún paso serio y coherente hacia un nuevo modelo económico realista y de futuro.","410",NA
"Para generar empleo se necesita una economía competitiva apoyada desde las instituciones.","410",NA
"No basta con establecer una política cortoplacista recaudadora de mayores impuestos para ingresar más, sin establecer una política económica de generación de riqueza sostenible a largo plazo.","410",NA
"Euskadi ya ha demostrado que con un modelo sólido de política industrial que trabaje con una visión de largo plazo es posible aumentar los niveles de empleo, riqueza y bienestar.","410",NA
"Además, es fundamental defender nuestras competencias en política industrial y en I+D.","301",NA
"Sólo desde el ámbito vasco podremos garantizar que todas las políticas (especialización inteligente, formación profesional, empleo...), instrumentos, programas y agentes privados y públicos estén adecuadamente alineados, desde nuestras capacidades y fortalezas como País, para conseguir los objetivos de competitividad y generación de empleo.","301",NA
"Siguiendo las líneas estratégicas de este modelo de éxito, proponemos las siguientes medidas:","410",NA
"1) Apuesta decidida y sostenida por la I+D+i.","411",NA
"Incrementar el gasto en I+D+i hasta acercarnos a las 25 regiones europeas más relevantes, que superan el 3% del PIB en inversiones","411",NA
"y, simultáneamente, reorientar la I+D+i hacia una mayor aplicabilidad para el tejido productivo y con una mayor participación de las empresas (cosa que ocurre en Euskadi, pero no en el Estado español).","411",NA
"Aplicar, además, una evaluación rigurosa de los resultados obtenidos, con el fin de reorientar las políticas aplicadas.","411",NA
"Necesitamos una I+D+i más orientada al mercado, a la competitividad.","411",NA
"2) Internacionalización.","407",NA
"La política industrial debe orientarse con claridad hacia la internacionalización de los sectores productivos y de las empresas, con apoyos suficientes, tanto económicos como en forma de servicios.","407",NA
"Las medidas proteccionistas ya no sirven.","407",NA
"Sólo las empresas con vocación y capacidad internacional podrán desarrollarse en un escenario económico cada vez más globalizado.","407",NA
"3) Apoyo al sector agropesquero.","703.1",NA
"EAJ-PNV seguirá defendiendo la modernización de nuestros sectores agrícola, pesquero y ganadero y de los sectores de transformación vinculados al primario.","703.1",NA
"Seguiremos trabajando para conseguir las mejores condiciones para nuestros agricultores, ganaderos y pescadores.","703.1",NA
"Continuaremos también con la defensa de nuestros productores de transformación agroalimentaria.","703.1",NA
"4) Apoyo a la pequeña y mediana empresa, a los autónomos y al comercio urbano.","402",NA
"Provisión de ayudas al fortalecimiento de las PYMES, a los autónomos y al comercio urbano desde las perspectivas financieras, de articulación de sistemas de garantía, de mejora de los sistemas de gestión, de adecuación tecnológica y de penetración en nuevos mercados, compartiendo riesgos y beneficios.","402",NA
"5) Apoyo a la Economía Social, que en el ámbito internacional ha acreditado una gran capacidad de resistencia a los embates de la crisis económica.","403",NA
"El ejemplo de las cooperativas en Euskadi constituye una práctica de éxito que resulta un ejemplo a considerar.","403",NA
"6) Competencia.","410",NA
"Sectores muy significativos de la economía española se encuentran todavía muy alejados de toda competencia, en especial en el área de los servicios, y muy particularmente en aquellos que constituyen el entorno de la presencia pública.","410",NA
"Estos sectores deben incorporarse cuanto antes a la competencia del mercado global, con el fin de obligarles a ser más eficaces y a situarse en condiciones de respuesta a las exigencias de calidad, precio y atención al consumidor-cliente que exige la internacionalización.","410",NA
"7) Atracción y retención de talento.","411",NA
"Nuestra apuesta es la de una sociedad basada en la generación y uso del conocimiento y la innovación.","411",NA
"Resulta para ello imprescindible convertirnos en un destino preferente para jóvenes europeos de alta cualificación que busquen trabajo y, al mismo tiempo, ofrecer oportunidades interesantes a nuestras y nuestros jóvenes, excelentemente formados y con grandes capacidades, para que no se vean, como lo están en gran medida actualmente, obligados a buscar en el exterior una oportunidad de empleo y de desarrollo vital.","411",NA
"2.- UNA ESTABILIDAD ECONÓMICA Y PRESUPUESTARIA COMPATIBLE CON LA REACTIVACIÓN ECONÓMICA Y LA PROTECCIÓN SOCIAL","H",NA
"El control del déficit público se ha convertido en casi la única variable estratégica de política económica.","414",NA
"Los mercados están vigilantes a las desviaciones de las cuentas públicas y dispuestos a penalizar a aquellos que incumplan los compromisos adquiridos en el ámbito europeo y que se regulan en los Planes de Estabilidad y Crecimiento.","414",NA
"Mientras no exista una gobernanza económica más sólida y una reorientación de la política económica europea que otorgue mayor flexibilidad a la política presupuestaria y que priorice también el impulso de la demanda agregada, el cumplimiento o incumplimiento del déficit público va a marcar la línea a seguir y condicionará la salida de la crisis.","414",NA
"Es preciso, pues, apostar por una estabilidad macroeconómica y presupuestaria que, en primer lugar, evite una profundización de la crisis, y, en segundo lugar, permita avanzar en la superación de la misma.","414",NA
"Sin estabilidad presupuestaria no habrá estabilidad económica.","414",NA
"Mientras Europa no cambie de política económica, no queda más remedio que cumplir con los compromisos de déficit, que se sitúan para el conjunto de las Administraciones Públicas del Estado en el 4,2% del PIB para el 2015 y en el 2,8% para el 2016.","414",NA
"Esto supondría que los Presupuestos Generales del Estado, al igual que los del resto de las instituciones públicas, van a tener que seguir incluyendo, desgraciadamente aún después de tantos años, ajustes en multitud de políticas de gasto, que esperamos que se puedan atemperar en base a la posibilidad de aplicar mayor flexibilidad.","414",NA
"Pero estos recortes no pueden hacerse de cualquier forma y a cualquier precio.","409",NA
"Desde mayo de 2010, en que el Gobierno Zapatero inició un brusco cambio en la política de gasto, con supresión de deducciones, recorte de inversiones, reducción de los sueldos a funcionarios y congelación de las pensiones, los sacrificios desde la vertiente del gasto público no han cesado.","409",NA
"Y lo están haciendo, dadas las exigencias de controlar el déficit público, de manera desordenada y poco planificada.","409",NA
"Lo que inicialmente eran recortes en gastos más o menos improductivos, hoy han alcanzado el corazón de muchas políticas sociales básicas y están suponiendo paralizar contrataciones de obras públicas imprescindibles para el desarrollo.","409",NA
"Hoy, la reforma es urgente e imprescindible.","409",NA
"Hay que evitar que el recorte del gasto público siga afectando a las personas más necesitadas y a la recuperación económica.","409",NA
"En este contexto general, desde EAJ-PNV consideramos que es preciso racionalizar el gasto público desde una vuelta a las prioridades, buscando la eficacia y eficiencia del mismo.","303",NA
"Además, fijados los niveles de déficit público y las prioridades de gasto público, el sistema tributario debe garantizar la suficiencia financiera que permita cumplir las prioridades de gasto.","303",NA
"Un sistema tributario que tenga como criterios básicos los de progresividad, equidad y justicia social.","303",NA
"EAJ-PNV propone las siguientes líneas maestras para alcanzar este objetivo de estabilidad macroeconómica y presupuestaria:","414",NA
"1) Compromiso de todas las administraciones.","414",NA
"La política de consolidación fiscal que se plantea necesita el compromiso y la colaboración del conjunto de las administraciones públicas, buscando y pactando, en todo caso, la deseada flexibilidad.","414",NA
"2) Redistribución de los ajustes presupuestarios para cumplir los objetivos del déficit, de forma que no seamos las comunidades autónomas y los ayuntamientos quienes debamos asumir la mayor parte del ajuste.","414",NA
"Proponemos que este reparto sea sobre la base de un 30% gobierno central, 70% comunidades autónomas y ámbito local, muy lejos del escenario actual.","414",NA
"No se trata ésta de una propuesta que realizamos alegremente, sino que se justifica en la realidad de que las competencias de los servicios básicos corresponden básicamente a los ámbitos autonómico y local.","414",NA
"3) Coordinación institucional desde el respeto al marco competencial.","303",NA
"La coordinación interinstitucional, evitar despilfarros y solapamientos de gasto público, la búsqueda de la eficacia, el hacer más con menos recursos, deben formar parte de la necesaria reforma del gasto público que ha de abordarse a nivel del conjunto de las administraciones públicas.","303",NA
"Cada nivel institucional debe ejercer las competencias que le corresponden atendiendo al marco legal.","303",NA
"La colaboración desde la responsabilidad de cada uno es el camino, y en ningún caso la imposición y la preeminencia de la Administración Central del Estado sobre las Comunidades Autónomas, Diputaciones Forales o Corporaciones Locales.","303",NA
"4) Priorización del gasto social y las inversiones.","409",NA
"Evitar que los recortes sigan afectando a las políticas sociales básicas (pensiones, desempleo, dependencia, sanidad, educación.) y a aquellas medidas necesarias para ganar productividad (innovación, investigación, apoyo a la industria, etc.), tal y como ha venido ocurriendo hasta ahora.","409",NA
"5) Programas de estímulos, especialmente los promovidos desde las instituciones comunitarias.","402",NA
"Se ha de seguir el camino ya iniciado con el Plan Juncker, movilizando inversiones en proyectos prioritarios para el conjunto de la Unión y con alto potencial de creación de crecimiento y empleo.","402",NA
"En todo caso, es necesario que estas iniciativas, conceptualmente interesantes, sean mucho más ágiles en su aplicación real, porque también lo es la urgencia de la necesidad de estímulos.","402",NA
"6) Colaboración en materia tributaria desde el respeto a nuestras competencias y la singularidad del Concierto.","408",NA
"EAJ-PNV es partidario de colaborar en cuantos debates y decisiones de reforma del sistema tributario se produzcan, pero siempre desde el principio básico del estricto respeto a nuestro autogobierno fiscal, porque en el Estado existen cinco Haciendas (las tres Haciendas Forales de los Territorios de la Comunidad Autónoma de Euskadi, la de la Comunidad Foral Navarra y la denominada como Territorio Común), cada una de ellas con su capacidad normativa.","301",NA
"7) No más amnistías fiscales.","408",NA
"Prohibición por ley de la posibilidad de permitir nuevas amnistías fiscales.","408",NA
"8) Lucha decidida contra el fraude fiscal.","403",NA
"Modificación y endurecimiento del tratamiento de las figuras de ingeniería fiscal y financiera cuyo objetivo es la elusión fiscal.","403",NA
"Actuación decidida contra los paraísos fiscales.","403",NA
"9) Reforma del sistema tributario.","303",NA
"La reforma que se lleve a cabo deberá ser una reforma integral, que opere a largo plazo, que tenga como prioridades la incentivación de la actividad económica, la suficiencia de ingresos para mantener el gasto social y la recuperación del camino perdido en la crisis.","303",NA
"Esta reforma debería incluir la creación de una tasa europea sobre las transacciones financieras, pero siempre cuando ésta afecte prioritariamente a los movimientos de capitales de carácter especulativo y su coste no se traslade a las operaciones cotidianas de la ciudadanía y las pequeñas empresas, y una solución para conseguir una tributación justa sobre los beneficios generados por las empresas multinacionales.","403",NA
"10) Reforma del sistema financiero, estableciendo una mayor supervisión desde las instancias europeas.","414",NA
"El sistema financiero fue el causante y el detonante de la última crisis.","414",NA
"A pesar del tiempo transcurrido y de los recursos dedicados, no se ha conseguido que el crédito fluya suficientemente al sistema económico, en especial a las pequeñas empresas y a los particulares, para que sea posible dinamizar la economía.","414",NA
"Será necesario seguir incidiendo en la recapitalización de las entidades financieras, para mejorar su solvencia y liquidez.","414",NA
"Abogamos por seguir profundizando en la función de control que ejercen el Banco Central europeo y la Comisión, y por la puesta en marcha de nuevos mecanismos eficaces de resolución y supervisión.","414",NA
"Todo ello, creando una verdadera Unión Financiera y Bancaria.","414",NA
"11) Transferencia a Euskadi de las competencias sobre crédito, banca y seguros, en cumplimiento de las reiteradas sentencias del Tribunal Constitucional aún ignoradas por el ejecutivo central.","301",NA
"3.- UN NUEVO SISTEMA DE RELACIONES LABORALES AL SERVICIO DE LA CREACIÓN Y LA MEJORA DE LA CALIDAD EN EL EMPLEO","H",NA
"Las políticas económicas y de empleo implementadas por los últimos gobiernos del Estado español son responsables, junto con la crisis económica y financiera global, de que éste tenga el dudoso honor de liderar los rankings mundiales de desempleo entre los países desarrollados.","701",NA
