"text","cmp_code","eu_code"
"Y defendiendo al mismo tiempo a España, porque estamos orgullosos de ser cántabros y españoles.","601.1",NA
"Cantabria se sube al tren del futuro","H",NA
"Infraestructuras para el progreso y la competitividad de Cantabria","H",NA
"Cantabria lleva demasiados años sufriendo el abandono, cuando no la desidia del Estado.","301",NA
"Incluso cuando han sido consignadas en los presupuestos, las inversiones del Gobierno de España no se han materializado, perpetuando una marginación y un agravio comparativo que nos merma competitividad frente a los territorios de nuestro entorno.","301",NA
"Es un hecho: la falta de inversión estatal está frenando nuestras posibilidades de crecimiento.","410",NA
"Es cierto que el PIB de Cantabria está creciendo, pero sólo gracias al empuje de nuestros sectores productivos y a la propia capacidad de nuestra tierra para impulsar el crecimiento.","410",NA
"No estamos contando con la ayuda exterior que sí disfrutan otras autonomías.","301",NA
"Ha llegado la hora de decir basta y de dar un paso al frente para hacer realidad tantas obras pendientes","H",NA
"Cantabria en el mapa de las conexiones ferroviarias.","411",NA
"El PRC se propone abanderar en Madrid un Frente Social Común para reivindicar inversiones en las conexiones ferroviarias que son esenciales para el futuro de esta región.","411",NA
"Con la inclusión de Cantabria en el Corredor del Atlántico.","411",NA
"No podemos quedar fuera de la Red Europea de Transportes.","411",NA
"Con avances reales de la conexión por ferrocarril Santander-Bilbao en un tiempo de máximo de 40 minutos con paradas en Laredo y Castro Urdiales.","411",NA
"Con las necesarias dotaciones presupuestarias que garanticen las partidas comprometidas para la integración ferroviaria de Santander, Torrelavega y Camargo.","411",NA
"Con partidas nominativas destinadas a la puesta en marcha la Línea de Alta Velocidad Aguilar-Reinosa para la indispensable conexión de Santander con Madrid y la duplicación de la vía Santander-Torrelavega.","411",NA
"Con la supresión de los pasos a nivel en Renedo de Piélagos.","411",NA
"Con un Plan de Cercanías que vertebre territorialmente la Comunidad Autónoma de manera efectiva.","411",NA
"Ejecución de los proyectos pendientes en carreteras estatales.","411",NA
"Desde las Cortes Generales, los regionalistas reivindicaremos las dotaciones económicas para impulsar las actuaciones necesarias en materia de carreteras:","411",NA
"Tercer carril A-67 Santa nder-Torrelavega.","411",NA
"Tercer carril Laredo-L. P. Vizcaya.","411",NA
"Mejora integral de la N-621 Cillorigo de Liébana-Panes. (Desfiladero de la Hermida).","411",NA
"N-621 Potes-límite León (San Glorio).","411",NA
"Variante de Potes.","411",NA
"Mejora de la N-629, con las variantes de Ramales, Lanestosa y Puerto de Los Tornos (Lanestosa- límite de Burgos).","411",NA
"Enlace de la A-67 a la altura de Quintanilla de las Torres para facilitar el acceso directo a Valderredible y el sur de Cantabria.","411",NA
"Los tramos pendientes de la A-73 Burgos-Aguilar de Campoo, especialmente la licitación inmediata del tramo de Báscones de Valdivia a Aguilar de Campoo.","411",NA
"Cantabria se sube al tren del futuro","H",NA
"Nuestra presencia en Madrid será clave para conseguir el apoyo del Gobierno de España a grandes proyectos fundamentales para el desarrollo y la dinamización de Cantabria y la recuperación de nuestras cuencas industriales","410",NA
"El futuro del Puerto de Santander.","411",NA
"El puerto de Santander es un gran activo económico de Cantabria.","411",NA
"Representa el 5,6% del PIB regional y el 4,8% del empleo de la Comunidad Autónoma.","411",NA
"El PRC instará al Gobierno de España la cofinanciación del Centro Logístico de la Pasiega, porque constituye un elemento indispensable para el crecimiento del Puerto de Santander y un eje estratégico para el futuro de la economía de Cantabria.","411",NA
"Necesitamos la implicación del Ministerio de Cultura para concluir el Museo de Prehistoria vinculado al Centro de Arte Rupestre de la UNESCO como Patrimonio de la Humanidad.","502",NA
"El aeropuerto Seve Ballesteros es un activo clave para la apertura de Cantabria al exterior.","411",NA
"El aeródromo es una de las más firmes apuestas del PRC desde el Gobierno de Cantabria.","411",NA
"Somos conscientes de su impacto en la economía y, también, de su importancia como elemento de cohesión territorial y apertura internacional.","411",NA
"Los regionalistas demandaremos a AENA el comienzo de los estudios necesarios para el diseño funcional del aeropuerto y la ampliación de la terminal antes de 2023.","411",NA
"Demandaremos ayuda para la recuperación del Túnel de la Engaña y las antiguas instalaciones del malogrado ferrocarril Santander-Mediterráneo, porque es una actuación clave para la dinamización sociocultural de la comarca pasiega, la promoción del desarrollo rural y la lucha contra el despoblamiento.","411",NA
"Instaremos al Gobierno de España a la recuperación del puente Noguerol en el Pantano del Ebro, un elemento básico para la dinamización económica de la comarca campurriana.","411",NA
"Propugnaremos el traslado a Cantabria de la sede del Organismo Autónomo Universidad Internacional Menéndez Pelayo (UIMP), actualmente en Madrid y adscrito al Ministerio de Educación, Cultura y Deporte, para mantener los Cursos de Verano en Santander como sede académica tradicional.","506",NA
"Impulsaremos el cumplimiento efectivo de las dotaciones presupuestarias comprometidas por el Estado para el Plan REINDUS de la comarca del Besaya.","410",NA
"No somos más que nadie, pero tampoco menos","H",NA
"El bienestar y la calidad de vida de los cántabros también nos aboca a defender en Madrid las necesidades básicas para garantizar el bienestar de la población y su calidad de vida.","504",NA
"Es indudable que las grandes obras de infraestructura imprescindibles para el progreso económico sólo se entienden por el beneficio que reportan a las personas,","411",NA
"pero al mismo tiempo resulta básica la atención de las necesidades sociales.","504",NA
"Por eso, los cántabros, sus necesidades, su progreso económico y social serán el eje vertebrador de nuestras reivindicaciones y políticas en Madrid.","301",NA
"Una financiación autonómica justa y acorde al coste real de los servicios, que no es el mismo en toda España","H",NA
"Ninguna voz puede ser más  enérgica que la del PRC  a la hora de poner en valor el hecho diferencial de Cantabria en la financiación autonómica.","301",NA
"La dispersión de la población, el envejecimiento, el efecto frontera con el País Vasco y el mecanismo de solidaridad entre territorios serán el núcleo de la negociación del nuevo modelo de financiación autonómica","301",NA
"No vamos a transigir con la imposición del criterio de población como único elemento para determinar la financiación de nuestras competencias.","301",NA
"Queremos mantener la prestación de los servicios básicos que en Cantabria requiere una inversión superior a la media nacional como hasta ahora: primando el coste real y efectivo para garantizar la calidad de vida de los cántabros vivan donde vivan.","504",NA
"Defenderemos un modelo de financiación autonómica justo y acorde al coste real de los servicios, que no es el mismo en toda España.","301",NA
"La lucha contra el despoblamiento rural: recuperar la vitalidad de nuestros pueblos","H",NA
"El despoblamiento es en la actualidad el principal problema del medio rural ya no en Cantabria sino en toda España.","410",NA
"El PRC siempre ha tenido en sus señas de identidad la defensa del mundo rural, por lo que consideramos prioritaria la adopción de medidas que contribuyan a fijar la población de los municipios rurales, a través de buenas comunicaciones, servicios y políticas de impulso económico ligadas al territorio","410",NA
"Promoveremos iniciativas para impulsar políticas de desarrollo rural de carácter transversal contra el abandono de los pueblos, reforzando la labor de la Red Española de Desarrollo Rural y los Grupos de Acción Local de carácter territorial.","410",NA
"La deuda histórica del Estado con Cantabria","H",NA
"Valdecilla,","504",NA
"la aportación económica estatal para sufragar la dependencia,","504",NA
"las partidas presupuestarias para el desarrollo de la LOMCE","506",NA
"y el compromiso de financiación del convenio para el Campus Comillas, han sido objeto de reiterados del Gobierno de España con Cantabria.","506",NA
"Reclamaremos las cantidades pendientes para sufragar en su integridad el coste de la reconstrucción de Valdecilla, tal como han prometido los gobiernos del PP y PSOE.","504",NA
"Exigiremos el cumplimiento del Convenio del Campus Comillas y el seguimiento del compromiso adquirido por el Gobierno de España para sufragar las obras del Seminario Mayor.","506",NA
"Reclamaremos un Pacto de Estado para garantizar la cofinanciación al 50% de los servicios de atención a la dependencia.","504",NA
"Reivindicaremos la reforma de la Ley de Educación y la aportación económica necesaria para su desarrollo efectivo en Cantabria.","506",NA
"En el marco del Pacto de Toledo, apoyaremos y propondremos las medidas necesarias para garantizar la dignidad y sostenibilidad futura de nuestro sistema de pensiones públicas.","504",NA
"Más Cantabria, el compromiso de los representantes regionalistas con Cantabria desde Madrid","H",NA
"“Un acuerdo para Cantabria en materia ferroviaria”","H",NA
"Los parlamentarios y parlamentarias que concurren a las elecciones generales del 28 de abril de 2019 y se presentan en la circunscripción electoral de Cantabria, en el caso de obtener representación en las Cortes Generales, se comprometen a vincular su voto, tanto en la investidura a la Presidencia del Gobierno de la Nación como en la aprobación de los Presupuestos Generales del Estado, a la asunción firme de los siguientes compromisos con Cantabria:","411",NA
"Que las obras de conexión ferroviaria de alta velocidad de Cantabria con Madrid por Palencia estén finalizadas en los tiempos previstos por el Ministerio de Fomento, fijados como máximo para el año 2024.","411",NA
"Que la tramitación del proyecto completo de conexión ferroviaria de mercancías y pasajeros de Santander con Bilbao se ponga en marcha durante el año 2020.","411",NA
"Que se priorice la inversión para la reparación, mejora y modernización de la red de cercanías en las cantidades comprometidas en el Plan de Cercanías para Cantabria dependiente del Ministerio de Fomento.","411",NA
"CONTABRIAGNA CON EL PRC EN MADRID","H",NA
"Una voz singular e independiente para defender los intereses de nuestra Comunidad Autónoma.","301",NA
"Una representación real y efectiva en las Cortes españolas.","301",NA
"Un voto útil para Cantabria porque es ajeno a los intereses de los grandes partidos.","305.1",NA
"Cordura, diálogo, eficacia, transparencia y honradez en la acción política.","304",NA
"Defensa de la unidad de España, porque somos cántabros y españoles.","601.1",NA
"Un instrumento para que las necesidades de los cántabros no vuelvan a ser ignoradas por el Gobierno de España.","301",NA
