"text","cmp_code","eu_code"
"mejore su encaje en el sistema público de servicios sociales","504",NA
"y garantice la sostenibi-lidad del sistema.","504",NA
"18. Continuaremos exigiendo al Estado la protección constitucional de la salud como un dere-cho fun-damental de las personas.","504",NA
"Nos mantendremos firmes en la defensa de una Sani-dad pública y universal.","504",NA
"Y defenderemos un nuevo modelo de financiación en el que la obligación constitucional de financiación sanitaria por parte de Estado sea más trasparente, específica y no diluida en la finan-ciación autonómica.","504",NA
"Junto a ello, en aplicación de la Ley del REF de Canarias, reclamaremos una revisión del sobrecoste de la insularidad y la lejanía, propio del único territorio ultraperiférico que tiene España.","504",NA
"19. Nos mantendremos firmes en nuestra reivindicación para que las Comunidades cumplido-ras, en-tre ellas Canarias, puedan utilizar su superávit para financiar los servicios que presta el sistema sanitario.","504",NA
"LUCHAMOS POR LA IGUALDAD EFECTIVA Y CONTRA LA VIOLENCIA DE GÉNERO Y LA LGTBIFOBIA","H",NA
"20. Coalición Canaria-Partido Nacionalista Canario se opondrá a cualquier intento de retroceso o de desmontar las políticas y leyes contra la Violencia de Género.","503",NA
"Pero además hemos de producir avan-ces como la aplicación en todo el Estado español del Convenio de Estambul, incluyendo todas las formas de violencia de género en la legislación, en los presupuestos y en los servicios de atención a las víctimas.","503",NA
", así como la aplicación de la justicia a la violencia sexual y otras formas de violencia contra las mujeres.","503",NA
"Asimismo, exigiremos la aplicación efectiva del Pacto de Estado contra la Vio-lencia de Género desarrollando y aplicando para ello mecanismos de prevención y protección de las mujeres y de sus hijos e hijas hoy exis-tentes, y creando nuevas leyes, servicios y presupuestos.","503",NA
"Impulsaremos y apoyaremos medidas legales en contra de la trata de mujeres con fines de explotación sexual y la prosti-tución.","503",NA
"21. Exigiremos el cumplimiento efectivo de las leyes y mecanismos para superar las brechas de género y todas las discriminaciones que afectan a las mujeres en la economía y en el mun-do laboral: empleo, condiciones de trabajo, retribución, pensiones y otras prestaciones.","503",NA
"Asimismo, exigiremos atención y medidas concretas contra la feminización de la pobreza y contra las dobles y triples discriminacio-nes que afectan a los colectivos de mujeres con dis-capacidad, migrantes y racializadas, en colectivos laborales como las trabajadoras del hogar.","503",NA
"22. Propondremos más medidas para mejorar la corresponsabilidad del Estado, de las empre-sas y de toda la sociedad en las políticas de conciliación: en especial extender la escolariza-ción de 0 a 3 años,","506",NA
"la mejora de los permisos de paternidad y maternidad","504",NA
"y atención a la dependencia.","504",NA
"Especiales esfuerzos deberán hacerse en materia de legislación, políticas y recursos para la igualdad en educa-ción, sanidad, vivienda, deportes, cultura y migraciones como motores del cambio de mentalidades y de prevención de las desigualdades futuras.","503",NA
"23. Uno de los desafíos políticos sigue siendo la lucha contra la LGTBIfobia, que continúa es-tando presente en los distintos ámbitos de nuestra sociedad.","503",NA
"Un problema que precisa de medidas que contribuyan a respetar la realidad LGTBI y que ofrezca a estas personas el respaldo legal y social que precisan para denunciar los actos de violencia, avanzar en la igualdad en el ámbito laboral, el impulso de protocolos de actuación para los casos de acoso escolar o una atención sanitaria que se ajuste a sus necesidades.","503",NA
"LUCHAMOS POR LA MOVILIDAD DE NUESTROS DEPORTISTAS Y ARTISTAS","H",NA
"24. Exigiremos la recuperación de los recursos que desde el año 2004 destinaba el Gobierno de España para facilitar la movilidad cultural de los artistas y proyectos culturales de los territo-rios extra-peninsulares.","502",NA
"Garantizaremos la suficiencia financiera que permita la movilidad de deportistas y clubes en el interior de las islas, así como los que participan en competicio-nes estatales e interna-cionales.","502",NA
"Y lucharemos y reivindicaremos, concretamente ante el Consejo Superior de Deportes, el cumplimiento exhaustivo del artículo 4.3 de la Ley del deporte español, garantizando la financia-ción de los deportistas canarios en sus desplaza-mientos a la península.","502",NA
"LUCHAMOS POR UNA ECONOMÍA QUE TRABAJE PARA TODAS Y TODOS","H",NA
"25. El sector turístico continuará siendo el más importante de la economía canaria, pero segui-remos trabajando para consolidar el proceso de diversificación impulsado por el Gobierno de Canarias, creando nuevas oportunidades en el ámbito industrial,","410",NA
"abriendo nuevas puer-tas a la I+D","411",NA
"y apostando por el crecimiento del sector primario.","703.1",NA
"26. El sector industrial es especialmente vulnerable a amenazas como la globalización y deslo-caliza-ción industrial, la competencia de las producciones exteriores y la dependencia del crudo y de las materias primas del exterior.","406",NA
"El apoyo decidido a la producción local es una parte importante de la solución a la actual crisis global, por los innumerables efectos de arrastre que ejerce sobre otros sectores, por su valor añadido, por el empleo de calidad que genera y por el arraigo que determi-nadas actividades productivas guardan con las Islas Canarias.","406",NA
"Para ello, demandaremos que el Gobierno del Estado cumpla el nuevo REF para que se consoliden las medidas específicas que compensen los sobrecostes estructurales que limitan el desarrollo de la industria en Canarias,","406",NA
"rebajando las condiciones de acceso a los Incentivos Económicos Regionales para que las empresas canarias puedan optar a estas ayudas.","402",NA
"27. El pueblo canario ha demostrado a lo largo de su historia su capacidad de evolución y adap-tación a situaciones críticas.","301",NA
"Ha sido capaz de prosperar, sin perder con ello el apego a sus costumbres, incluso en los momentos más complicados y desfavorables.","301",NA
"En las últimas dé-cadas la actividad turística ha contribuido de manera fundamental a lograr una sociedad más próspera, madura y competitiva,","410",NA
"pero desde CC-PNC consideramos que el sector pri-mario puede y debe incrementar su peso en la economía canaria, dentro del marco de la Política Agraria Común y de la Política Pes-quera Común.","703.1",NA
"28. Para garantizar la competitividad de los sectores agrícola y ganadero de Canarias, exigire-mos que el Gobierno de la Nación que cumpla el “REF agrario” y consigne anualmente en los Presupuestos Generales del Estado una dotación suficiente para garantizar el 100% de la aportación nacional de las medidas de fomento de las producciones agrícolas locales au-torizada por la Unión Europea, en el marco del Programa de Opciones Específicas de Aleja-miento e Insularidad (POSEI).","703.1",NA
"La cobertura de los seguros agrarios","703.1",NA
"y las subvenciones hasta el 100% del transporte de mercancías son dos logros que defenderemos cada día en las Cortes Generales.","703.1",NA
"29. Asimismo, reclamaremos que se cumpla el establecimiento de un sistema de compensa-ción, con-signado anualmente en los Presupuestos Generales del Estado, que garantice en las Islas Canarias la moderación de los precios del agua desalinizada, regenerada o reutiliza-da hasta alcanzar un nivel equivalente al del resto del territorio nacional,","703.1",NA
"así como los pre-cios del agua de consumo agrario fruto de la extracción y elevación de pozos y galerías, y de la desalación para riego agríco-la.","703.1",NA
"Y reiteraremos nuestra demanda para que se introduzcan mejoras en la inspección fitosanitaria para impedir la entrada de plagas que destruyan nuestros cultivos.","703.1",NA
"30. En lo que a la pesca se refiere, atendiendo a los retos futuros de nuestra flota pesquera, debemos centrar nuestra acción en continuar el trabajo ante la Administración Pesquera Estatal, con objeto de alcanzar al menos un 10% de la cuota nacional de atún rojo para la flota atunera canaria","406",NA
"y de-fender los intereses del sector pesquero canario respecto al in-minente reparto de la cuota de otras especies de túnidos migratorios.","406",NA
"31. Un asunto de vital importancia para el sector primario: ante el escenario de que el Reino Unido deje de pertenecer a la UE (Brexit), exigiremos a España que negocie con la Comi-sión Europea el mante-nimiento o adaptación de las ayudas al transporte de mercancías y de comercialización del POSEI del tomate y el pepino de exportación.","703.1",NA
"32. La potenciación, fortalecimiento y aprovechamiento de la oferta científico-tecnológica es fundamental para el desarrollo y el futuro de Canarias.","411",NA
"Para ello, se hace necesario verificar qué parte de esta amplia oferta es capaz de contribuir más eficazmente al desarrollo socioeconómico y cubrir de forma efectiva las necesidades de innovación del tejido productivo y más competitivo, eficiente y sustentable, al objeto de concentrar la mayor parte de los recursos disponibles en esos ámbitos de especialización.","411",NA
"Entre las medidas que debe impulsar el Gobierno del Estado, en co-laboración con el Gobierno de Canarias, las Universidades canarias y los centros de investigación científica con sede en las Islas, figuran el fomento de las actividades de I+D y los procesos de transferencia de sus resultados al tejido productivo","411",NA
"y la generación de conocimiento y potenciación de la excelencia, con énfasis en la especialización y el fortalecimiento de los siguientes ámbitos prioritarios: astrofísica y espacio, ciencias marino marítimas y biotecnología y biomedicina asociadas a la biodiversidad.","411",NA
"33. Canarias tiene que integrarse plenamente en el Mercado Único Digital Europeo.","411",NA
"Sin em-bargo, tanto los ciudadanos como las empresas sufren de forma cotidiana dificultades para participar en el comercio electrónico, sea como vendedores o como compradores.","411",NA
"Las dificultades no sólo se advierten en la comercialización de bienes materiales sino también en bienes inmateriales, tales como, por ejemplo, libros digitales.","411",NA
"Es necesario acordar con el Estado y con la Unión Europea medidas que aseguren que la compra desde Canarias no se vea sujeta a sobrecostes de inter-mediación abusivos, teniendo acceso efectivo al conjun-to de la oferta comercial disponible en la Unión Europea.","403",NA
"Y que las ventas desde Canarias sean efectivamente accesibles desde cualquier Estado miembro, sin barreras ni dificultades para nuestras Pymes exportadoras.","402",NA
"También han de corregirse los frecuentes errores im-positivos en la compra de bienes digitales, en los que se daña al consumidor canario y a la Hacienda pública canaria, por recaudarse IVA en vez de IGIC en múl-tiples contrataciones electrónicas.","403",NA
"LUCHAMOS POR LA MOVILIDAD PARA AVANZAR EN UN PROYECTO DE ISLAS IGUALES","H",NA
"34. Alcanzar la cohesión territorial y sacar provecho a nuestra posición geográfica pasa por el desarrollo de las redes de transporte y la adecuación de nuestras infraestructuras maríti-mas y aéreas.","411",NA
"Los canarios pagamos ocho veces más que un peninsular por el uso del transporte, un servicio esencial para garantizar la cohesión social y económica del archipié-lago y para nuestra construcción como un pueblo único.","411",NA
"35. Demandaremos la obligación de servicio público marítima, con un precio máximo, que una el trián-gulo de las Islas Verdes (La Palma, El Hierro y La Gomera), para garantizar la movili-dad y la conec-tividad de los residentes y contribuir al impulso del sector turístico en dichas islas.","411",NA
"36. Reclamaremos al Estado la firma del convenio para el pago aplazado del importe íntegro de la deuda por el incumplimiento del anterior convenio de carreteras, que asciende a casi mil millo-nes de euros.","411",NA
"37. Exigiremos que se recuperen para el interés público los aeropuertos canarios, concebidos como red específica, en la que las administraciones públicas canarias y los agentes econó-micos y socia-les de Canarias jueguen un papel determinante en su estrategia comercial y de desarrollo de estas infraestructuras (segunda pista de Tenerife Sur y Gando, ampliación de las pistas de Lanzarote y el Hierro).","411",NA
"En este sentido, es primordial que AENA avance de-cididamente en el proceso para el realojo de los vecinos de Ojos de Garza, afectados por la proyectada ampliación del aeropuerto de Gran Ca-naria, y acabar así con la incertidumbre que llevan sufriendo desde hace 20 años.","411",NA
"LUCHAMOS POR UNA CANARIAS SOSTENIBLE Y LÍDER EN RENOVABLES","H",NA
"38. La central hidroeólica de “Gorona del Viento”, en El Hierro, representa el más claro ejemplo de la vía por la que debemos transitar si queremos que nuestras Islas sean un modelo sos-tenible y un ejemplo para el resto del mundo.","416.2",NA
"Para alcanzar el nivel más próximo a la auto-suficiencia energé-tica debemos pasar del 20% actual con el que cerramos el primer trimes-tre de 2019, a un modelo energético de transición que nos acerque a un 45% de renovables en 2025.","416.2",NA
"España debe considerar a Canarias la región más sensible en materia de cambio climático y, por lo tanto, comprometerse a establecer series temporales fijas.","501",NA
"Esta es la úni-ca forma que tenemos de conocer de verdad la dimensión del cambio climático.","501",NA
"El Go-bierno de Canarias está haciendo un esfuerzo a nivel inter-nacional apoyando el desarrollo de estas estaciones, a nivel oceánico y costero, pero este proyecto debe ser asumido como un compromiso nacional, ya que Canarias es la puerta del sur de Europa.","416.2",NA
"39. En especial, se instará al Estado a que tenga en cuenta las referencias que hace la nueva Di-rectiva Europea de Energías Renovables a las regiones ultra periféricas y a que, al amparo de lo que dicte la futura Ley de Transición Energética y Cambio Climático, se articulen medi-das específicas para acelerar la transición energética en Canarias (considerando que en te-rritorios insulares y aislados como Canarias resulta más difícil acometer los cambios necesa-rios del nuevo paradigma energéti-co).","416.2",NA
"España debe pagar la cuota ICOS para que nuestros datos estén en los paneles internacionales de cambio climático.","501",NA
"Izaña y ESTOC son dos es-taciones canarias de interés mundial.","501",NA
"40. CC-PNC propone consolidar a Canarias como un laboratorio natural de ensayos mundial pa-ra la sostenibilidad.","416.2",NA
"Tras la puesta en marcha del primer aerogenerador offshore de Espa-ña, lograremos posicionarnos como un referente tecnológico y de innovación en economía azul.","416.2",NA
"Para ello, se instará al Gobierno de España para que tramite la primera área eólica marina de España.","416.2",NA
"Por otro lado, en España y Europa se demandan lugares para certificar tec-nología marina.","411",NA
"Solo Canarias ofrece condiciones ambientales, meteorológicas y oceano-gráficas que le convierten en el lugar idóneo donde certificar instalaciones y tecnología ma-rina.","411",NA
"41. Canarias debe ser un espacio puntero en el mundo en el desarrollo y la investigación vincu-lada a la Economía Circular.","416.2",NA
"Canarias debe ser el lugar donde España invierta en Economía Circular como herramienta global para el cambio social y la base de los Objetivos de Desa-rrollo Sostenible (ODS).","416.2",NA
"LUCHAMOS POR UNA CANARIAS ABIERTA AL MUNDO","H",NA
"42. En nuestras relaciones con el Gobierno de España, propiciaremos la definición de objetivos comunes y el impulso conjunto de actuaciones estratégicas para Canarias en el ámbito ex-terior, a través del establecimiento de planes estratégicos y la participación en consorcios como Casa África o la ZEC.","107",NA
"Propiciaremos la condición de Canarias como Plataforma de Paz y fomentaremos esta circunstancia para la cooperación con África Occidental.","106",NA
"Reclamaremos, por otro lado, una mayor participación de las empresas canarias en los programas y herra-mientas estatales –ICEX Next, FIEM, créditos ICO, Cofides, España Expansión Exterior o programas de conversión de deuda en países africanos– a través de una adaptación a sus necesidades y de una especialización en los sectores y países en los que la empresa canaria presenta ventajas comparativas.","107",NA
"43. Promoveremos la idea de Canarias como plataforma atlántica, como factor de atracción de inver-siones exteriores que ponga en valor sus ventajas comparativas, destacando las oportunidades del archipiélago como plataforma atlántica de negocios, operaciones y ser-vicios,","410",NA
"y como laboratorio natural para la investigación, desarrollo y ensayo de tecnologías verdes.","416.2",NA
"44. Promoveremos la competitividad de nuestras estructuras de transporte portuarias y aero-por-tuarias, así como la conectividad marítima y aérea,","411",NA
"y favoreceremos un papel más acti-vo de los aeropuertos, defendiendo medidas como la reducción de las tasas aeroportuarias y la gestión de nuestros propios aeropuertos.","411",NA
"Trabajaremos para conseguir que el archipié-lago consiga la Quinta Libertad, de tal manera que se facilite a las compañías aéreas esta-blecer conexiones con Canarias.","411",NA
"45. Defenderemos la puesta en funcionamiento de nuevos cables submarinos que enlacen Eu-ropa, África y América a través de Canarias, y que sean capaces de contribuir a convertir a las islas en un punto de encuentro de conectividad fiable y de alta disponibilidad con el oes-te de África.","411",NA
"46. Pondremos en práctica una política de atracción de inversiones que ponga en valor las ven-tajas de Canarias como laboratorio natural en materias como la astrofísica y el espacio, las ciencias marítimo-marinas, la biotecnología, las energías renovables o el ámbito audiovi-sual, entre otros.","411",NA
"LUCHAMOS POR UNA MIGRACIÓN ORDENADA Y LA TRANSICIÓN EN VENEZUELA","H",NA
"47. Demandaremos al Gobierno de España para que promueva en el ámbito de la Unión Euro-pea una mayor coordinación entre las políticas de los diferentes Estados miembros,","108",NA
"y entre ellas el res-cate de inmigrantes en el mar, intensificándose el apoyo directo de la UE a los Estados Miembros en esta materia.","201.2",NA
"48. Instaremos al Gobierno de España para que promueva en el ámbito de la UE una mayor cooperación con los países de origen","107",NA
"y la lucha contra la inmigración ilegal.","601.2",NA
"49. Pediremos al Gobierno de España que la llegada de menores extranjeros no acompañados empiece a considerarse un asunto prioritario para el Estado, y que promueva las modifica-ciones legislati-vas necesarias para que todas las comunidades autónomas se impliquen en la acogida, formación e integración de los menores que llegan de manera irregular a los te-rritorios más próximos a las zonas de inmigración y aquellos lugares de más fácil acceso;","201.2",NA
"que se aplique la solidaridad interte-rritorial y que se ofrezcan las condiciones de vida más apropiadas para ello, teniendo en cuenta las especiales condiciones de estos grupos pobla-cionales de inmigrantes por su condición de menores.","201.2",NA
"50. En Canarias tenemos una especial preocupación por la situación de Venezuela en los últi-mos años y, específicamente, por la situación de los canarios y canarias y sus descendientes que allí se encuentran o que han retornado recientemente.","107",NA
"Y de manera singular a aquellas personas ya ma-yores que necesitan de recursos mínimos para su subsistencia una vez terminada su vida laboral.","504",NA
"Hemos de apoyar las medidas de soporte a los pensionistas es-pañoles-venezolanos que se han visto en situación de precariedad debido a la inestabilidad política e institucional de Venezuela;","504",NA
"y solicitar al Estado que apoye presupuestaria mente las medidas de ayuda ya implementadas por el Gobierno de Canarias para estas personas.","504",NA
"Reclamaremos al Estado que aumente las dotaciones y actuaciones dirigidas a prestar apo-yo a los canarios y canarias y sus descendientes que viven en la República de Venezuela y a los que retornan a Canarias, especialmente a los jubilados y jubiladas de Venezuela en nuestro país que no reciben sus pensiones.","504",NA
"1. - INTRODUCCIÓN","H",NA
"Afrontamos estas nuevas elecciones siendo de nuevo la única fuerza nacionalista que se presenta en Canarias y con un programa 100% canario.","301",NA
"Y lo hacemos con la cabeza alta, porque podemos rendir cuentas ante los más de dos millones de canarios y canarias que viven en nuestra tierra.","301",NA
"Hemos puesto por encima de todo la defensa de los intereses de Canarias, como lo hemos hecho siempre.","301",NA
