"text","cmp_code","eu_code"
"El PSOE, sigui per frivolitat, sigui per cinisme i fred cálcul electoral, ha convocat els comicis del 28-A sense haver donat resposta a la crisi catalana.","305.1",NA
"Pedro Sánchez sembla incapaç d’adonar-se que, sense normalitzar la situació a Catalunya a travès del respecte al dret a l’autodeterminació de la seva ciutadania, ni s’aturará el possible avenç de l’extrema dreta ni, sobretot, no será possible impulsar cap gran política social ni de reforma institucional digna d’aquest  nom.","301",NA
"Esquerra Republicana, com a força principal i amb mès credibilitat de l’independentisme, acudeix, doncs, a aquests comicis amb la voluntat de defensar el dret a l’autodeterminació de Catalunya","301",NA
"i denunciar l’existència d’una situació de repressió política imprópia d’una democrácia de l’ámbit  europeu.","202.1",NA
"Una situació de repressió que discorre en paral~lel a un palès retrocès de drets socials i garanties ciutadanes al conjunt de l’Estat.","504",NA
"Ara, amb l’amenaça de l’auge de l’extrema dreta i d’una retallada de drets encará mès dura a l’horitzó, toca recordar que sense el respecte a la voluntat democràtica de la ciutadania de Catalunya no serà possible l’aprofundiment de les llibertats públiques i del progrés social a l’Estat espanyol.","202.1",NA
"Des d’aquest punt de vista, el republicanisme catalá será sempre el millor aliat dels sectors mès avançats i progressistes de l’Estat espanyol que malden per enviar el règim del 78, amb les línies vermelles que imposa, a la paperera de la história.","202.1",NA
"2. D’ON VENIM","H",NA
"Quinze anys de rebuig persistent a qualsevol proposta d’acord sorgida de Catalunya","H",NA
"La história recent de Catalunya ha estat marcada per la impossibilitat de trobar una resposta a les  aspiracions i als drets de la ciutadania de Catalunya en el marc estatal.","301",NA
"Una impossibilitat que, de fet, explica en bona part l’espectacular creixement de l’opció independentista en els darrers quinze anys.","301",NA
"En una primera etapa, iniciada el 2005 amb l’aprovació d’un nou text estatutari, per la negativa de la classe política espanyola i els aparells de l’Estat a acceptar la proposta del Parlament i la ciutadania de Catalunya, formulada exquisidament en clau de legalitat autonómica.","301",NA
"La sentència del Tribunal Constitucional, el 2010, va certificar de facto el fracás d’una via que havia desvetllat grans esperances i la necessitat de buscar un nou horitzó que superès la insostenible estretor del marc  autonómic.","301",NA
"Una estretor que implica haver de patir les conseqüències estructurals d’un espoli fiscal cronificat que llasta la nostra capacitat per articular mesures impositives própies i unes polítiques públiques eficaces, justes i al servei de tothom.","301",NA
"Es va fer evident que sense sobirania política era impossible impulsar les polítiques estructurals —económiques, socials, culturals, d’infraestructures etc. — que reclamava el país.","301",NA
"I, en una segona etapa, iniciada el 2012 amb el definitiu tomb independentista del gros del catalanisme, en la qual tampoc no ha estat possible, tot i la sostinguda oferta de diáleg per part catalana, arribar a un acord amb l’Estat per tal de celebrar un referèndum d’autodeterminació.","301",NA
"Cal subratllar, doncs, que la cadira buida on mai s’han volgut asseure els successius governs espanyols a l’hora de parlar políticament amb els representants polítics de Catalunya ès un dels principals factors que expliquen la situació actual.","202.1",NA
"Esquerra Republicana ha jugat un paper de primer ordre durant aquests anys i s’ha guanyat la confianga de sectors creixents de la ciutadania que, potser inicialment, no s’adherien al projecte de la República Catalana.","305.1",NA
"I ara, en uns moments difícils per al país, tè la voluntat de continuat teixint grans majories, a les institucions i al carrer, per continuar avangant cap a aquest objectiu.","301",NA
"Sempre amb la voluntat del diáleg al capdavant i amb la proa posada en el lliure exercici del dret a l’autodetermi nació i la República Catalana.","301",NA
"3. QUÈ CAL FER","H",NA
"Una estratègia àmplia i compartida per a l’autodeterminació i la República Catalana","H",NA
"Esquerra Republicana ha fet un esforç considerable per resituar, des del desenllaç de l’octubre catalá fins avui mateix, l’opció a favor de la República Catalana en el primer pla de l’agenda política catalana i espanyola.","301",NA
"I aixó ha implicat inscriure l’avenç cap a la independència en uns parámetres generals de realisme polític, credibilitat i confiança i per afavorir, al mateix temps, el seu creixement progressiu pel que fa als suports al si de sectors mès i mès significatius de la ciutadania.","301",NA
"Tot plegat a partir d’una clara voluntat d’incidència en tots els ámbits —des de l’acció institucional fins a la mobilització ciutadana— i d’una provada capacitat per relacionar-se amb un ventall de forces polítiques i socials diverses i de molt ampli espectre.","301",NA
"I aixó en un context particularment difícil, molt condicionat per la repressió policial i judicial de l’Estat espanyol, amb alguns dels seus principals dirigents a la presó o a l’exili i havent de fer front a la manca de voluntat del govern espanyol —tant en el cas del PP com desprès en el del PSOE— a encetar una via de diáleg que passi pel respecte al dret de la ciutadania de Catalunya a exercir amb llibertat el dret a l’autodeterminació.","301",NA
"Ara ès el moment de fomentar l’entesa i la complicitat amb aquells sectors de la societat catalana partidaris d’una democrácia real i sense línies vermelles imposades des de l’Estat.","202.1",NA
"Uns sectors que, en alguns casos, potser no es van acabar d’implicar activament amb el referèndum de l’~ d’octubre peró que, amb tot, han aixecat la veu per denunciar la repressió de l’Estat i els retrocessos en l’ámbit de les llibertats ciutadanes.","202.1",NA
"Nomès a partir de la unitat dels demòcrates, les forces partidáries de la República Catalana aconseguirem impulsar de manera efectiva el dret d’autodeterminació.","301",NA
"Sabem prou bè que l’exercici del dret a l’autodeterminació sols será possible grácies a un procès d’ámplia mobilització de les forces polítiques i socials partidáries de la República Catalana.","301",NA
"I, tot i així, tambè som prou conscients que el paper que puguin jugar els actors més progressistes d’arreu de l’Estat crítics amb el règim del 78 i, per descomptat, els actors polítics internacionals mès sensibles a la defensa de la democràcia i els drets humans tè tambè la seva importáncia.","202.1",NA
"I ès que, en la mesura que aquests dos elements tinguin mès iniciativa i marge de maniobra, la causa de la República Catalana podrá comptar amb unes condicions mès favorables.","301",NA
"Cal posar els máxims esforços a demostrar la il•legalitat de les actuacions polítiques i judicials que ha emprès l’Estat contra les institucions catalanes i un munt d’entitats socials i líders del moviment republicá.","202.1",NA
"Es tracta d’una iniciativa, que hem de fer incidir necessáriament en l’opinió pública espanyola i europea, a partir de la qual hem d’estendre un clima favorable a l’alliberament dels presos i a una solució política dialogada que desemboqui en el reconeixement de la voluntat democrática de la ciutadania de Catalunya.","202.1",NA
"És per tot plegat que, en vista als propers temps, apostarem per posar en práctica, des de les institucions i al carrer, les línies d’actuació següents:","202.1",NA
"Defensar des del govern de Catalunya, els ajuntaments i les institucions locals i les diferents cámeres parlamentáries els drets democrátics i socials de la ciutadania de Catalunya.","202.1",NA
"I, particularment, al Congrès i al Senat, plantar cara a l’estratègia involucionista i d’auge de l’extrema dreta que es respira a l’Estat.","202.1",NA
"Afavorir una resolució dialogada al conflicte de Catalunya amb l’Estat que impliqui el reconeixement i el respecte a la voluntat democràtica de la ciutadania de Catalunya.","202.1",NA
"I aixó darrer, tot i ser molt conscients que si l’enrocament de l’Estat romanguès immutable en el temps i el context afavorís una alternativa democrática i pacífica d’un altre tipus, Esquerra Republicana no desaprofitaria l’ocasió de fer efectiva la República Catalana.","301",NA
"Persistir en la denúncia del dèficit fiscal insostenible que pateixen Catalunya, el País Valenciá i les Illes Balears, que perjudica greument la capacitat d’articular polítiques públiques a favor del benestar de la seva ciutadania.","504",NA
"I tambè en la sostinguda mala distribució de recursos per part de l’Estat, cosa que es tradueix en un empetitiment del benestar de la ciutadania i empitjora les condicions de vida d’aquells col•lectius mès vulnerables.","504",NA
"Impulsar la mobilització ciutadana en tots els ámbits com a mecanisme d’expressió, articulació i extensió de l’ámplia majoria social partidária de l’exercici del dret a l’autodeterminació i de la República Catalana.","301",NA
"Mantenir incansablement la tasca d’internacionalització de les reivindicacions de Catalunya a Europa i a la resta del món.","301",NA
"Sense negligir, tampoc, les possibilitats d’incidència en els sectors mès avançats i progressistes de l’opinió pública espanyola.","301",NA
"Denunciar la repressió, els abusos de poder i els atacs a les llibertats ciutadanes que, avalats pel PP amb la complicitat del PSOE, s’han comès i es continuen cometent contra responsables polítics i socials de Catalunya compromesos amb la causa de la República Catalana.","202.1",NA
"Posar en relleu la il·legalitat que comet l’Estat espanyol en no permetre la celebració d’un referèndum d’autodeterminació a Catalunya, tot i que hi estaria obligat atenent al fet que va ratificar la Carta de les Nacions Unides que, prevalent sobre el mateix text constitucional espanyol, garanteix l’exercici d’aquest dret.","301",NA
"4. QUÈ HI ANEM A FER, AL CONGRÉS I AL SENAT","H",NA
"Defensar els drets i les llibertats de la ciutadania de Catalunya al Congrés i al Senat","H",NA
"El Congrès i el Senat constitueixen un escenari privilegiat on evidenciar davant l’opinió pública catalana, espanyola i internacional la negativa del govern estatal i la classe política espanyola vinculada al règim del 78 a respectar la voluntat democrática i el dret a l’autodeterminació de Catalunya.","301",NA
"La deixadesa i la negligència de l’Estat perjudiquen, a mès, la nostra economia productiva","410",NA
"i les polítiques públiques al servei de les classes populars de Catalunya i del conjunt dels Paisos Catalans.","504",NA
"Cal, doncs, denunciar aquesta realitat i contraposar-ho al que representaria la República Catalana.","301",NA
"En línia amb aquestes consideracions i en el context del moment históric i polític que estem vivint, la tasca al Congrès espanyol se centrará fonamentalment en els eixos d’actuació següents:","301",NA
"Preconitzar la necessitat del diáleg i d’una resolució pacífica, democràtica i negociada al conflicte polític entre Catalunya i l’Estat.","202.1",NA
"Esquerra Republicana es mantindrá ferma en la defensa de la imprescindibilitat d’un diáleg sense condicions prèvies per tal de fer possible una negociació per assolir els acords necessaris per arribar a una solució que depengui de l’exercici del dret a l’autodeterminació per part de la ciutadania de Catalunya a travès d’un referèndum.","301",NA
"Treballar per impedir que el clima de palès retrocés de les llibertats democràtiques i d’avenç de les posicions més desacomplexadament ultradretanes es tradueixi en una involució que afebleixi encara més les institucions de Catalunya i els drets de la seva ciutadania; i, de retruc, les de la ciutadania de la resta de l’Estat.","202.1",NA
"Cal fer entendre que la mentalitat repressiva i centralitzadora en relació amb Catalunya tè un efecte directe no nomès sobre els catalans i les catalanes sinó tambè, de retruc, sobre les persones d’altres territoris.","301",NA
"Denunciar la política repressiva que mantenen en tot moment els aparells de l’Estat contra l’independentisme català i els sectors que es mobilitzen a favor de la República Catalana.","301",NA
"Des d’aquest punt de vista, caldrá mantenir una actitud de denúncia permanent de les múltiples práctiques repressives que ha patit en els darrers temps la ciutadania catalana i subratllar, al mateix temps, que aquestes práctiques impossibiliten que l’Estat espanyol pugui homologar-se a les democrácies del seu entorn mès immediat.","202.1",NA
"Hem de denunciar tothora unes institucions estatals que exerceixen una brutal regressió de drets davant qualsevol col•lectiu o persona dissident amb el règim del 78, tal com demostra la persecució policial i judicial de sectors ben diversos (rapers, tuitaires, etc.) com l’alarmant toleráncia davant les cada vegada mès sovintejades agressions de l’extrema dreta organitzada.","201.2",NA
"Posar en relleu el greuges i les greus mancances de legitimitat democràtica que arrossega un Estat monàrquic hereu del franquisme i que manté inquietants zones d’ombra de les quals s’aprofiten impúdicament oligopolis diversos i grups de poder mediátics, funcionarials i policials molt allunyats dels interessos de la majoria de la societat.","202.1",NA
"La meritocrácia, la igualtat d’oportunitats, la innovació, la lliure competència i l’interès general resten pervertits i segrestats en mans d’un capitalisme d’amiguets que assegura amb recursos públics inversions fallides com el Castor i les autopistes radials de Madrid i aprova legislacions a mida de la gran banca i dels monopolis energètics.","202.1",NA
"Defensar els drets i les llibertats,","201.2",NA
"els interessos de les classes populars","701",NA
"i l’economia productiva i innovadora.","411",NA
"Mentre des de Madrid es continuin decidint els límits dels drets i les llibertats i el marc económic, financer, social i laboral dels Paisos Catalans, Esquerra Republicana defensará l’estat del benestar","504",NA
"i els principis i valors que inspiren el nostre ideari republicá i de justícia social.","503",NA
"Un principis i valors que depenen del foment de la competitivitat i la sostenibilitat, sempre al costat de l’economia productiva i no de l’especulativa.","403",NA
"Defensar els interessos de la ciutadania de Catalunya, i dels conjunts dels Paisos Catalans, combatent el retrocès social en què está immers l’Estat.","504",NA
"I aixó depón d’oposar-nos a qualsevol procès de recentralització competencial","301",NA
"i de defensar la recuperació de drets en matória laboral, en pensions i pel que fa al dret a l’habitatge.","201.2",NA
"Posar una atenció especial a la a la defensa del marc nacional dels Països Catalans, reivindicant en tot moment el dret a l’autodeterminació dels seus territoris.","301",NA
"Considerem que el Congrès espanyol ès un escenari excel•lent per fer visible que defensem Catalunya i, alhora, les Illes i el País Valenciá.","301",NA
"Així mateix, Esquerra Republicana tambè exercirá la seva solidaritat amb la resta de nacions sense estat de l’Estat espanyol","301",NA
"i, en l’ámbit de la política internacional, amb els pobles i les nacions oprimides d’arreu del món.","103.1",NA
"Treballar per articular la unitat d’acció a favor de la República Catalana i totes aquelles iniciatives conjuntes que siguin necessáries amb la resta de forces catalanes partidáries de l’exercici del dret a l’autodeterminació de Catalunya.","301",NA
"Establir una línia de col·laboració estable i activa amb les esquerres independentistes del País Basc i Galícia.","301",NA
"Teixir complicitats amb els col·lectius i els moviments progressistes d’arreu de l’Estat i anar consolidant xarxes de solidaritat mútua.","202.1",NA
"Cal afavorir totes aquelles iniciatives tendents a afeblir el poder polític del régim del 78 i, en aquesta línia, ès important treballar la xarxa de possibles complicitats amb el que representa el projecte de la República Catalana entre els sectors mès avançats i progressistes de la política i l’opinió pública espanyoles.","202.1",NA
"III. // REPÚBLICA ÉS LLIBERTAT","H",NA
"República Catalana és llibertat","H",NA
"Quaranta anys desprès de la transició postfranquista, l’Estat espanyol s’ha demostrat repetidament incapaç de donar una resposta satisfactória a les demandes democrátiques de la ciutadania de Catalunya.","202.1",NA
"La fracassada experiència de la reforma estatutária, que es va cloure amb la sentència del Tribunal Constitucional del 2010, ja ens va donar prou pistes sobre les enormes limitacions del PSOE i la deriva cap a un autoritarisme cada cop mès desacomplexat per part del PP.","202.1",NA
"I, des d’aleshores, la bunquerització de la classe política espanyola, dels aparells de l’Estat, dels grans poders económics i del sistema mediátic que li ès afí, no ha fet altra cosa que augmentar d’intensitat.","202.1",NA
"La negativa absoluta a acordar un referèndum i, amb posterioritat, la repressió policial i judicial contra el referèndum de l’1 d’octubre, han situat el règim del 78 en una situació límit, en la qual s’han fet molt paleses les cárregues i els pecats d’origen que arrossega des dels seus inicis.","202.1",NA
"A hores d’ara, ès molt evident per a qualsevol observador que, si no ès capaç de donar una solució democrática a les demandes de la ciutadania de Catalunya, amb el reconeixement de l’exercici del dret a l’autodeterminació, la democrácia espanyola s’encamina cap a un horitzó autoritari, de greus limitacions a les llibertats ciutadanes, molt difícilment equiparable als models imperants al seu entorn europeu mès proper.","202.1",NA
"La República Catalana apareix, doncs, com l’alternativa a un estat de coses caduc i en crisi estructural.","301",NA
"És una alternativa democrática, que ofereix un protagonisme de primer ordre a les classes mitjanes i als sectors populars per definir el seu futur amb llibertat","202.1",NA
"i que possibilita, alhora, la creació d’un marc institucional mès flexible, transparent, participatiu i horitzontal que el que mai no podran oferir els vells estat nació d’arrel decimonónica.","202.4",NA
"La República Catalana dels drets i les llibertats per a tothom, oberta a la diversitat d’orígens, identitats i procedències, cómplice amb els treballadors i el nostre teixit productiu i amb una clara vocació social, ès una oportunitat histórica que no podem deixar escapar.","301",NA
"Ara, més que mai, República Catalana és llibertat.","301",NA
"1. MONARQUIA O REPÚBLICA","H",NA
"A) SUPEREM UN RÈGIM MONÀRQUIC HEREU DEL FRANQUISME","H",NA
"La Constitució Espanyola del 1978 va reconèixer com a cap de l’Estat el rei Joan Carles de Borbó i Borbó, hereu i successor del dictador Franco, que el 1969 havia jurat els Principios del Movimiento Nacional y Leyes Fundamentales del Reino.","204",NA
"D’aquesta manera, el franquisme es perpetuava a les mès altes institucions de l’Estat amb la monarquia com a insígnia.","202.1",NA
"La democrácia espanyola nascuda el 1978 negava així la legítima legalitat republicana enderrocada pel cop d’estat feixista i sense permetre que la ciutadania decidís en referèndum sobre el model d’estat.","202.1",NA
"A la Constitució del 1978, la figura del rei, com a cap d’estat i cap de les forces armades, mantè els seus privilegis i poder militar, i ès l’últim responsable de l’actuació de l’Exèrcit, com va quedar en evidència la nit del 23-F, quan Joan Carles de Borbó va ordenar aturar un cop d’estat en què, fos com fos, hi estava relacionat.","202.1",NA
"Una monarquia impune estendard de l’Estat uniformitzador","H",NA
"La dinastia de Borbó ès hereva de Felip V, el rei que va ocupar els territoris dels Paisos Catalans per dret de conquesta i va suprimir les seves llibertats i institucions.","202.1",NA
"Felip VI, en el seu discurs del 3 d’octubre del 2017, es va mostrar hereu d’aquesta tradició autoritária legitimant la repressió violenta contra la ciutadania que volia votar en el referèndum de l’1 d’octubre.","202.1",NA
"La Constitució espanyola consagra els privilegis de la figura del cap d’estat establint una discriminació per raó de naixença en atorgar a una família l’exclusivitat d’ocupar la mès alta institució de l’Estat, al marge que tingui o no la capacitat d’assumir aquesta responsabilitat.","204",NA
"Un privilegi que, a mès, ès un precepte masclista, ja que posa l’home al davant de la dona.","503",NA
"En la mateixa Constitució es declara que la persona del rei ès inviolable i que no está subjecte a cap tipus de responsabilitat, de manera que s’avala la seva absoluta impunitat davant de qualsevol delicte que pugui cometre.","204",NA
"La figura del rei i la institució monárquica són, a mès, intocables, un clar límit a la llibertat d’expressió.","201.2",NA
"Així, cremar una foto del rei, fer una cangó ofensiva contra la seva figura o fer-ne sátira en una revista d’humor desencadena una immediata i contundent resposta repressiva per part de l’Estat.","201.2",NA
"Així mateix, la monarquia está exempta de la plena transparència económica i del preceptiu control i fiscalització a qualsevol institució democrática, de manera que no tè cap tipus d’obligació de comparèixer davant del Congrès dels Diputats per retre comptes per la seva actuació, posant en entredit el mateix concepte de monarquia parlamentária.","202.1",NA
"El rei cobra gairebè 8 milions d’euros a l’any, la qual cosa significa que cobra mès de 21.600 euros al dia, ès a dir, cobra en un dia mès que un mileurista en tot l’any i en quatre dies mès que el mateix president del govern espanyol (80.953 euros anuals).","202.1",NA
"El règim intenta confondre la ciutadania fent veure que aquesta despesa ès per sostenir totes les responsabilitats del cap d’estat i tota la casa reial.","202.1",NA
"Aixó no ès cert, ja que s’incorporen altres partides pressupostáries a altres ministeris dedicades a sostenir l’activitat i les funcions del cap d’estat i al manteniment de la seva infraestructura.","202.1",NA
"Sigui com sigui, entre l’assignació constitucional i altres possibles negocis opacs, la revista Forbes situa Joan Carles de Borbó com una de les mès grans fortunes mundials, una fortuna que xifra en uns 2.000 milions d’euros.","202.1",NA
"Enguany, els pressupostos presentats pel PSOE incrementaven el salari del rei en 111.890 euros.","202.1",NA
"Així, la monarquia acaba significant la perpetuació d’uns privilegis senyorials, hereus del sistema feudal, en què una classe social privilegiada mantè extensos latifundis i títols nobiliaris en una Espanya que pateix la manca d’una reforma agrária, condemnant els treballadors jornalers del sud peninsular a la seva submissió, com bè denuncien els companys del Sindicato Andaluz de Trabajadores.","202.1",NA
"Si bè ès cert que avui dia els títols nobiliaris no comporten privilegis ni beneficis económics directament, aquesta distinció facilita l’accès a unes relacions económiques i socials i a un prestigi social que els permet tenir informació, influència i poder.","202.1",NA
"La monarquia no ès nomès, doncs, el paradigma del règim del 78, sinó que n’ès l’essència.","202.1",NA
"El règim del 78 ès l’adaptació constitucionalitzada de la monarquia espanyola a un sistema de baixa qualitat democrática sustentat per una oligarquia hereva del franquisme que ocupa els poders fáctics de l’Estat.","202.1",NA
"Esquerra Republicana hem denunciat reiteradament aquest règim monárquic i militar, estendard del nacionalisme uniformitzador espanyol, que perpetua una situació de privilegi, opacitat, discriminació i impunitat que no hauria de tenir cabuda en una societat democrática.","202.1",NA
"De fet, la mesa del Congrès dels Diputats ha rebutjat sistemáticament les mès 100 preguntes que hem presentat per qüestionar la monarquia.","202.1",NA
"Així mateix, la majoria parlamentária monárquica ha rebutjat totes les propostes d’Esquerra Republicana tendents a la fiscalització de la monarquia, a la rebaixa del seu salari o a la creació d’una comissió d’investigació per investigar els seus privilegis.","202.1",NA
"En definitiva, Esquerra Republicana apostem per l’abolició de la monarquia i l’establiment de la República, en solidaritat amb totes les repúbliques ibèriques que es vulguin constituir lliurement.","202.1",NA
"I evidentment, per la República Catalana, la construcció d'un país lliure i independent amb drets per a tothom.","301",NA
"Un sistema polític que afavoreix el conservadorisme i un Senat útil només per al 155","H",NA
"El sistema electoral espanyol actual está dissenyat per afavorir un sistema bipartidista estable, un sistema que ara tambè ha entrat en crisi.","202.1",NA
"Aixó ès degut a la combinació de circumscripcions petites amb un sistema de prorrateig d’escons poc proporcional, fet que permet obtenir la majoria absoluta amb poc mès d’un 35% de vots a la circumscripció.","202.1",NA
"Així, l’actual sistema electoral espanyol a qui beneficia ès a les províncies mès despoblades i els partits que mès se n’han beneficiat han estat el PP i el PSOE, especialment el primer.","202.1",NA
"No ès casual que sigui així.","202.1",NA
"El sistema electoral dissenyat a la Constitució –i pactat amb les forces franquistes- estava pensat en reduir la representació dels partits esquerranosos, que concentren el seu vot als territoris mès poblats, a l’hora que en beneficiar el vot conservador de les zones rurals.","202.1",NA
"La desproporció en el Senat ès encara mès gran que al Congrès en tant que es basa en un sistema majoritari que encara referma mès la lógica bipartidista i perjudica els partits minoritaris.","202.1",NA
