"text","cmp_code","eu_code"
"Patim els efectes d'un Estat malbaratador que, a més dels 16.000 milions anuals de dèficit fiscal, llença els nostres recursos amb AVE sense passatgers, aeroports sense avions i despesa militar.","303",NA
"Volem un estat de benestar propi que gestioni els nostres recursos i garanteixi la construcció de les infraestructures que necessitem per anar endavant.","504",NA
"7 #noupaís és ampliar els drets de les dones","503",NA
"Hem de garantir una igualtat de gènere real.","503",NA
"Amb la República Catalana s'ampliaran els drets de les dones: estaran plenament representades a tots els òrgans de decisió,","503",NA
"s'acabarà amb la seva discriminació salarial","503",NA
"i es respectarà el dret a la maternitat i que decideixin lliurement sobre el propi cos.","503",NA
"8 #noupaís és habitatge digne i posar fi a la pobresa energètica","504",NA
"Fem una República Catalana que garanteixi el dret a un habitatge digne i els subministraments energètics bàsics i que impedeixi els desnonaments sense alternativa de reallotjament.","504",NA
"L'Estat espanyol rescata els bancs i afavoreix les grans companyies elèctriques","403",NA
"9 #noupaís és combatre la precarietat i enfortir els drets socials","504",NA
"No volem viure en un Estat que retalla els drets dels treballadors i les classes mitjanes i lidera el rànquing d'atur en l'àmbit europeu.","701",NA
"La República Catalana establirà un marc de relacions laborals que farà possible uns salaris dignes i ocupació de qualitat per a tothom.","701",NA
"10 #noupaís és transparència i tolerància zero amb la corrupció","304",NA
"La corrupció és estructural a l'Estat espanyol.","304",NA
"Amb la República Catalana farem net: fomentarem el retiment de comptes dels responsables públics, la transparència administrativa i la tolerància zero amb la corrupció.","304",NA
"Presentació","H",NA
"Les eleccions del 26J. La defensa de la sobirania i els drets socials a Catalunya","H",NA
"El 27S vam guanyar el plebiscit, tenim un mandat democràtic del poble.","301",NA
"L'estem fent realitat al Parlament i el defensem a tot arreu.","301",NA
"El 26J, anem a Madrid a defensar el vot dels ciutadans.","202.1",NA
"Anem a explicar que a Catalunya ja hem decidit, perquè som i serem sobirans.","301",NA
"Davant el bloqueig polític de l'Estat, som l'únic canvi possible.","305.1",NA
"Som la garantia d'un camí cert que no demana permís per posar les urnes,","301",NA
"ni demana permís per defensar els drets socials i disposar d'oportunitats per a tothom.","504",NA
"L'acció del Tribunal Constitucional ens demostra cada dia que l'Estat és un mur contra la sobirania i els drets socials a Catalunya.","301",NA
"Ni Estatut, ni concert econòmic, ni 9N.","301",NA
"I, ara, ni amb el 27S.","301",NA
"Fa 10 anys que patim involució democràtica i laminació de drets i llibertats, que posa en risc el benestar de les persones.","202.1",NA
"No podem esperar més.","000",NA
"I, malgrat haver esdevingut majoria al Parlament, l'Estat es nega a abordar el tema democràticament i aplica el Codi Penal.","301",NA
"El món ens mira i no entén per què l'Estat persisteix en el cop de porta a la democràcia i a les urnes.","301",NA
"No volem continuar pagant un Estat que ens va a la contra i maltracta socialment els treballadors, els joves, les famílies, la gent gran i els empresaris.","301",NA
"Un Estat que treballa per als bancs i les elèctriques i que actua contra els ciutadans.","301",NA
"Un Estat en funcions que ens prohibeix que el Parlament de Catalunya ajudi els que més ho necessiten.","301",NA
"Amb aquest panorama, la reforma de la Constitució de PP, PSOE i C's és la contrareforma per recentralitzar l'Estat i liquidar l'autogovern, fet que evidencia que la promesa de referèndum pactat que proposa Podemos és fer volar coloms.","301",NA
"No té cap sentit, per tant, fiar-ho tot a l'espera de l'autorització d'un referèndum.","301",NA
"És la nova versió del conte de fades amb menys credibilitat que l'«apoyaré» de Zapatero.","305.1",NA
"Perquè ja s'ha demanat 16 vegades i és l'únic tema que a l'Estat genera unitat en contra.","301",NA
"Per això sabem que, les urnes, les haurem de posar sense demanar permís en un procés constituent i democràtic que serà ratificat en referèndum.","301",NA
"Sabem que és més fàcil fer la República catalana que no pas reformar la Monarquia espanyola.","301",NA
"Perquè som l'únic canvi possible, és a les nostres mans i depèn de les urnes.","305.1",NA
"Necessitem el teu vot per culminar el procés.","305.1",NA
"I ho farem bé.","301",NA
"Amb la força de la majoria d'un Parlament escollit democràticament, hem iniciat un procés constituent a les urnes que acabarà d'aquí a 14 mesos també a les urnes.","301",NA
"Ja hem començat a fer la República de les persones lliures i iguals.","202.1",NA
"Volem fer un nou país net i just, una nova socialde-mocràcia, una societat del benestar avançada, diversa, inclusiva i cohesionada,","504",NA
"amb una economia competitiva de base exportadora i industrial, on tothom pugui guanyar-se la vida.","410",NA
"I el 26J anem a Madrid a reivindicar-ho, i a explicar-ho al món.","301",NA
"Explicarem que volem ser bons veïns dins una Europa federal.","301",NA
"Som l'únic canvi possible.","305.1",NA
"República catalana!","301",NA
"1 La implementació del mandat democràtic del 27S","H",NA
"Què anem a fer al Congrés dels Diputats","H",NA
"L'agenda espanyola de les eleccions del 26J està condicionada per la qüestió catalana,","301",NA
"la reforma constitucional","204",NA
"i la sortida de la crisi.","410",NA
"Les eleccions espanyoles decidiran la coalició de Govern a l'Estat que parla d'emprendre una reforma constitucional","204",NA
"i ha d'abordar el dossier de la judicialització del procés d'independència de Catalunya, una vegada el Tribunal Constitucional ha admès a tràmit el recurs d'inconstitucionalitat del Govern contra la Declaració continguda en la Resolució 1/XI del Parlament de Catalunya, sobre l'inici del procés polític a Catalunya com a conseqüència dels resultats electorals del 27 de setembre.","301",NA
"A Catalunya ja hem decidit.","301",NA
"Hem decidit que el Parlament és sobirà i hem iniciat un procés constituent per esdevenir una República.","301",NA
"Compartint els anhels de la majoria social que es vol emancipar socialment i nacionalment, anem al Congrés dels Diputats a culminar el procés d'independència i de testimoniar el vot democràtic de desconnexió amb l'Estat i el Govern espanyol.","301",NA
"Després del resultat de les eleccions espanyoles del 20D, s'ha evidenciat la incapacitat espanyola de formar Govern, amb la negativa de permetre un referèndum com a teló de fons.","305.1",NA
"El PSOE ha prioritzat el seu pacte de contrareforma amb C's abans que acceptar la celebració d'un referèndum per a Catalunya que li hauria pogut donar la presidència del Govern.","305.1",NA
"El règim polític espanyol del 78 està subsumit en una crisi profunda.","305.1",NA
"I els dos gran partits que l'han sostingut, PP i PSOE, són incapaços d'assumir els reptes que necessita l'Estat i abordar la qüestió catalana reconeixent la sobirania del poble de Catalunya i l'exercici del seu dret a decidir lliurement i democràticament.","301",NA
"Així doncs, qualsevol proposta de referèndum autoritzat, com la que plantegen Podemos i IU, és impossible, tant pel bloqueig judicial del Tribunal Constitucional com pel bloqueig polític de PP, PSOE i C's, que impediran que sigui possible.","301",NA
"L'única sortida viable és la via pròpia, la de posar les urnes segons les lleis constituents del Parlament de Catalunya, d'acord amb la majoria parlamentària i la majoria democràtica.","301",NA
"Des de la convicció que les noves eleccions espanyoles constituiran un nou revulsiu del procés, els ciutadans de Catalunya anem a les urnes del Congrés, on està en joc la sobirania del Parlament i la decisió de fer una República per a tothom.","301",NA
"Davant la prohibició del 9N, el referèndum ja el vam fer el 27S en el marc d'unes eleccions al Parlament.","301",NA
"L'excepcionalitat del moment va requerir una resposta dels partits en la candidatura Junts pel Sí, participada per la societat civil i amb l'objectiu de mobilitzar el vot independentista.","301",NA
"Però, avui, el 26J no és cap plebiscit.","301",NA
"La prioritat és enfortir les posicions independentistes des de diverses sensibilitats ideològiques, i propiciar un canvi social i de progrés en favor d'un procés constituent a Catalunya.","301",NA
"Esquerra Republicana comparteix el convenciment que la millor fórmula electoral per al 26J és la d'oferir diverses opcions i candidatures a la ciutadania, mantenint la unitat d'acció, que puguin permetre eixamplar la base electoral dels partits defensors de la sobirania de Catalunya.","301",NA
"És clau que puguem competir amb altres partits a dreta i esquerra, i que cap votant quedi orfe de referent electoral a partir de les consideracions legítimes de caràcter ideològic.","202.1",NA
"1.1 La feina que hem fet al Congrés i Senat","H",NA
"Després de les eleccions del 20D, es va iniciar la XI legislatura al Congrés de Diputats i al Senat que ha resultat la més curta de la història per la infructuosa capacitat de formar Govern.","202.1",NA
"Durant el debat d'investidura, els diputats d'Esquerra Republicana van defensar allò a què ens havíem compromès: anunciar la ferma voluntat d'iniciar un procés dialogat per constituir la República catalana i de no donar suport a cap Govern que no es comprometés en la celebració d'un referèndum d'independència.","301",NA
"La representació dels partits independentistes al Congrés ha estat cabdal.","301",NA
"Gràcies a això, Esquerra Republicana i Democràcia i Llibertat han esdevingut una minoria de bloqueig per a la formació d'un Govern que no acceptés les aspiracions catalanes expressades democràticament a les urnes.","301",NA
"La garantia que pugui haver un referèndum d'independència provindrà de la convicció d'un camí social emparat en la fortalesa de les posicions independentistes.","301",NA
"Malgrat la impossibilitat de formar Govern a l'Estat espanyol, la nova correlació de forces que s'havia produït arran de les eleccions del 20D permetia la possibilitat de plantejar mesures de caire ideològic que, d'una banda, retiressin les polítiques retrògrades i centralistes que havia impulsat el PP en els darrers quatre anys","305.1",NA
"i, d'altra banda, impulsessin polítiques progressistes per avançar en l'àmbit de la qualitat democràtica,","202.1",NA
"el benestar de la ciutadania","504",NA
"i l'economia productiva.","410",NA
"En aquesta curta legislatura, Esquerra Republicana hem plantejat les següents iniciatives:","305.1",NA
"República, drets i llibertats","H",NA
"— Supressió del Senat.","303",NA
"— Dret de vot al jovent de més de 16 anys (presa en consideració).","202.1",NA
"— Supressió de cotxes oficials dels càrrecs públics.","303",NA
"— Despenalització del dret de vaga (aprovada).","201.2",NA
"— Derogació de la 'Llei Mordassa' (aprovada).","605.2",NA
"— Derogació de la cadena perpètua (aprovada).","605.2",NA
"— Legalització del cànnabis.","605.2",NA
"— Justícia Universal.","201.2",NA
"Polítiques socials i igualtat","H",NA
"— Creació d'un fons de rescat de pobresa infantil (rebutjada, amb vots en contra de PP i PSOE).","504",NA
"— Prohibició de llençar aliments aptes (aprovada en part).","416.2",NA
"— Reducció de l'IVA de compreses i bolquers al 4 %.","403",NA
"— Territorialització del 0,7 % IRPF per a fins socials.","504",NA
"— Compra ètica i comerç just.","403",NA
"— Suspensió de judici per maternitat o paternitat.","503",NA
"Medi ambient i canvi climatic","H",NA
"— Revisió immediata del Pla hidrològic i de conca de l'Ebre.","501",NA
"— Prohibició del fracking (aprovada).","501",NA
"— Derogació de legislació contra el medi ambient.","501",NA
"— Prohibició d'atorgar subvencions i de matar els toros.","501",NA
"— Stop molt alta tensió a Catalunya.","501",NA
"— En defensa de les zones rurals de muntanya.","501",NA
"— Contra els incentius mediambientalment negatius (aprovada).","501",NA
"— Permetre transport de persones en bicicleta (aprovada).","501",NA
"— Descontaminació de l'embasament de Flix.","501",NA
"Cultura, educació i TV","H",NA
"— Reducció de l'IVA cultural (aprovada).","502",NA
"— Traspàs de les beques i ajudes a l'estudi (rebutjada).","301",NA
"— Derogació de la Llei Wert d'educació, LOMCE.","506",NA
"— Devolució immediata dels Papers de Salamanca.","301",NA
"— Devolució de la Dama d'Elx a la seva ciutat.","301",NA
"— Finalització de retransmissió de curses de braus.","501",NA
"— Derogació de la Tauromàquia com a patrimoni cultural.","501",NA
"— Reparació a l'Ateneu Enciclopèdic de Barcelona.","502",NA
"Economia productiva","H",NA
"— Increment de l'SMI a 1.000 euros (aprovada en part).","412",NA
"— Contra la morositat de grans empreses amb pimes (aprovada).","403",NA
"— Prohibició de compres als pagesos sota preu de cost.","703.1",NA
"— Procediment de regulació cadastral (rebutjada).","403",NA
"— Retorn d'ajuts públics en cas de deslocalització (aprovada).","403",NA
"— Vinculació salarial 1:12.","412",NA
"— Suprimir el règim especial de jubilació anticipada als toreros.","501",NA
"— Impuls de la indústria tarragonina (aprovada en part).","410",NA
"Cooperació i pau, Unió Europea i Exteriors","H",NA
"— Retallada d'un 40 % de despesa militar.","105",NA
"— Drets de les persones refugiades (rebutjada).","201.2",NA
"— Reconeixement internacional de la República de Kosovo.","103.1",NA
"— Reconeixement de la República Àrab Sahrauí Democràtica (RASD)","103.1",NA
"i reconeixement de la nacionalitat espanyola als sahrauís.","103.1",NA
"— PNL sobre la sobirania sahrauí dels seus recursos.","103.1",NA
"— Embargament d'armes al conflicte al Iemen (aprovada en part).","105",NA
"— Control d'empreses privades en projectes de cooperació internacional (aprovada en part).","107",NA
"— Control del Fons de contingència i prohibició de fer-ne ús per a despesa militar.","105",NA
"Infraestructures","H",NA
"— Cessió de casernes militars buides o infrautilitzades als municipis.","105",NA
"— Cessió a la ciutat de Barcelona d'instal·lacions militars (Govern Militar, Capitania General, Bruc i Sant Andreu).","105",NA
"— Soterrament ferroviari a Montcada i Reixac (aprovada en part).","411",NA
"— Transferir tots els ports esportius a les Illes Balears.","411",NA
"— Gratuïtat del tram AP-7 entre Alcanar-Ulldecona-Vinaròs i l'Hospitalet de l'Infant.","411",NA
"— Rescat del peatge de l'AP-2 i millora de l'N-240.","411",NA
"— Aturar la sinistralitat a l'A2 a l'alçada de Sant Julià de Ramis.","411",NA
"— Reconeixement de la triple insularitat de l'illa de Formentera.","408",NA
"— Pas inferior de la carretera nacional N-420 sota la via del ferrocarril a Móra la Nova.","411",NA
"— Reparació de carreteres de la Confederació Hidrogràfica de l'Ebre.","411",NA
"1.2 El que anem a fer al Congrés dels Diputats","H",NA
"Esquerra Republicana acudirà al Congrés amb la voluntat de: — Reivindicar la sobirania que ja exercim al Parlament de Catalunya.","301",NA
"— Defensar el vot i la dignitat de tots els ciutadans de Catalunya: tenim tantes raons per anar-hi com tots i cadascun dels 1.966.508 de vots emesos en favor del sí el passat 27S.","202.1",NA
"— Explicar a l'Estat i al món que, a Catalunya, ja hem començat a constituir-nos com a República, fent passos ferms al Parlament cap al procés constituent.","301",NA
"— Defensar la construcció de les estructures d'estat que ha engegat el Govern de Catalunya per preparar el país cap a l'Estat independent.","301",NA
"Les urnes del 27S van generar un mandat democràtic","H",NA
"Fa 10 anys que patim una seriosa involució contra l'autogovern de Catalunya.","301",NA
"Hem esgotat totes les vies al nostre abast per millorar la situació política de Catalunya.","301",NA
"Aquest període d'involució comença amb tot el procés de l'Estatut de setembre de 2005, que es va cloure amb la sentència del Tribunal Constitucional de 2010, i va prosseguir amb l'intent d'obtenir el concert econòmic el 2012 i amb la impugnació i suspensió del 9N de 2014, fins a arribar al 27S de 2015.","301",NA
"L'Estat ha negat sistemàticament el dret a decidir al poble de Catalunya, sense altra sortida que la negativa, l'amenaça, la por i la judicialització de la política.","202.1",NA
"El 27S, es va celebrar el plebiscit sobre la independència en el format d'unes eleccions al Parlament.","301",NA
"Davant la prohibició de fer qualsevol referèndum o consulta, que són els instruments per conèixer i atorgar democràticament als ciutadans la seva decisió basant-nos en un recompte de vots, les eleccions catalanes van ser unes eleccions que tothom sabia que els vots es transformen i es converteixen en diputats.","202.1",NA
"I així fou com el poble va escollir democràticament un nou Parlament amb majoria transversal de 72 diputats pel sí, i una oposició de 53 diputats del no.","202.1",NA
"Més 10 diputats que van demanar explícitament en la campanya electoral que no els comptessin en cap de les dues opcions.","202.1",NA
"Després del 27S hi ha un contracte democràtic amb la ciutadania.","202.1",NA
"El programa de Junts pel Sí era molt clar respecte a això:","301",NA
"«Si la ciutadania de Catalunya escull, a través de les eleccions del 27S, una majoria de diputats a favor de la independència, s'iniciarà un procés cap a la creació d'un estat independent».","301",NA
"La Resolució 1/XI de Declaració sobre l'inici del procés polític a Catalunya com a conseqüència dels resultats electorals del 27S","H",NA
"És una declaració solemne que, d'acord amb la voluntat democràtica expressada el 27S, marca l'inici del procés de constitució de Catalunya com a Estat independent en forma de República.","301",NA
"És una declaració d'autodeterminació que situa el Parlament com a dipositari de la sobirania i expressió del poder constituent del poble de Catalunya, i declara que:","301",NA
"— Proclama l'obertura d'un procés constituent ciutadà, participatiu, obert, integrador i actiu per preparar les bases de la futura constitució catalana.","301",NA
"— Insta el futur Govern a crear les estructures d'Estat imprescindibles i a iniciar la tramitació de la llei de procés constituent, i les lleis de la Hisenda pròpia i de la Seguretat Social.","301",NA
"— Declara la voluntat d'iniciar negociacions per fer efectiu el mandat democràtic i acorda fer-ho saber a l'Estat espanyol, a la UE i a la comunitat internacional.","301",NA
"Una majoria independentista al Parlament i al Govern de Catalunya","H",NA
"Esquerra Republicana s'ha compromès a ser la veu, al Congrés dels Diputats i al Senat, de la majoria independentista del Parlament i el Govern de Catalunya durant el procés constituent de la República catalana.","301",NA
"La majoria independentista del Parlament de Catalunya ha començat a aplicar el mandat democràtic del 27S, creant els marcs legals necessaris per avançar cap a la constitució de la República catalana.","301",NA
"Mostra d'això, en són les iniciatives següents: — L'aprovació de la declaració del 9 de novembre","301",NA
"— L'inici de la tramitació de les tres ponències de llei fonamentals del procés: protecció social, administració tributària i règim jurídic","301",NA
"— La creació de la Comissió del procés constituent","301",NA
"— L'aprovació de mocions per refermar les declaracions i l'obediència a la sobirania del poble de Catalunya per fer front a les sentències del TC en l'àmbit social que impedeixen lluitar contra la pobresa energètica,","504",NA
"fer polítiques d'habitatge social,","504",NA
"impugnen la Llei d'igualtat home-dona,","503",NA
"posen traves a l'acolliment de refugiats","201.2",NA
"i, en l'àmbit fiscal, pretenen eliminar fonts de recursos per a Catalunya, com els impostos sobre nuclears, dipòsits bancaris i pisos buits.","301",NA
"La creació de les estructures d'Estat","H",NA
"El Govern Puigdemont-Junqueras treballa pel nou país.","305.1",NA
"I ho fa, d'una banda, construint estructures d'Estat i, de l'altra, duent a terme polítiques que ja apliquen el mandat del 27S, com per exemple:","301",NA
"— Salut: impulsant un decret que facilitarà el dret universal a la salut.","504",NA
"— Afers Socials i Treball: preparant la creació de l'Agència Catalana de Protecció Social, com a òrgan especialitzat de gestió de prestacions econòmiques en matèria de seguretat social.","504",NA
"Impuls a les polítiques actives d'ocupació i a la coordinació amb els afers socials per lluitar contra l'exclusió social i apoderar les persones en situació d'atur estructural.","504",NA
"— Justícia: Projecte de llei del llibre sisè del Codi civil català, amb l'objectiu de completar la regulació catalana del dret civil i poder exercir totes les competències en aquest àmbit, substituint la llei espanyola en aquesta matèria.","301",NA
"— Vicepresidència, Economia i Hisenda: preparant la creació de la Hisenda de Catalunya, pilar fonamental per assolir la futura República.","301",NA
"Elaboració d'uns pressupostos socials que, a més de contenir un Pla de xoc de 270 milions d'euros per abordar les urgències socials en matèria de garantia de rendes d'inserció, dependència, pobresa infantil, pobresa energètica, educació inclusiva, atenció sanitària o intervenció social integral, destinen el 73 % dels recursos totals a garantir la cohesió social des de Salut, Ensenyament i Serveis Socials.","504",NA
"La voluntat política del Govern és la d'incrementar 870 milions en inversió social a costa de la reducció del pagament d'interessos als bancs.","504",NA
"— Afers Exteriors: política exterior per establir relacions internacionals del Govern de Catalunya i complir el mandat democràtic del 27S.","107",NA
"La construcció de la Hisenda","H",NA
"El nou Govern ha accelerat els treballs de construcció de la Hisenda a partir d'un pla d'expansió de l'Agència Tributària de Catalunya (ATC) que preveu, en primer lloc, un creixement dels recursos humans, econòmics i tecnològics per assumir i exercir totes les competències que proporciona el marc autonòmic en matèria d'impostos propis i cedits, que representen actualment un 4 % dels ingressos tributaris.","301",NA
"Per això es planteja un desplegament territorial i el reforçament de l'ATC que permeti passar, en el proper any i mig, de 340 treballadors a 750","301",NA
"i augmentar la presència de l'ATC de 4 a 20 oficines al territori, a fi de poder dur a terme tota la gestió, liquidació i inspecció de la recaptació, incloent-hi la recaptació executiva que avui exerceixen tant les oficines liquidadores en conveni amb els registradors de la propietat com l'Agència Tributària espanyola (AEAT), de tots els impostos propis i cedits.","301",NA
"En segon lloc, l'objectiu és el d'activar la plataforma Tributs de Catalunya, compartida amb les diputacions catalanes i ens locals, com a mecanisme de coordinació d'informació i servei per millorar la gestió integral dels tributs locals que avui es presten en 140 punts del territori, amb la finalitat d'acostar la Hisenda al territori i ajudar la ciutadania al compliment de les obligacions tributàries i a lluitar contra el frau.","303",NA
"En tercer lloc, i en paral·lel, el repte és el d'enllestir per a la fase de desconnexió democràtica la inversió en la plataforma tecnològica per recaptar els impostos massius propis d'un sistema fiscal estatal (rendes, propi d'informació etat, transaccions econòmiques, duanes, fiscalitat ambiental, etc.),","303",NA
"crear un sistema de gestió cadastral","303",NA
"i efectuar el desplegament legislatiu del Codi tributari que estableixi el nou règim fiscal de Catalunya,","303",NA
"la creació del Consell Fiscal de Catalunya,","303",NA
"reforçar l'Oficina del Contribuent en dels particulars","303",NA
"i solucionar l'elevat grau de litigis que té el sistema espanyol.","303",NA
"La creació de l'Agència Catalana de Protecció Social","H",NA
"El Govern està elaborant la Llei de l'Agència Catalana de Protecció Social, com a embrió institucional del sistema de Seguretat Social catalana, per crear un organisme especialitzat en gestió de prestacions econòmiques i de servei.","301",NA
"La Direcció General de Protecció Social que ha creat el nou Govern dins el Departament de Treball i Afers Socials desplegarà una Agència per gestionar les prestacions en forma de complements de pensions no contributives, i de garantia de rendes com a dret subjectiu dels ciutadans.","303",NA
"Així mateix, aquesta estructura d'Estat està sent dissenyada per albergar la gestió les cotitzacions socials, en coordinació amb els sistemes d'informació de l'Agència Tributària, i fer-se càrrec de les obligacions per garantir el pagament de les pensions a partir de la fase de desconnexió.","301",NA
"Així mateix, el Parlament ja ha iniciat la tramitació, mitjançant ponència conjunta de tots els grups parlamentaris, de la Llei de protecció social, que definirà els drets socials i els nivells de cobertura social del sistema de pensions, partint de l'actual sistema de repartiment que heretarem del marc espanyol.","504",NA
"L'acció exterior","H",NA
"En l'àmbit de les relacions internacionals, una altra estructura d'estat és Afers Exteriors, en què, malgrat els obstacles de l'Estat, el Govern manté ferma la voluntat d'exercir com mai la tasca pròpia d'afers exteriors amb el conjunt d'estats i institucions de la UE primordialment.","301",NA
"El Govern ha atorgat rang de Conselleria a l'Àrea d'Exteriors amb la voluntat d'explicar el procés polític que viu Catalunya i les aportacions que com a país podem fer a Europa i al món.","301",NA
"El nou Executiu aposta per reforçar aquesta tasca per mostrar Catalunya com un país de prestigi i excel·lència, amb estrets vincles amb altres territoris d'Europa i de la resta del món.","301",NA
"Així, es consolida la Secretaria d'Afers Exteriors i de la UE com a pal de paller de les relacions internacionals.","107",NA
"La planificació i la coordinació interdepartamental per executar les estructures d'Estat","H",NA
"El Govern Puigdemont-Junqueras ha substituït el fins ara anomenat Comissionat per a la Transició Nacional, creat al 2015, per un conjunt d'eines amb més capacitat que desenvolupen l'autogovern de Catalunya en tots els àmbits necessaris per a la desconnexió i l'exercici efectiu de la sobirania com a Estat.","301",NA
"A Presidència, s'ha creat la Secretaria per al Desenvolupament de l'Autogovern i l'Institut d'Estudis Autonòmics ha passat a denominar-se Institut d'Estudis per a l'Autogovern.","301",NA
"D'altra banda, al Departament de la Vicepresidència, Economia i Hisenda, funciona a ple rendiment la nova Comissió Interdepartamental per al Desenvolupament de l'Autogovern, que coordina, valida i impulsa l'execució de les estratègies polítiques que han de regir el procés de desenvolupament de l'autogovern, que compta amb el suport tècnic de la nova Oficina per a la Millora de les Institucions d'Autogovern.","301",NA
"L'exercici de la sobirania davant la prohibició d'exercir el dret a decidir","H",NA
"L'Estat mai no autoritzarà per si mateix un referèndum, perquè significaria reconèixer la sobirania del poble català i, per tant, atorgar al poble català el caràcter de subjecte polític, i perquè significaria reconèixer que la independència es converteix en objecte polític, i no en cap delicte de sedició com té previst en el seu ordenament jurídic.","301",NA
"L'esperança del referèndum autoritzat és la nova versió del fracàs del federalisme, el dejà vu de l'«apoyaré» de Zapatero en el procés de l'Estatut que va generar la frustració política més gran de la història política recent de Catalunya.","305.1",NA
"Si llavors, quan governaven els socialistes, no es va poder construir l'Espanya plurinacional i federal que prometien, res sembla indicar que ara sigui possible.","305.1",NA
"I l'únic intent de canvi que s'ha generat a la societat espanyola, representat per Podemos i IU, que s'ha pronunciat a favor de la celebració d'un referèndum autoritzat, queda tan lluny d'assolir una majoria al Congrés i al Senat que el faci possible com impossible és que el Tribunal Constitucional mai el pugui autoritzar.","301",NA
"Esquerra Republicana, després d'haver intentat assolir avenços en l'autogovern durant el 2004 i el 2005 per la via del pacte, ha après que és més plausible construir de bell nou una República de 7,5 milions de persones que no pas canviar una Monarquia de 46 milions.","301",NA
"Perquè és a les nostres mans i depèn del vot.","301",NA
"Per això, exercim la sobirania i defensem una via pròpia, certa, possible i democràtica.","301",NA
"La persistència de l'Estat en l'amenaça i la política de la por","H",NA
"A dia d'avui, l'Estat persisteix a judicialitzar la política a Catalunya.","301",NA
"El Govern espanyol i el Tribunal Constitucional han suspès expeditivament la Resolució del Parlament que conté la Declaració d'inici del procés d'Independència.","301",NA
"L'Estat, lluny d'actuar amb sentit democràtic, continua amb la seva intransigència i posa la mordassa a la veu de la majoria representada al Parlament.","301",NA
"Fins i tot s'ha atrevit a recórrer al Tribunal Constitucional les lleis impulsades pel Parlament de Catalunya per garantir els drets socials, com ara les de pobresa energètica, emergència habitacional i igualtat home-dona.","301",NA
"El Tribunal Constitucional és un tribunal polititzat que actua com a jutge i part al servei dels grans partits espanyols del Règim polític del 78 que lamina els drets socials i la sobirania política de Catalunya.","301",NA
"L'Estat espanyol és irreformable i inviable per acollir les aspiracions legítimes dels ciutadans de Catalunya en matèria social, econòmica i cultural.","301",NA
"L'Estat no ofereix cap solució als problemes que patim els ciutadans.","301",NA
"La reforma constitucional per a l'Espanya uniforme","H",NA
"No hi ha cap esperança en cap reforma constitucional amb garanties de millora de l'estatus de Catalunya, com a integrant d'un Estat federal.","301",NA
"Perquè no hi pot haver cap confiança en el partit que va defraudar els catalans (PSOE), ni en el que va presentar el recurs al Tribunal Constitucional contra l'Estatut (PP), ni el que va néixer per combatre la immersió lingüística a Catalunya (C's).","305.1",NA
