"text","cmp_code","eu_code"
"L’herència que ens han deixat ha segut una societat empobrida,","503",NA
"un model econòmic esgotat per la seua orientació cap a la rajola i l’especulació,","416.2",NA
"unes institucions de segona amb poca capacitat per a fer polítiques per la manca de recursos.","202.1",NA
"El seu projecte de regió submisa ha venut una i altra vegada els interessos de la ciutadania valenciana, empitjorant així les condicions de vida de la majoria.","301",NA
"El vell recurs del “Levante Feliz” ja no els serveix més per a tapar les misèries que han generat.","503",NA
"Les elits de hui no són diferents de les d’ahir: les seues lleialtats no estan amb els valencians i les valencianes.","202.1",NA
"Només responen a una pàtria: el seu patrimoni.","202.1",NA
"Per a conservar els seus privilegis sempre han fet el que ha calgut: en el passat no dubtaren en abandonar la llengua","301",NA
"i ara no han dubtat en actuar com una màfia que ha saquejat el país a base d’especulació i corrupció.","304",NA
"El tancament de RTVV i la tolerància amb l’infrafinançament estructural són dues cares de la mateixa política profundament antivalenciana.","301",NA
"Nosaltres venim de tota una altra tradició: la de les valencianes i valencians que han suat per construir un futur per als seus.","301",NA
"Som la gent corrent la que hem mantingut en peu esta comunitat, abans i ara.","606.2",NA
"Ho hem fet quan vam fer brotar de la terra arròs i taronges i vam transformar la neu en gelats i la llauna en joguets.","606.2",NA
"Ho hem fet quan hem parat desnonaments i hem teixit una xarxa potent de defensa dels serveis públics.","504",NA
"Ho hem fet des dels tallers clandestins del tèxtil i calçat del Baix Vinalopó i les indústries de Sagunt.","606.2",NA
"Ara tenim la generació més preparada i l’experiència dels qui sempre ho han deixat tot per a garantir que el pa entrara a cada casa per a posar en peus un projecte de país per a totes les persones.","606.2",NA
"Durant un temps, els governs del PP ens han fet avergonyir-nos de ser valencians i valencianes.","305.1",NA
"No volem mai més haver de baixar el cap per ser la regió de la corrupció.","304",NA
"Volem estar orgullosos i orgulloses de ser el país que garanteix la gratuïtat dels llibres escolars.","506",NA
"Els valencians som els que ens deixem la pell en fer que esta societat funcione i no els que s’han encarregat de saquejar-la, vendre-la i enfonsar-la.","304",NA
"Les valencianes som una comunitat d’iguals i no unes elits que ho volen tot en mans d’uns pocs.","503",NA
"Des de Morella fins a Oriola, passant per Requena i Alacant, la gent que habitem este territori aspirem a un projecte de futur en comú.","606.2",NA
"Ens reconeixem com una comunitat plural, amb dues llengües i dues denominacions.","301",NA
"Ens volem com una societat on tots i totes tinguen oportunitats de prosperar, vinguen d’on vinguen i parlen com parlen.","503",NA
"En el passat, les disputes estèrils per banderes i noms van fer-nos dèbils, obtenint una autonomia de segona amb un estat del benestar devaluat.","301",NA
"De tant d’ofrenar les glòries que no tenim ens hem convertit en l’autonomia més endeutada.","408",NA
"Les elits han volgut que ens agenollàrem; nosaltres cridem que volem una relació d’igualtat com un dels pobles que forma l’Espanya plurinacional.","301",NA
"Insistim: les condicions per al canvi estan donades.","202.1",NA
"Però este no és ni inevitable ni irreversible.","202.1",NA
"El 24 de maig vam fer un primer pas que ja està donant fruits; ara toca tancar este cicle electoral articulant l’espai democràtic que és socialment majoritari.","202.1",NA
"Són temps de canvi i això requereix de noves eines.","000",NA
"El present programa assenta unes bases sòlides per a construir eines capaces de materialitzar les demandes de la gent.","305.1",NA
"És un programa inèdit al representar una gran aliança de futur entre organitzacions, partits, sindicats, moviments socials, plataformes i ciutadania.","305.1",NA
"Volem llançar un missatge: tenim el mateix projecte de futur per a la societat valenciana.","305.1",NA
"Venim de llocs molt diferents i en el passat hem votat a partits diversos, però ara ens uneix una idea forta: un projecte de país per a tots oposat a la societat de privilegiats que els que governaven la Generalitat i encara governen l’Estat volen.","606.2",NA
"La voluntat d’una majoria de valencians i valencianes va per altres camins:","606.2",NA
"1.",NA,NA
"Recuperar i ampliar l’Estat del Benestar equiparant-lo als nivells europeus.","504",NA
"2.",NA,NA
"Rescatar la democràcia per a que mai més les polítiques que ens afecten estiguen decidides per elits que no es presenten a les eleccions.","202.1",NA
"3.",NA,NA
"Impulsar la transparència, la participació i la honestedat en el funcionament de les institucions, desterrant la corrupció, el nepotisme i el balafiament.","304",NA
"4.",NA,NA
"Garantir els drets socials per a que totes les persones tinguen cobertes les necessitats bàsiques i puguen accedir a les mateixes oportunitats de futur.","504",NA
"5.",NA,NA
"Impulsar polítiques efectives d’igualtat, que combaten l’exclusió social i eliminen qualsevol discriminació de gènere.","503",NA
"6.",NA,NA
"Adoptar la sostenibilitat com a principi rector de la societat, l’economia i el medi ambient.","416.2",NA
"Per això, apostem per un canvi en l’orientació de les polítiques públiques:","000",NA
"Les actuals polítiques d’austeritat són estèrils econòmicament i generadores de patiment i exclusió social.","409",NA
"La forma d’activar la recuperació per a tots no és retallar sinó destinar recursos públics a generar activitat econòmica en sectors sostenibles.","409",NA
"La reducció del dèficit públic (de la GV, de l’Estat) ha d’estar subordinada a l’aplicació de polítiques de desenvolupament econòmic.","409",NA
"La inversió social pública s’ha d’equiparar als estàndards europeus.","504",NA
"L’Estat del Benestar valencià ha estat de segona, amb una despesa inferior a l’espanyola i l’europea.","504",NA
"La Comunitat Valenciana ha de recuperar la senda de convergència social amb el model social avançat del nord d’Europa.","504",NA
"Els drets socials han de comptar amb suficiència pressupostària per implementar-los.","504",NA
"Per això, són necessaris 3 elements: la quita de la part del deute de la Generalitat amb l’Estat corresponent a l’infrafinançament,","408",NA
"la negociació d’un nou sistema de finançament centrat en la corresponsabilitat fiscal","408",NA
"i la derogació de la reforma de l’article 135 de la Constitució Espanyola.","204",NA
"L’Auditoria ciutadana és la fórmula per a determinar els efectes de les mesures econòmiques dels darrers anys i la responsabilitat en el deute i en el rescat bancari.","202.4",NA
"A més, és imprescindible una reforma fiscal profunda que ha de basar-se en garantir recursos suficients per a fer sostenible la despesa pública, redistribuir cap als que menys tenen i eliminar els privilegis d’uns pocs.","503",NA
"Cal equiparar la tributació efectiva de grans empreses i grans patrimonis a la de la resta de la població per a fer efectiva la progressivitat.","503",NA
"Cal combatre enèrgicament el frau fiscal i promoure un marc tributari europeu capaç de gravar els fluxos de capital i acabar amb els paradisos fiscals.","403",NA
"Les institucions públiques han de gestionar els recursos públics de forma eficient i transparent.","303",NA
"Per això, calen mecanismes eficaços per a combatre la corrupció, el clientelisme, els privilegis dels amiguets i el balafiament de recursos.","304",NA
"Així mateix, les institucions públiques han de tenir un paper actiu en la vida econòmica, regulant el mercat, redistribuint les rendes, produint serveis fonamentals, estabilitzant les fluctuacions i guiant el desenvolupament.","412",NA
"La idea extrema del lliure mercat s’ha de substituir per un paradigma mixt: el mercat i l’estat han d’actuar com a institucions complementàries per a la generació de benestar per a tots i totes.","412",NA
"Les activitats bàsiques per a l’existència humana han d’estar fora de la lògica dels beneficis.","504",NA
"Volem que siguen les institucions públiques les que proporcionen la sanitat, l’educació, les pensions, la dependència i les cobertures socials.","504",NA
"Apostem així mateix per un paper actiu del sectors no lucratius (l’Estat i el 3r sector) en sectors estratègics com els transports, l’energia i l’aigua, les telecomunicacions i l’habitatge.","412",NA
"Els drets de ciutadania no poden estar subordinats als interessos lucratius d’uns pocs.","606.1",NA
"Cal tendir cap a una societat inclusiva que substituïsca el concepte assistencial actual per una concepció universal de garantia de drets.","503",NA
"El sector financer és una part actora central per al desenvolupament econòmic i social que ha de tenir una regulació pública efectiva.","403",NA
"A més, l’existència d’una banca pública és fonamental per a que el sistema financer estiga al servei de les necessitats de l’economia real.","413",NA
"Cal una refundació del BCE, situant-lo dins de paràmetres democràtics i habilitant-lo per a estimular la creació d’ocupació i el desenvolupament.","408",NA
"No hi ha eixida de la crisi sense un nou model productiu que afronte la transició ecològica cap a les renovables i els sectors verds","416.2",NA
"i la modernització de l’estructura econòmica apostant per la innovació en la línia dels models avançats del nord d’Europa.","411",NA
"Per això, ens cal una política industrial activa que estimule la consolidació d’activitats amb futur enterrant el model d’especulació immobiliària i turisme de baixa qualitat que ens ha portat a la crisi.","416.2",NA
"Cal assegurar les inversions necessàries per a combatre l’atur estructural.","701",NA
"Les societats del segle XXI han d’estar basades en les igualtats.","503",NA
"La desigualtat social soscava la democràcia.","503",NA
"La tendència polaritzadora que hem patit les darreres dècades ha de ser revertida amb la redistribució fiscal i amb una política de rendes que incremente progressivament els salaris.","503",NA
"Per això, cal una nova reforma laboral capaç de conjugar l’estabilitat amb la flexibilitat,","701",NA
"els augments salarials amb els increments de productivitat,","410",NA
"avançant cap a una major implicació de les persones treballadores en la presa de decisions.","701",NA
"La desigualtat de gènere és una vergonya per a una societat avançada.","503",NA
"Cal continuar avançant per a que els salaris, les condicions de treball, els drets i la projecció vital no siguen diferent per a dones i homes.","503",NA
"Per això, cal aprofundir en les polítiques de conciliació familiar.","503",NA
"Front a un model on cadascú té el seu lloc, treballem per una societat on tots els llocs són de tot el món.","503",NA
"La democràcia és el pilar central de la nostra societat.","202.1",NA
"La captura del dret a decidir de la ciutadania per poders que no es presenten a les eleccions ha de ser revertida.","202.4",NA
"Totes les polítiques que afecten la ciutadania han de ser decidides per ella.","202.4",NA
"Existeixen les condicions per a avançar cap a processos de presa de decisions més participats, donant veu a la societat civil i ampliant les qüestions sotmeses a votació directa de la ciutadania.","202.4",NA
"Moltes de les polítiques estan lligades a institucions europees, que l’actual arquitectura institucional situa en un terreny no-democràtic (un exemple del qual és la negociació del TTIP).","202.1",NA
"Cal una reforma a fons de la Unió Europea i la zona Euro, situant-la dins dels paràmetres de la democràcia i l’estat del benestar.","202.1",NA
"Volem més Europa (fiscalitat i pressupostos comunitaris) però només si això significa més democràcia i drets per a tots i totes.","202.1",NA
"La Constitució del 1978 ja no és capaç de garantir els drets i les polítiques a les que aspirem.","204",NA
"Cal impulsar processos constituents en tots els nivells (valencià, estatal, europeu) basats en el protagonisme de la ciutadania.","202.4",NA
"Cal una nova articulació territorial de l’Estat que permeta l’encaix de la plurinacionalitat.","301",NA
"Volem noves institucions més transparents, més eficients i més obertes a la participació.","202.4",NA
"Volem un blindatge efectiu dels drets socials.","504",NA
"Som conscients que les eleccions de desembre no només decidiran qui ocuparà la cadira d’un o altre govern sinó que marcaran el rumb de l’Estat per a properes generacions i per tant, són d’una transcendència absoluta per al País Valencià.","202.1",NA
"Els i les valencianes hem estat massa temps invisibles.","301",NA
"Ara ens toca dir la nostra.","301",NA
"Per nosaltres, per totes, per tots.","606.1",NA
"1. POLÍTIQUES PER RESCATAR PERSONES. 1.1. Lluita contra la pobresa, l’exclusió i la expulsió social",NA,NA
"Les desigualtats i la pobresa, el deteriorament dels serveis públics, han fracturat la nostra societat.","504",NA
"La crisi de l’estat de benestar, conseqüència de les polítiques neoliberals ha afectat greument les condicions de vida i els drets bàsics de amples sectors socials, augmentant el nivell de pobresa relativa.","504",NA
"Ens trobem, en els primers llocs de capçalera de l’Unió Europea, amb un sistema de protecció que no compleix amb els mínims contemplats en la Carta Social Europea per això el primer dret que es deu garantir és el de l’existència material.","504",NA
"Sense eixa cobertura, no es pot parlar de l’existència de llibertat.","504",NA
"Des del 2011, la “recuperació de l’economia” a través de les polítiques d’ajust, i les pressions d’una continuada austeritat fiscal imposada, només han servit per a avançar en el procés de destrucció dels drets econòmics i socials.","409",NA
"Aquestes mesures promogudes pel Banc Central Europeu, el govern de la Unió a Brussel·les i el Fons Monetari Internacional i seguides pels governs del Partit Popular i el Partit Socialista, han requerit també una restricció de les llibertats democràtiques.","202.1",NA
"Enfront d’aquest nou model, que posa en qüestió la Declaració Internacional de Drets Humans, la defensa dels drets econòmics, socials i de participació ciutadana adquireix una transversalitat i una centralitat decisiva.","201.2",NA
"Proposem: 1. Un Pla de xoc contra la pobresa energètica, amb tarifes socials i programes de rehabilitació energètica d’edificis en les zones de més vulnerabilitat,","504",NA
"així com la impossibilitat de suspensió del subministrament energètic a vivendes durant el període hivernal, sense un informe previ dels Serveis Socials.","504",NA
"2.",NA,NA
"Creació d’un Pla nacional d’Observació, prevenció de la pobresa i atenció a les persones que la pateixen.","504",NA
"3.",NA,NA
"Dotar pressupostàriament l’estratègia estatal integral de persones sense llar (2015-2020) i apostar per mecanismes d’innovació socials com el «housing first».","504",NA
"4.",NA,NA
"Revertir un model de regulació social basat en la desigualtat i a la implantació d’un nou model basat en la protecció i ampliació dels drets socials de la ciutadania.","504",NA
"5.",NA,NA
"Promocionar una nova generació de drets que defensen els béns comuns, com els recursos naturals i el patrimoni, la diversitat cultural, el reconeixement del dret a la salut col·lectiva i les noves identitats sexuals, la generalització de l’accés a les tecnologies de la informació i la comunicació, o l’accés a la democratització del coneixement científic.","201.2",NA
"6.",NA,NA
"Promoure un Pla de Rescat per a les persones i les famílies en situació d’exclusió social extrema.","504",NA
"7.",NA,NA
"Auditar el procés de desmantellament, mercantilització i privatització de les polítiques socials en les dues últimes dècades.","504",NA
"Els resultats de l’auditoria seran transferits a la societat valenciana.","504",NA
"8.",NA,NA
"Paralitzar els plans de privatització de l’administració pública i amb la creació d’un Pla de Recuperació dels Serveis Externalitzats.","504",NA
"9.",NA,NA
"Crear un sistema de serveis socials públic i universal en el marc competencial autonòmic que garantisca els drets socials a totes les persones sense excepció.","504",NA
"10.",NA,NA
"Promoure la globalització dels drets humans, a través de la intensificació de la solidaritat i la cooperació internacional.","201.2",NA
"I.2.",NA,NA
"Educació","H",NA
"L’escola pública és i ha de ser un nucli de la societat.","506",NA
"En ella recau la difícil tasca de formar com a futures persones ciutadanes les noves generacions.","506",NA
"L’Escola ha d’estar, doncs, permanentment oberta a la societat.","506",NA
"Ha de configurar-se com a una escola en què pares i mares, alumnat, professorat, associacions culturals i esportives, bandes de música, etc. hi participen activament i interaccionen unes amb els altres.","506",NA
"L’Escola ha d’eixir de les parets dels centres escolars, i ha d’estar al servei i impregnar la vida de les barriades, associacions i del conjunt de la societat amb la qual ha d’interaccionar.","506",NA
"L’educació ha d’estar a l’avantguarda en la lluita contra les desigualtats socials i de gènere.","503",NA
"La seua tasca s’ha de centrar en corregir estereotips sexistes,","503",NA
"proposar un currículum equilibrat que elimine les orientacions sexistes","503",NA
"i desenvolupar totes les capacitats individuals amb independència del gènere;","503",NA
"neutralitzar les diferencies socials i situar a tots i totes en igualtat de condicions i en igualtat d’oportunitats.","503",NA
"Entenem l’Escola Pública com a compromís social amb l’Educació i per l’Educació.","506",NA
"Un compromís en què tots i cadascun dels agents que hi participen -alumnat, famílies, professorat, i institucions-, són de màxima importància i que requereixen d’un tractament global i a la vegada diferenciat.","506",NA
"Considerem com a eixos principals en el desenvolupament d’una nova política educativa, inspirada en els principis exposats, els següents aspectes:","506",NA
"II.",NA,NA
"Derogació de la LOMQE i paralització del calendari d’aplicació.","506",NA
"És una llei mercantilista, antidemocràtica, discriminatòria i sexista, autoritària, segregadora, excloent i competitiva. 12.","506",NA
"Garantir el accés universal i gratuït a centres educatius que ajusten el seu ideari i model educatiu als principis reconeguts en la Constitució Espanyola, l’Estatut d’Autonomia, la Declaració Universal dels Drets de Humans i la Declaració Universal dels Drets dels Xiquets.","506",NA
"13.",NA,NA
"Redefinició del paper del Ministeri d’Educació, per estar transferides les seues competències a les comunitats autònomes.","301",NA
"Creació i atribució de competències d’un Institut Interterritorial d’Educació que també gestione l’harmonització dels diferents sistemes educatius.","506",NA
"14.",NA,NA
"Augment progressiu de la inversió educativa fins arribar al 7% del PIB estatal en les pròximes legislatures.","506",NA
"15.",NA,NA
"Laïcisme de l’escola pública com a garantia de l’exercici del dret a l’educació de tot el món en condicions d’igualtat amb respecte a la llibertat de consciència, i amb un ensenyament sense dogmes.","604",NA
"16.",NA,NA
"Corregir les desigualtats i promoure fórmules i ajudes que faciliten l’accés als serveis complementaris com menjadors, transport escolar, llibres de text i material didàctic necessari.","506",NA
"Defensa i augment de recursos públics per a l’ensenyament públic.","506",NA
"17.",NA,NA
"Articulació d’un Sistema Comú d’Oci alternatiu i d’educació no formal, per garantir la igualtat d’oportunitats entre totes les xiquetes i xiquets.","502",NA
"18.",NA,NA
"Inclusió dels xiquets i xiquetes en els mecanismes de participació, per garantir el compliment dels articles 12, 13, 14 i 15 de la Convenció sobre els Drets de la Infància de les Nacions Unides.","201.2",NA
"19.",NA,NA
"Democratització i cooperació de l’ensenyament i la participació de tots els agents socials.","506",NA
"Desenvolupar un nou marc legal en què la democràcia interna, la cooperació i participació de tots els agents socials implicats prevalga per sobre de qualsevol altra consideració.","506",NA
"20.",NA,NA
"Defensem un sistema educatiu que contribuïsca a reduir les desigualtats socials;","503",NA
"una educació integral i integradora que promoga l’autonomia personal i els valors socioafectius,","506",NA
"i la construcció d’una ciutadania crítica capaç d’entendre i transformar el món en el qual vivim","606.2",NA
"21.Promoure la coeducació com a eix nuclear d’una escola inclusiva i igualitària en què tot l’alumnat, independentment de les condicions personals, de gènere, d’origen social o de les capacitats que tinga, siga atés en igualtat de condicions.","506",NA
"22.",NA,NA
"Implantar polítiques educatives que asseguren una educació no sexista, que no estiga en contra del col·lectiu LGTBIQ i no racista.","503",NA
"Foment de l’ús del llenguatge no sexista i inclusiu i projecció pública d’una imatge no discriminatòria de les dones,","503",NA
"així com establint la perspectiva de gènere en els currículums escolars a totes les etapes docents i formació del professorat en coeducació.","503",NA
"Establiment d’equips especialitzats en gènere i transgèrene de suport als centres docents en cada comarca.","503",NA
"Plans d’igualtat real i efectius, elaborats per personal qualificat a tots els centres educatius.","503",NA
"23.",NA,NA
"Promoure una educació que potencie el gust per aprendre i fomente l’autonomia personal, la llibertat, la responsabilitat, la competència i la felicitat.","506",NA
"24.",NA,NA
"Fomentar i prioritzar la renovació pedagògica, la formació i l’aplicació de noves metodologies en l’aula: aprenentatge cooperatiu, aprenentatge col·laboratiu, avaluació formadora, comunitats d’aprenentatge, TIC, etc.","506",NA
"25.",NA,NA
"Aturar la cessió de sol públic per a la construcció de centres educatius en mans privades.","506",NA
"26.",NA,NA
"Augmentar l’atenció educativa, amb recursos materials i personals, per a l’alumnat amb necessitats educatives especials.","506",NA
"27.",NA,NA
"Estabilitat del personal educatiu i millora de les seues condicions laborals.","701",NA
"Oferta ampla d’oposicions i augment del nombre de places ofertades d’acord amb les necessitats del sistema educatiu per assolir una educació de qualitat.","506",NA
"28.",NA,NA
"La formació del professorat és un dels pilars fonamentals de l’educació.","506",NA
"Desenvolupar una intervenció que atenga tres àmbits: formació inicial, formació permanent, relació entre formació i condicions laborals, impulsant mecanismes de participació mitjançant els quals, el professorat puga demandar cursos de formació que s’adapten a les seues necessitats educatives.","506",NA
"29.",NA,NA
"Promoure una escola que ensenye a pensar i potencie el pensament crític dels xiquets i xiquetes i adolescents.","506",NA
"Promoure l’educació emocional, el respecte al medi ambient i als animals.","501",NA
"30.",NA,NA
"La construcció d’una societat més justa i igualitària ha de ser la prioritat de l’Administració educativa i cal establir ponts que faciliten poder arribar a totes les famílies.","503",NA
"Un compromís ferm amb els centres i una participació activa.","506",NA
"31.",NA,NA
"Extensió de l’ensenyament públic i gratuït a l’Educació infantil de 0 a 3 anys i consideració com a etapa educativa.","506",NA
"32.",NA,NA
"Millorar l’oferta i accessibilitat dels ensenyaments artístics.","506",NA
"Posar en valor la importància dels ensenyaments artístics en els programes educatius i per a tota la ciutadania.","506",NA
"A més, iniciar el procés d’adscripció i integració dels estudis superiors de música al sistema Universitari.","506",NA
"33.",NA,NA
"Un sistema d’educació superior que englobe al sistema universitari i al segon cicle de Formació Professional capaç de donar una resposta més flexible i adaptada a la demanda d’estudis especialitzats per part d’empreses i agents socials.","411",NA
"34.Dins d’aquest ensenyament superior ha de contemplar-se també l’educació permanent i el reciclatge professional, ara en mans d’organitzacions empresarials i sindicats.","411",NA
"35.",NA,NA
"Les universitats han de jugar un paper fonamental en el necessari canvi de sistema productiu que s’hauria de promoure des de les institucions per a respondre a les demandes de progrés de la societat.","411",NA
"La Universitat i la investigació són motors fonamentals de la innovació, el desenvolupament, la cohesió i dinamització social, cultural i econòmica.","411",NA
"Per a açò és fonamental el suport a la formació superior, l’accés al coneixement i la seua transferència a la societat.","411",NA
"36. Nova planificació i nous models de la formació professional adaptats al model productiu, les necessitats de formació i el dret a l’accés al món del treball. 37.","411",NA
"Promulgar una llei estatal de formació i educació de les persones adultes que garantisca un subsistema d’educació i formació permanent, integral i integrat.","506",NA
"Promoure un acord institucional i social per l’educació, formació i reciclatge professional al llarg de la vida.","411",NA
"38.",NA,NA
"Superació progressiva dels concerts educatius.","506",NA
"39. Potenciar els coneixements digitals i facilitar l’alfabetització digital del conjunt de la població, tant escolaritzada com no escolaritzada.","411",NA
"Millorar l’oferta educativa, de qualitat i a preu assequible en els àmbits de TIC i altres matèries vinculades al canvi de model productiu, per a afavorir una economia social del coneixement.","411",NA
"Dotar als centres educatius de material informàtic i tecnològic suficient perquè l’alumnat puga fer ús d’ells de forma individual i continuada, fomentant-se les competències digitals entre la població.","506",NA
"40.",NA,NA
"Amb un pla de xoc contra el fracàs i l’abandonament escolar per a reduir-los amb mesures de prevenció, detecció i intervenció amb diferent incidència segons cada etapa educativa i el context de cada centre elaborades amb la comunitat educativa i els ajuntaments.","504",NA
"41.",NA,NA
"Pla contra l’assetjament escolar per motius d’orientació sexual i identitat de gènere que incloga formació, campanyes de sensibilització i assistència i suport a les víctimes.","503",NA
"42.",NA,NA
"Facilitant la conciliació de la vida personal, familiar i laboral, implantant rutes a peu i/o amb bicicleta fins als centres educatius en íntima col·laboració amb els ajuntaments, els comerços de la zona i les famílies.","506",NA
"Recolzant les iniciatives extraescolars que faciliten la conciliació de vida familiar, personal i laboral i flexibilitzen els horaris escolars.","506",NA
"43.",NA,NA
"Implantació d’un sistema d’avaluació periòdica en les universitats que permeta conèixer el rendiment dels recursos públics rebuts","506",NA
"i fomentar una cultura de co-responsabilitat social de tornada i millora dels resultats en R+D+i.","411",NA
"44.",NA,NA
"Reorientació dels criteris d’avaluació de la qualitat.","506",NA
"Cal reconèixer i avaluar el paper de les universitats en la democratització del coneixement científic, social i humanístic.","506",NA
"Es revisaran i unificaran els procediments i criteris d’avaluació, tant de les titulacions com del professorat i de projectes de recerca, aplicant principis de transparència, equilibri, imparcialitat i validesa, publicant criteris, barems, components i resultats que no consistisquen en una mera fiscalització.","506",NA
"45.",NA,NA
"Totes aquestes mesures sobre la Universitat es realitzaran amb el degut respecte a l’autonomia universitària, mantenint un diàleg continu amb les universitats per a millorar el seu govern a tots els nivells, i reforçant la seua consideració de servei públic essencial.","506",NA
"1.3. Salut i sanitat",NA,NA
"Considerem la protecció de la salut com un dret fonamental de las persones i un dels pilars del estat del benestar.","504",NA
"Per a garantitzar la salud el nostre sistema sanitari ha de ser universal, públic, gratuït, de qualitat i adequadament finançat.","504",NA
"46.",NA,NA
"Establirem el dret a la salut de les persones com a dret fonamental en la Constitució amb la mateixa protecció i garanties que altres drets civils i polítics.","504",NA
"47.",NA,NA
"El nostre model sanitari serà un sistema sanitari públic i universal, de gestió directa, pública i eficaç, i finançament públic.","504",NA
"48.",NA,NA
"Recuperarem la sanitat universal.","504",NA
"Formarà part de les nostres primeres mesures la derogació del Reial decret Llei 16/2012,","504",NA
"l’extensió de l’assistència sanitària a tots aquells col·lectius de persones afectades pel mateix","504",NA
"i la supressió dels nous co-pagaments que introdueix.","504",NA
"49.",NA,NA
"Posarem fi a totes les polítiques de privatització i externalitzacions dels serveis sanitaris públics a tot l’estat espanyol.","504",NA
"Iniciarem un camí de reversió dels serveis privatitzats.","504",NA
"50.",NA,NA
"Derogarem la Llei 15/1997 així com aquelles que han permès la privatització d’aquests serveis.","504",NA
"51.",NA,NA
"Defensem el dret de tota persona a disposar del seu cos i de la seua vida i a elegir lliurement el moment i els mitjans per a finalitzar-la.","604",NA
"Proposem despenalitzar, amb tot tipus de garanties legals, l’eutanàsia i el suïcidi mèdicament assistit per a aquells malalts i malaltes avançats que volen alliberar-se d’un patiment que els resulta intolerable.","604",NA
"En aquest supòsits de decisió lliure i voluntària, expressada de forma inequívoca segons els requeriments legals, quedarà despenalitzada la cooperació per a la mort digna mitjançant la derogació de l’article 143.4 del Codi Penal.","604",NA
"Aquests drets i garanties, així com la gestió dels recursos assistencials necessaris, seran recollits en una Llei de Mort Digna i d’Atenció Sanitària al Final de la Vida, l’aplicació efectiva de la qual serà competència i responsabilitat de l’Administració Sanitària.","604",NA
"52.",NA,NA
"Dotarem d’un finançament suficient al sistema sanitari públic.","504",NA
"Treballarem amb transparència en la gestió de la despesa pública.","303",NA
"Aconseguirem la sostenibilitat del Sistema Nacional de Salut a través d’un finançament adequat","504",NA
"i polítiques estatals que impulsen a nivell autonòmic reformes encaminades a la bona gestió, el bon govern i les millores organitzatives, mai a través de retallades pressupostàries o de qualsevol altre tipus.","303",NA
"53.Considerem l’atenció primaria com la base de l’estructura sanitària i la porta d’entrada principal al sistema sanitari.","504",NA
"Establirem mesures per a millorar la qualitat del sistema públic d’atenció sanitària.","504",NA
"Prioritzarem l’atenció primària i comunitària com a eix central de tota l’atenció sanitària, introduint nous perfils professionals, incrementat la seua dotació econòmica i donant-li major capacitat de resolució dels problemes de salut.","504",NA
"54.Elaborarem el Pla d’Igualtat en cada hospital públic i atenció primària, assegurant la formació en gènere i prevenció de violències masclistes a tot el personal dels serveis de salut.","503",NA
"55.",NA,NA
"Combatrem la deshumanització en la prestació dels serveis.","504",NA
"56.",NA,NA
"Potenciarem la salut en positiu, mitjançant la promoció i protecció de la salut i la prevenció de la malaltia.","504",NA
"La promoció de les condicions i d’estils de vida saludables amb el treball intersectorial.","504",NA
"Establirem programes de salut infantil que es desenvoluparan a l’escola per millorar els hàbits de vida saludable des de la infantesa.","504",NA
"Hi haurà un Calendari vacunal únic per a tot l’estat. 57.","504",NA
"Fomentarem la salut sexual, reproductiva i d’igualtat de gènere.","504",NA
"58. Revitalitzarem els serveis de planificació familiar i facilitarem l’accés de les persones joves a aquests serveis. 59.","504",NA
