"text","cmp_code","eu_code"
"1.  Plan nacional de transición energética (PNTE)","H",NA
"El desarrollo de este PNTE tiene como objetivo la modernización económica,","411",NA
"la eficiencia empresarial","408",NA
"y un sistema energético totalmente descarbonizado para 2050, en consonancia con el acuerdo climático de París.","416.2",NA
"Debe ir encaminado a mejorar la eficiencia energética de nuestro modelo productivo y de consumo,","416.2",NA
"y a reducir su consumo global de energía,","416.2",NA
"reducir el coste del factor energía para empresas y hogares,","408",NA
"disminuir las emisiones de CO2","416.2",NA
"así como la factura importadora de combustibles fósiles.","416.2",NA
"Debe estar estructurado alrededor de dos ejes:","408",NA
"Plan Nacional de Ahorro Energético: orientado a la mejora de la eficiencia energética y a la reducción de consumo energético en edificios, pero también en el transporte, la industria y los sistemas de distribución eléctrica.","416.2",NA
"La columna vertebral de este plan será la rehabilitación energética de viviendas y edificios de la Administración, que debería permitir recolocar parte de las personas paradas que vienen del sector de la construcción.","409",NA
"Plan Nacional de Energías Renovables: centrado en tecnologías como la solar fotovoltaica y térmica, eólica, geotérmica, pequeña hidroeléctrica y biomasa de baja emisión.","416.2",NA
"Este plan debe incluir todos los eslabones en la cadena de investigación, desarrollo, fabricación e instalación.","416.2",NA
"El PNTE estará acompañado por una reforma en profundidad del sistema eléctrico que incluirá: Una auditoría de la deuda acumulada por el déficit de tarifa","403",NA
"y una auditoría de costes de todo el sistema","403",NA
"(además, se reclamará ante la Justicia la cantidad cobrada en exceso por las eléctricas en concepto de Costes de Transición a la Competencia).","403",NA
"El establecimiento de controles efectivos para impedir prácticas oligopólicas y específicamente la integración vertical.","403",NA
"La modificación del marco regulatorio y del mercado eléctrico de modo que todas las fuentes de generación de electricidad reciban una retribución basada en los costes reales de producción.","403",NA
"La aprobación de una legislación del autoconsumo de modo que a) la energía autoconsumida instantáneamente quede libre de cualquier tipo de imposición,","403",NA
"b) la energía vertida al sistema eléctrico sea justamente retribuida por la empresa comercializadora,","403",NA
"c) los trámites administrativos sean ágiles,","403",NA
"d) se permitan instalaciones compartidas","403",NA
"Adopción de medidas para la reducción del precio de la energía para la industria (especialmente las electrointensivas) en consonancia con los principios de la transición energética defendida (renovables, ahorro y eficiencia, cogeneración) y de transparencia tarifaria (auditoría de costes).","408",NA
"La sustitución progresiva del uso de energías fósiles por energías renovables, garantizando en todo caso una transición justa de los empleos hacia nuevos sectores no contaminantes","416.2",NA
"El cierre definitivo de la central nuclear de Santa María de Garoña","416.2",NA
"y la no extensión de los permisos de operación para el resto de centrales nucleares en funcionamiento, de modo que todas ellas estén cerradas en 2024","416.2",NA
"La recuperación por parte del Estado de las centrales hidroeléctricas cuyas concesiones a empresas privadas caduquen.","413",NA
"Se prohibirá el uso de la técnica de fractura hidráulica (fracking)","416.2",NA
"y de las prospecciones de hidrocarburos en el litoral.","416.2",NA
"2. Nueva senda de reducción del déficit","H",NA
"El próximo gobierno deberá presentar y acordar con las autoridades europeas una nueva senda de reducción del déficit público que resulte coherente con las prioridades de nuestra economía: apuntalar la recuperación económica,","410",NA
"incrementar el ritmo de creación de empleo,","701",NA
"impulsar inversiones públicas que modifiquen el patrón de especialización industrial","409",NA
"y fortalecer los servicios sociales y el Estado del Bienestar para luchar contra las desigualdades.","504",NA
"Esto exige un ritmo de reducción del déficit significativamente más paulatino que el planteado por la Comisión Europea, y que en todo caso se produzca como consecuencia de una mejora en la financiación del Estado y no gracias a nuevos recortes del gasto público.","409",NA
"El ritmo de reducción del déficit debe trasladar al final de la legislatura el cumplimiento de los umbrales de déficit que establece el Pacto de Estabilidad y Crecimiento de la UE, dado que un ritmo superior podría fácilmente traducirse en una nueva asfixia económica y en la imposibilidad de fortalecer la cohesión social en nuestro país.","414",NA
"Debe acordarse igualmente la modificación sustancial de aquellos aspectos de la Ley de Estabilidad Presupuestaria que más dificultan la aplicación de políticas fiscales adecuadas a la posición cíclica de la economía y a las necesidades de reforzamiento del Estado de Bienestar,","504",NA
"y debe revertirse la reforma del artículo 135 de la Constitución.","204",NA
"Además, un gobierno de cambio impulsará una profunda reforma de dicho Pacto de Estabilidad y Crecimiento, y de las reglas fiscales en la Eurozona, flexibilizando el objetivo de equilibrio presupuestario en los términos que plantea este acuerdo en el apartado ""democracia internacional”, para adaptarlo a las necesidades de las distintas economías nacionales.","408",NA
"3. Reforzar el estado del bienestar, fortalecer los servicios públicos y reformar el artículo 135 de la constitución","H",NA
"La situación económica, laboral y social exige un cambio en la política presupuestaria para la próxima legislatura.","409",NA
"No puede existir agenda social, ni política de inversiones, sin una dotación presupuestaria suficiente.","409",NA
"Sin un impulso de la actividad económica no se creará más empleo.","409",NA
"Proponemos por ello incrementar la ratio ingresos/PIB para asegurar el mantenimiento de la ratio gasto/PIB en su nivel actual (43,3%).","409",NA
"Creemos que puede alcanzarse el objetivo de elevar la ratio ingresos/PIB en 3 puntos porcentuales al final de la legislatura a través de las medidas que se proponen más adelante.","409",NA
"La mayor parte del paquete de expansión fiscal iría destinada a educación","506",NA
"y sanidad, de forma que en los dos primeros años de la legislatura se recupere el nivel de gasto nominal previo a los recortes, y al final del mandato se haya alcanzado el peso sobre el PIB de 2009 (4,6% y 6,8%, respectivamente).","504",NA
"El gasto en protección social se mantendría 1,1 puntos porcentuales por encima de lo que prevé la política diseñada por el Partido Popular.","504",NA
"Esto permitiría poner en marcha el Plan de Renta Garantizada,","504",NA
"la extensión de la atención a la dependencia","504",NA
"y la revalorización de las pensiones propuesta.","504",NA
"El desarrollo de la inversión pública estaría centrado en financiar la transición energética vinculada al cambio de modelo productivo.","416.2",NA
"El resto de la diferencia con el Programa de Estabilidad se destinaría a políticas medioambientales,","501",NA
"vivienda y servicios comunitarios,","504",NA
"ocio y cultura.","502",NA
"El resto de partidas (servicios públicos generales, defensa, orden público y asuntos económicos) sí mantendrían la reducción prevista en el Programa de Estabilidad actual.","414",NA
"Es decir, el peso del gasto en el PIB quedaría de la siguiente forma:",NA,NA
"Clasificación funcional, % PIB20152019",NA,NA
"Prog. Estab.Propuesta",NA,NA
"Total43.3%40.1%43.3%",NA,NA
"Servicios públicos generales6.5%5.7%5.5%",NA,NA
"Defensa1.0%0.9%0.8%",NA,NA
"Orden público y seguridad2.0%1.9%1.7%",NA,NA
"Asuntos Económicos4.2%4.0%3.7%",NA,NA
"Protección del medio ambiente0.8%0.8%1.1%",NA,NA
"Vivienda y suministros comunitarios0.5%0.5%0.7%",NA,NA
"Salud6.2%5.7%6.8%",NA,NA
"Cultura, ocio y religión1.1%1.1%1.4%",NA,NA
"Educación4.0%3.8%4.6%",NA,NA
"Protección social17.0%15.9%17.0%",NA,NA
"4. Plan de lucha contra el fraude fiscal","H",NA
"De forma reiterada los técnicos de la Agencia Tributaria han reiterado que la mayor parte del fraude fiscal de nuestro país se concentra en las grandes empresas y grandes fortunas del país.","403",NA
"Necesitamos un plan de lucha contra el fraude que tome en consideración esta realidad y que incluya, entre otras, las medidas siguientes:","403",NA
"Aprobar un paquete de medidas contra los paraísos fiscales en el que se aborden los siguientes aspectos: medidas para conocer los titulares de las cuentas bancarias en paraísos fiscales, medidas sobre transparencia financiera, medidas de supervisión y control, y medidas sancionadoras.","403",NA
"Estas medidas se desarrollarán con especial atención para el caso de los grupos multinacionales.","403",NA
"Eliminar pantallas tributarias.","403",NA
"Se revisará la fiscalidad de las SICAV, las SOCIMI, las sociedades de capital riesgo y las Entidades de Tenencia de Valores Extranjeros (ETVE) para velar por la inversión productiva y la equidad fiscal.","403",NA
"Se revisará la redacción de los convenios con el fin de evitar la doble imposición para incorporar normas antielusión.","403",NA
"Aprobar una Ley anual tributaria.","408",NA
"Incrementar gradualmente el personal de la AEAT.","303",NA
"Elaborar un Estatuto básico de la Agencia Estatal de Administración Tributaria para garantizar su autonomía, una dirección profesional y la erradicación del uso partidario de la institución.","303",NA
"El desarrollo de este Estatuto básico contemplará que en el futuro será el Parlamento quien nombre al director de la AEAT.","303",NA
"5. Reforma tributaria progresiva","H",NA
"El objetivo de esta reforma fiscal debe ser elevar la capacidad recaudatoria de la Hacienda española, que recordemos se encuentra a 8 puntos del PIB por debajo de la media de la UE.","408",NA
"Una reforma tributaria ambiciosa debería incrementar 3 puntos porcentuales la ratio de ingresos/PIB a lo largo de la siguiente legislatura.","408",NA
"El mecanismo fundamental para conseguir este incremento en la recaudación debe ser, además de la lucha contra el fraude fiscal, la ampliación de las bases tributarias.","408",NA
"Además, deberán acercarse los tipos efectivos a los tipos nominales mediante la eliminación de las deducciones más regresivas,","503",NA
"deberá instaurarse un tipo efectivo mínimo para las grandes empresas (del 15%),","403",NA
"habrá que desarrollar un impuesto sobre Transacciones Financieras,","403",NA
"recuperar y reforzar los impuestos sobre la riqueza, sucesiones y donaciones (modificándose además el mínimo exento en el Impuesto de patrimonio).","503",NA
"Habrá de reducirse además la dualidad de la tarifa entre rentas del trabajo y ahorro.","408",NA
"Debe instaurarse un Impuesto de Solidaridad a las entidades financieras privada con carácter extraordinario, con el fin de recuperar parte de las ayudas públicas recibidas por el sector.","412",NA
"Esta reforma debe hacerse además reforzando la progresividad de nuestro sistema.","503",NA
"Para ello se aplicará el tipo superreducido del 4% de IVA a un mayor número de alimentos y productos sanitarios de primera necesidad,","503",NA
"y el tipo reducido del 10% a todos los suministros básicos (calefacción, gas, electricidad) que actualmente no lo tienen.","503",NA
"6. Nuevo marco de relaciones laborales y lucha contra la precariedad","H",NA
"La sociedad española en el curso de la crisis se ha hecho cada vez más desigual.","503",NA
"Es necesario revertir esta fuerte tendencia hacia la desigualdad, y el primer ámbito donde esto debe y puede hacerse es en el ámbito laboral.","503",NA
"Es necesario para ello derogar las Reformas Laborales de 2010 y 2012, y avanzar en el desarrollo de un nuevo marco laboral que garantice la creación de empleo de calidad.","701",NA
"Para garantizarlo pensamos que un gobierno de cambio debería apostar, entre otras, por las siguientes medidas:","701",NA
"Aprobar un calendario de incremento del Salario Mínimo Interprofesional que permita alcanzar los 800 euros al mes en 14 pagas al final de los dos primeros años de legislatura, y que en 2019 sea de al menos 900 euros al mes.","412",NA
"Se elaborará un nuevo Estatuto de los Trabajadores que con los objetivos de 1) reducir la precariedad;","701",NA
"2) reequilibrar la negociación colectiva;","701",NA
"3) impulsar la participación de los trabajadores en la gestión de la empresa;","701",NA
"y 4) eliminar las discriminaciones de género.","503",NA
"Estos objetivos se concretarán, entre otras vías, del siguiente modo: Reformar la contratación temporal y a tiempo parcial:","701",NA
"a) Se establecerá un contrato único temporal (en lugar del contrato estable y progresivo) que establecerá las causas que justifiquen la utilización de ese modelo de contrato.","701",NA
"Los contratos temporales cuya causa sea una obra o servicio determinado se convertirán de manera automática en indefinidos cuando su duración sea superior a un año o cuando se concatene una sucesión de dichos contratos durante dicho periodo.","701",NA
"Reforzar la lucha contra el fraude laboral, principalmente en los contratos temporales, mediante una mayor dotación de medios y facultades a la Inspección de Trabajo y un mayor nivel de implicación de la representación de los trabajadores.","701",NA
"Impulsar una regulación de las horas extraordinarias para evitar que se conviertan en un instrumento de distribución irregular de la jornada y de prolongación fraudulenta de la jornada de trabajo","701",NA
"Modificar la actual regulación del despido: a) En el despido improcedente el trabajador tendrá la titularidad de la opción de optar por la indemnización o la readmisión en la empresa.","701",NA
"b) Se recuperará la figura del despido nulo por fraude de ley.","701",NA
"c) Se reforzará la causalidad del despido por razones económicas, productivas, técnicas y organizativas.","701",NA
"d) Se revertirá el abaratamiento del despido de la reforma laboral de 2012","701",NA
"e) La autorización gubernamental preceptiva para los Expedientes de Regulación de Empleo será obligatoria.","701",NA
"Reformar la negociación colectiva: a) Los convenios sectoriales tendrán preminencia sobre los de empresa a la hora de reconocer derechos básicos, y se modificará la regulación de las cláusulas de descuelgue de los convenios colectivos.","701",NA
"b) Se reconocerá el grupo empresarial como unidad de negociación","701",NA
"c) Se aprobará un nuevo régimen de vigencia y prórroga automática de los convenios colectivos.","701",NA
"d) Con la finalidad de mejorar la eficacia de los sistemas de representación en la empresa, se ampliará el ámbito de representación de los trabajadores a todas las empresas y centros de trabajo que carezcan de representación unitaria","701",NA
"e) Se suprimirá la unilateralidad del empresario para fijar condiciones de trabajo, estructura y cuantía del salario.","701",NA
"f) Se reforzarán las garantías para ejercer el derecho de huelga bajo el principio de autotutela","201.2",NA
"• Fortalecer los procedimientos de información, participación y consulta mediante la implantación de un sistema similar a los Consejos de Vigilancia establecidos en Alemania.","701",NA
"7. Reestructuración de la deuda hipotecaria de los hogares","H",NA
"El peso de la deuda privada sigue siendo muy importante en nuestro país, en particular de la deuda hipotecaria de los hogares.","403",NA
"La caída en el precio de las viviendas ha llevado a una fuerte desproporción entre el valor nominal de muchas hipotecas, y el valor real de los activos inmobiliarios.","403",NA
"Además, el elevado nivel de endeudamiento lastra la demanda privada y dificulta la recuperación.","409",NA
"Por ello, es necesario impulsar la reestructuración de la deuda hipotecaria de los hogares mediante una reducción en el valor nominal de las hipotecas de primera vivienda en el caso de las familias que cumplan ciertos criterios sociales (todos sus miembros estén en paro y no cuenten con ningún otro ingreso o hogares que presenten ingresos inferiores a 3 veces el IPREM).","403",NA
"Por otro lado, se debe impulsar un procedimiento simplificado de reestructuración y cancelación de deudas (fase de conciliación/fase de vista judicial), en el marco de un nuevo régimen de segunda oportunidad que realmente libere de las deudas pasadas una vez que la situación de quiebra sea efectiva.","403",NA
"8. Nuevo modelo productivo, política industrial e I+D+i","H",NA
"Urge la transformación de nuestro modelo productivo, explotador de recursos y personas, hacia un modelo de desarrollo sostenible centrado en buscar el bienestar y la prosperidad para todas las personas,","416.2",NA
"capaz de crear empleo estable y de calidad,","701",NA
"y que además asegure una redistribución de la riqueza más justa y una mayor inclusión social.","503",NA
"Se diseñará un plan de transición de la economía que genere empleo sostenible y dé respuesta a las necesidades sociales y ambientales del país.","416.2",NA
"Para ello apostamos por: Una política industrial que, estratégicamente y desde la eficiencia y la sostenibilidad (de energía y materias primas), defina las especializaciones sectoriales e industriales que permitan desplazar nuestro tejido empresarial hacia ramas de mayor valor añadido, teniendo en cuenta el mercado internacional de productos industriales.","416.2",NA
"Un plan de empleo verde que ayude a desarrollar un sector empresarial sostenible y que ponga en marcha políticas activas de formación e inserción en los nuevos nichos productivos.","416.2",NA
"Este plan priorizará zonas afectadas por la desindustrialización y la planificación para derivar el empleo asociado a los sectores en crisis hacia otros más sostenibles y necesarios.","416.2",NA
"Fijar como objetivo que la inversión nacional en I+D+i se sitúe en el 2% del PIB.","411",NA
"Además, se reorientarán las inversiones en infraestructuras públicas desde la construcción residencial y el transporte por carretera hacia infraestructuras productivas y tecnológicas que posibiliten la digitalización de la economía y la transición hacia el nuevo modelo productivo (infraestructuras energéticas y de transporte colectivo, pero también de telecomunicaciones y suministro de agua, entre otras).","411",NA
"El nuevo Gobierno del cambio impulsará la creación de Comités Estratégicos Sectoriales con la participación de empresas y sindicatos y el objetivo de garantizar el futuro del sector, definir las grandes orientaciones estratégicas y tecnológicas y concretar las necesidades para su modernización.","405",NA
"9. Banca pública","H",NA
"En esta nueva política industrial cobran un mayor peso los instrumentos financieros públicos para crear sinergias entre las capacidades innovadoras y financieras del sector privado y del sector público.","413",NA
"Con el fin de que España cuente también con una importante red de banca pública para llevar a cabo estas políticas, el Gobierno renegociará los términos del Memorando de entendimiento firmado con la UE para poner en marcha una potente y eficaz banca pública a partir de las entidades ya nacionalizadas Bankia y Banco Mare Nostrum, que no serán reprivatizadas, y del ICO.","413",NA
"10. PYMES, autónomos y economía social","H",NA
"Las PYMES y los autónomos suponen más del 98% de las empresas en España.","402",NA
"Las PYMES en España tienen una especial importancia en cuanto a su contribución en la generación de empleo, ya que ocupan casi dos tercios del total de trabajadores.","402",NA
"Es preciso reconocer el esfuerzo y la iniciativa de estas empresas pequeñas y medianas, de los autónomos, y de las entidades de economía social, y para ello, se impulsará:","402",NA
"Desarrollo de una verdadera Ley de Segunda Oportunidad, mediante la introducción de un proceso simplificado de Reestructuración y cancelación de deudas para personas físicas y jurídicas.","402",NA
"Deben establecerse cuotas a la Seguridad Social porcentuales y progresivas en función del rendimiento neto para los autónomos que facturen por encima del salario mínimo y alta gratuita para aquellos que facturen por debajo del salario mínimo.","402",NA
"Fomento de la economía social, con un plan de ayudas a los proyectos cooperativos que cumplan con los requisitos de igualdad, sostenibilidad e innovación.","403",NA
"Fomentar el emprendimiento en sectores innovadores.","411",NA
"Se apoyará e impulsará el emprendimiento en sectores innovadores, particularmente en la economía digital.","411",NA
"Estudiar el desarrollo de la figura del autónomo de responsabilidad limitada, de modo que todos los autónomos respondan a las posibles deudas únicamente con los bienes profesionales que ellos decidan asociar a su actividad y no con todo su patrimonio","402",NA
"II. Democracia social","H",NA
"11. Renta Garantizada","H",NA
"Creación de un programa de renta complementaria a los ingresos existentes para todos los ingresos por debajo del umbral de la pobreza monetaria.","504",NA
"La cuantía inicial será de 600 euros mensuales para las unidades de convivencia de un sólo miembro, y aumentará progresivamente en función del número de miembros (35% adicional para el segundo miembro, y 20% por cada uno de los siguientes) hasta un máximo de 1290 euros.","504",NA
"12. Suministros básicos","H",NA
"Establecimiento de una tarifa por tramos sociales para combatir los cortes de agua y la pobreza energética que afecta a 1,4 millones de hogares.","504",NA
"Un mínimo vital básico de suministro eléctrico garantizado cuya tarifa se fijará en función de la renta.","504",NA
"El mínimo vital de suministro de agua es 60 litros al día según la Organización Mundial de la Salud.","504",NA
"Creación de un bono con una tarifa gratuita para todas aquellas personas que no tengan ingresos","504",NA
"y otra súper reducida para las que se encuentren en situación de pobreza y/o exclusión social.","504",NA
"13. Vivienda","H",NA
"Paralización de los desahucios por motivos económicos probados.","403",NA
"Derecho a la dación en pago con carácter retroactivo y a la reestructuración de la deuda hipotecaria en los términos señalados en el punto 7 del capítulo de Democracia económica.","403",NA
"Conversión de la Sareb en un instrumento de gestión de un parque público de vivienda en alquiler.","504",NA
"Se regulará por ley el concepto de alquiler social, que no podrá superar el 30 % de la renta familiar (incluidos gastos de suministros).","504",NA
"Regulación de la Función social de la vivienda, sancionando a las entidades financieras y sociedades de gestión de activos que posean viviendas deshabitadas.","403",NA
"14. Nueva Ley de Educación","H",NA
"Derogación de la LOMCE y desarrollo de una nueva Ley de Educación basada en el documento Por otra política educativa, elaborado con la comunidad educativa.","506",NA
"Educación pública, gratuita, laica e inclusiva mediante la ampliación de centros de titularidad pública, hasta cubrir todas las necesidades de escolarización de Educación Infantil (0-6 años).","506",NA
"Recuperación de la inversión en educación hasta alcanzar la cota del 4,6% del PIB los primeros dos años de legislatura, que se ampliará progresivamente para alcanzar la media europea (6,2%).","506",NA
"Moratoria de conciertos educativos, junto a un plan para su supresión progresiva mediante la integración voluntaria de centros privados-concertados en la red de centros públicos.","506",NA
"Se acordará con la comunidad universitaria una Ley de Universidad e Investigación pública al servicio de la sociedad, que incluya la mejora de su financiación y asegure la gratuidad de la enseñanza universitaria como objetivo,","506",NA
"fijando mientras tanto tasas mínimas y un sistema de becas-salario para garantizar el acceso universal.","506",NA
"Rechazo del ""3 + 2” y propuesta de un gobierno democrático en las universidades.","506",NA
"Desarrollo de Programa Nacional de Introducción a la Investigación, orientado a fortalecer la carrera investigadora en sus fases iniciales.","411",NA
"15. Sanidad","H",NA
"Acceso universal a la tarjeta sanitaria, también para los inmigrantes y personas con nacionalidad española que residen en otros países, quienes pierden el acceso a la cobertura sanitaria universal noventa días después de su salida del país.","504",NA
"Estudio y evaluación de la cartera de medicamentos financiados por el sistema sanitario para después proceder a su ampliación.","504",NA
"Rechazo de la implantación del repago farmacéutico.","504",NA
"Incremento del presupuesto público en sanidad hasta alcanzar la cota de 6,8% del PIB en 2019.","504",NA
"Potenciación de la Atención Primaria como alternativa a los recortes para salir de la crisis, incrementando sus recursos para mejorar su capacidad diagnóstica y terapéutica.","504",NA
"Defensa del carácter público del sistema nacional de salud.","504",NA
"16. Pensiones","H",NA
"Indexación de las pensiones al IPC.","504",NA
"Derogación de la reforma de las pensiones que aprobaron el Gobierno del PSOE en 2010 y el Gobierno del PP en 2014.","504",NA
"Compromiso de garantizar la sostenibilidad del sistema de pensiones con la introducción progresiva de la financiación por vía impositiva.","504",NA
"Revisión y progresiva supresión de los regímenes especiales de cotización para nuevas afiliaciones.","504",NA
"Eliminación de los beneficios fiscales para la previsión complementaria individual, como en el caso de los planes de pensiones privados.","504",NA
"Eliminación del tope máximo a las cotizaciones, sin necesidad de incrementar la pensión máxima en similar proporción.","504",NA
"Revalorización de la pensión mínima en los siguientes términos: la pensión de jubilación personal o con cónyuge no a cargo será equivalente al SMI anual, la pensión de jubilación con cónyuge a cargo será equivalente al 110% del SMI anual.","504",NA
"Revisión de todas las medidas de reducción de las cotizaciones empresariales aplicadas en los últimos años, que no han servido para generar empleo pero sí para deteriorar gravemente el saldo de la Seguridad Social.","504",NA
"17. Atención a Dependencia","H",NA
"Priorización máxima del derecho subjetivo de forma real: Revisión de la Ley de Dependencia con nuevo articulado y cambios sustanciales acoplados al modelo 100% público siempre que sea posible.","504",NA
"Si no lo fuese, se priorizará la concertación y el convenio con las entidades de la economía colaborativa, social y del bien común.","606.1",NA
"Plan para la recuperación del Sistema de Autonomía Personal y Atención a la Dependencia que contemple las siguientes medidas:","504",NA
"Recuperación de los niveles de financiación por dependiente anteriores a los recortes realizados tras los decretos de 2012 y de 2013,","504",NA
"y la cotización a la Seguridad Social de los cuidadores familiares.","504",NA
"Establecimiento de un calendario urgente para la atención de las 385.000 personas dependientes a las que se les ha reconocido el derecho, pero que actualmente se encuentran en lista de espera","504",NA
"Incremento del porcentaje de dependientes atendidos por servicios profesionales,","504",NA
"y puesta en marcha de forma progresiva la universalización del derecho de las personas a que los servicios públicos de atención a la dependencia les proporcionen la autonomía funcional plena.","504",NA
"18. Igualdad de género y diversidad sexual","H",NA
"Reforma del sistema de permisos por nacimiento o adopción, estableciendo un calendario de aumento del actual permiso de paternidad hasta igualarlo con el de maternidad.","503",NA
"Para garantizar la igualdad efectiva de derechos, el permiso será: igual para cada persona progenitora; intransferible, como todos los demás derechos laborales y sociales; pagado al 100% del salario; y con igual protección del puesto de trabajo durante el ejercicio de los derechos de maternidad y paternidad.","503",NA
"Incremento de las atribuciones de la Inspección de trabajo y la Seguridad Social en materia de prohibición de la discriminación en la contratación, promoción y retribución, con el objetivo de equiparar las condiciones de trabajo entre hombres y mujeres.","503",NA
"Creación de una Comisión Estatal de seguimiento y control de los planes de igualdad en las empresas, con capacidad de propuesta para eliminar las discriminaciones.","503",NA
"Medidas de atención especial a familias monoparentales (mayoritariamente mujeres), para que el cuidado no sea incompatible con la carrera profesional.","504",NA
"Plan de empleo para mujeres mayores de cuarenta y cinco años y para mujeres que se encuentran en riesgo de exclusión social.","503",NA
"Modificación de la Ley de Violencia de Género para que se conciba a las mujeres como sujetos activos y no como víctimas;","503",NA
"e inclusión de todas las formas de violencia machista: matrimonio forzoso, crímenes de honor, trata de mujeres y niñas, mutilación genital femenina.","503",NA
"Oposición a cualquier tipo de LGTBI+fobia institucionalizada o no, por lo que se pondrán en marcha las medidas y acciones oportunas para que puedan garantizarse en todos los ámbitos los derechos de las personas LGTBI+.","503",NA
"Impulso de la revisión de la Ley de Identidad de Género para la despatologización de las identidades TRANS.","503",NA
"Creación de protocolos de educación del profesorado y profesionales de la educación en diversidad afectivo-sexual y de género.","503",NA
"19. Infancia","H",NA
"Pacto de Estado por la Infancia que blinde los derechos de la infancia y la adolescencia para garantizar la igualdad de oportunidades entre niñas, niños y adolescentes (dada su condición de vulnerabilidad) y reducir la pobreza infantil.","503",NA
"Tal y como propone UNICEF, incremento de las cuantías y la cobertura de la prestación económica por hijo a cargo de la Seguridad Social (de los actuales 291 hasta 1.200 euros al año) para los niños y las niñas con menos recursos, teniendo en cuenta para la determinación de los niveles de renta que dan acceso a la prestación las medidas oficiales de riesgo de pobreza.","504",NA
"III. Democracia política","H",NA
"20. Lucha contra la corrupción y transparencia efectiva del sector público","H",NA
"Cierre constitucional de las puertas giratorias.","304",NA
"Extensión y clarificación de las incompatibilidades de los cargos político y algos cargos de la Administración una vez finalizadas sus funciones.","304",NA
"Bloqueo del acceso de excargos electos a los consejos de administración de empresas que operan en sectores estratégicos.","304",NA
"Eliminación de los privilegios de los cargos electos.","304",NA
"Rebaja de las retribuciones de los miembros electos de las Cortes y equiparación salarial a los cuerpos de funcionarios del Estado.","303",NA
"Eliminación de las ""pensiones de oro”.","303",NA
"Reducción del número de altos cargos.","303",NA
"Nueva Ley de Financiación de los Partidos Políticos.","202.1",NA
"Limitación drástica de la financiación bancaria de los partidos políticos.","202.1",NA
"Equiparación de la fiscalización de las fundaciones políticas a la de los partidos.","202.1",NA
"Reformulación de la Ley de Contratos del Sector Público.","303",NA
"Creación de una bases de datos de contrataciones y licitaciones abiertas y accesibles.","303",NA
"Auditorías ciudadanas de la gestión pública.","303",NA
"Reforma de la web del registro mercantil.","303",NA
"Materializar los criterios sociales, medioambientales y de fomento de la economía local en los pliegos de condiciones de la contratación pública.","416.2",NA
"Introducción de la figura delictiva del enriquecimiento injusto o ilícito.","304",NA
"Inclusión en el código penal del delito de soborno impropio.","304",NA
"Derogación de la Ley Berlusconi (Ley Orgánica 13/2015m de 5 de octubre, de modificación de la Ley de Enjuiciamiento Criminal).","304",NA
